TIMESTAMP,PEGA32491_OPEN_PRICE_USD,PEGA32491_HIGH_PRICE_USD,PEGA32491_LOW_PRICE_USD,PEGA32491_CLOSE_PRICE_USD,PEGA32491_VOLUME_USD,PEGA32491_DIVIDENDS_USD,PEGA32491_STOCK_SPLITS_USD
2024-09-22 00:00:00+00:00,,,,0.0,57,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,315,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,134,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,85,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,159,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,68,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,1367,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,188,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,214,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,129,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,411,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,71,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,153,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,1239,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,809,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,273,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,158,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,172,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,246,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,244,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,210,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,69,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,1584,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,2889,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,434,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,1881,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,525,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,86,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,116,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,463,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,1429,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,530,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,156,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,54,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,157,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,51,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,328,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,330,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,328,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,57,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,258,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,357,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,128,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,154,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,41,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,516,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,108,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,1737321,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,140753,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,14095,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,5109,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,19800,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,2106,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,4181,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,3736,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,3004,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,164,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,73,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,117,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,167,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,32,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,95,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,237,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,320,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,37,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,112,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,6040,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,281,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,88,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,493,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,45,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,3360,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,157,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,3820,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,275,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,154,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,99,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,26,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,2128,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,212,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,4168,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,86,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,40,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,27,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,14,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,28,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,322,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,23,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,2176,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,96,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,354,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,422,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,548,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,593,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,405,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,36,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,68,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,574,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,195,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,46,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,36,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,35,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,27,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,13,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,190,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,35,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,19,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,19,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,36,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,26,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,32,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-04-14 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-06-01 00:00:00+00:00,8.908400005083056e-14,8.908400005083056e-14,8.90836476851245e-14,8.90836476851245e-14,17,0.0,0.0
