TIMESTAMP,SHDW16868_OPEN_PRICE_USD,SHDW16868_HIGH_PRICE_USD,SHDW16868_LOW_PRICE_USD,SHDW16868_CLOSE_PRICE_USD,SHDW16868_VOLUME_USD,SHDW16868_DIVIDENDS_USD,SHDW16868_STOCK_SPLITS_USD
2022-01-06 00:00:00+00:00,2.200424909591675,2.5158889293670654,1.9273899793624878,2.1021170616149902,12042642,0.0,0.0
2022-01-07 00:00:00+00:00,2.1019539833068848,2.1036229133605957,1.560006022453308,1.560006022453308,5462853,0.0,0.0
2022-01-08 00:00:00+00:00,1.559999942779541,1.719980001449585,1.5529190301895142,1.599071979522705,4078446,0.0,0.0
2022-01-09 00:00:00+00:00,1.5992330312728882,1.6385719776153564,1.593222975730896,1.603598952293396,1831240,0.0,0.0
2022-01-10 00:00:00+00:00,1.6035640239715576,1.7035609483718872,1.5172909498214722,1.5425540208816528,3492311,0.0,0.0
2022-01-11 00:00:00+00:00,1.5424530506134033,1.575639009475708,1.5085810422897339,1.5692729949951172,2070780,0.0,0.0
2022-01-12 00:00:00+00:00,1.5693919658660889,1.7872560024261475,1.5636099576950073,1.7799930572509766,2818771,0.0,0.0
2022-01-13 00:00:00+00:00,1.7799079418182373,2.1196999549865723,1.7197200059890747,1.9069010019302368,7996443,0.0,0.0
2022-01-14 00:00:00+00:00,1.9070719480514526,2.0326650142669678,1.7836769819259644,1.9946850538253784,6236389,0.0,0.0
2022-01-15 00:00:00+00:00,1.9948110580444336,2.0306150913238525,1.9782710075378418,1.979552984237671,1726705,0.0,0.0
2022-01-16 00:00:00+00:00,1.9795149564743042,1.9795149564743042,1.875427007675171,1.878026008605957,1895934,0.0,0.0
2022-01-17 00:00:00+00:00,1.8781770467758179,1.8781770467758179,1.5423649549484253,1.746235966682434,6167351,0.0,0.0
2022-01-18 00:00:00+00:00,1.7462610006332397,2.006098985671997,1.6715220212936401,1.7458109855651855,8549964,0.0,0.0
2022-01-19 00:00:00+00:00,1.7455790042877197,1.7525609731674194,1.6601710319519043,1.6959420442581177,1765915,0.0,0.0
