TIMESTAMP,LAPUPU_OPEN_PRICE_USD,LAPUPU_HIGH_PRICE_USD,LAPUPU_LOW_PRICE_USD,LAPUPU_CLOSE_PRICE_USD,LAPUPU_VOLUME_USD,LAPUPU_DIVIDENDS_USD,LAPUPU_STOCK_SPLITS_USD
2024-11-14 00:00:00+00:00,0.009243999607861042,0.015706999227404594,0.005799000151455402,0.006165000144392252,1714746,0.0,0.0
2024-11-15 00:00:00+00:00,0.006157999858260155,0.013315999880433083,0.0032919999212026596,0.00392899988219142,789241,0.0,0.0
2024-11-16 00:00:00+00:00,0.004087999928742647,0.005791999865323305,0.003657999914139509,0.004614999983459711,195090,0.0,0.0
2024-11-17 00:00:00+00:00,0.004614999983459711,0.004629000090062618,0.002606000052765012,0.002942000050097704,178349,0.0,0.0
2024-11-18 00:00:00+00:00,0.002942000050097704,0.003984999842941761,0.0024870000779628754,0.0024870000779628754,87249,0.0,0.0
2024-11-19 00:00:00+00:00,0.0024870000779628754,0.0053980001248419285,0.0016049999976530671,0.002650999929755926,136184,0.0,0.0
2024-11-20 00:00:00+00:00,0.002650999929755926,0.003111999947577715,0.0018090000376105309,0.0018889999482780695,79256,0.0,0.0
2024-11-21 00:00:00+00:00,0.0018889999482780695,0.002351999981328845,0.0017900000093504786,0.0018779999809339643,47475,0.0,0.0
2024-11-22 00:00:00+00:00,0.0018779999809339643,0.002824000082910061,0.0018779999809339643,0.0021559998858720064,39482,0.0,0.0
2024-11-23 00:00:00+00:00,0.0021559998858720064,0.002549000084400177,0.0018860000418499112,0.0020280000753700733,34641,0.0,0.0
2024-11-24 00:00:00+00:00,0.0020280000753700733,0.0022060000337660313,0.00139999995008111,0.0019920000340789557,33515,0.0,0.0
2024-11-25 00:00:00+00:00,0.0019920000340789557,0.002727000042796135,0.0016070000128820539,0.001643999945372343,53199,0.0,0.0
2024-11-26 00:00:00+00:00,0.001643999945372343,0.0020310000982135534,0.0014890000456944108,0.0017760000191628933,24634,0.0,0.0
2024-11-27 00:00:00+00:00,0.0017760000191628933,0.001841000048443675,0.0012939999578520656,0.0013930000131949782,31026,0.0,0.0
2024-11-28 00:00:00+00:00,0.0013930000131949782,0.0014199999859556556,0.001180000021122396,0.001297999988310039,15407,0.0,0.0
2024-11-29 00:00:00+00:00,0.001297999988310039,0.0013269999762997031,0.001101000001654029,0.001259000040590763,12720,0.0,0.0
2024-11-30 00:00:00+00:00,0.001259000040590763,0.0017679999582469463,0.00120900000911206,0.001541999983601272,20871,0.0,0.0
2024-12-01 00:00:00+00:00,0.001541999983601272,0.001541999983601272,0.0011919999960809946,0.0013360000448301435,11676,0.0,0.0
2024-12-02 00:00:00+00:00,0.0013360000448301435,0.0015849999617785215,0.0011320000048726797,0.001227000029757619,19784,0.0,0.0
2024-12-03 00:00:00+00:00,0.001227000029757619,0.001281999982893467,0.0010629999451339245,0.0011399999493733048,9621,0.0,0.0
2024-12-04 00:00:00+00:00,0.0011399999493733048,0.001247999956831336,0.0011190000222995877,0.0011190000222995877,3839,0.0,0.0
2024-12-05 00:00:00+00:00,0.0011190000222995877,0.0011869999580085278,0.0010189999593421817,0.0010550000006332994,5288,0.0,0.0
2024-12-06 00:00:00+00:00,0.0010870000114664435,0.001512999995611608,0.0010760000441223383,0.00139999995008111,12576,0.0,0.0
2024-12-07 00:00:00+00:00,0.00139999995008111,0.0015320000238716602,0.0011279999744147062,0.0013970000436529517,13090,0.0,0.0
2024-12-08 00:00:00+00:00,0.0014410000294446945,0.0014690000098198652,0.001230000052601099,0.0013000000035390258,5751,0.0,0.0
2024-12-09 00:00:00+00:00,0.0013000000035390258,0.0013040000339969993,0.0010519999777898192,0.0010560000082477927,3104,0.0,0.0
2024-12-10 00:00:00+00:00,0.0010560000082477927,0.001474000047892332,0.0010389999952167273,0.001218999968841672,15906,0.0,0.0
2024-12-11 00:00:00+00:00,0.001218999968841672,0.0013210000470280647,0.0010849999962374568,0.0012130000395700336,10545,0.0,0.0
2024-12-12 00:00:00+00:00,0.0012130000395700336,0.001231999951414764,0.0010979999788105488,0.0011360000353306532,4813,0.0,0.0
2024-12-13 00:00:00+00:00,0.0011360000353306532,0.0011490000179037452,0.0010430000256747007,0.001088000019080937,7026,0.0,0.0
2024-12-14 00:00:00+00:00,0.001088000019080937,0.0011990000493824482,0.0009250000002793968,0.0010610000463202596,9553,0.0,0.0
2024-12-15 00:00:00+00:00,0.0010610000463202596,0.0010770000517368317,0.0009629999985918403,0.0009800000116229057,3372,0.0,0.0
2024-12-16 00:00:00+00:00,0.0009800000116229057,0.001019999966956675,0.0009169999975711107,0.00101200002245605,4678,0.0,0.0
2024-12-17 00:00:00+00:00,0.00101200002245605,0.0010949999559670687,0.0008800000068731606,0.0008919999818317592,7834,0.0,0.0
2024-12-18 00:00:00+00:00,0.0008919999818317592,0.0009389999904669821,0.0007249999907799065,0.000783999974373728,5190,0.0,0.0
2024-12-19 00:00:00+00:00,0.000783999974373728,0.0008740000193938613,0.0006980000180192292,0.0007210000185295939,7044,0.0,0.0
2024-12-20 00:00:00+00:00,0.0007210000185295939,0.0007740000146441162,0.0006430000066757202,0.0007179999956861138,2171,0.0,0.0
2024-12-21 00:00:00+00:00,0.0007179999956861138,0.000783999974373728,0.0006910000229254365,0.0006980000180192292,952,0.0,0.0
2024-12-22 00:00:00+00:00,0.0006980000180192292,0.0008750000270083547,0.0006980000180192292,0.0008219999726861715,5275,0.0,0.0
2024-12-23 00:00:00+00:00,0.0008219999726861715,0.0009059999720193446,0.0008079999824985862,0.000881000014487654,1889,0.0,0.0
2024-12-24 00:00:00+00:00,0.000881000014487654,0.0009960000170394778,0.0008779999916441739,0.0009950000094249845,2469,0.0,0.0
2024-12-25 00:00:00+00:00,0.0009950000094249845,0.0010209999745711684,0.0007890000124461949,0.0008529999759048223,3591,0.0,0.0
2024-12-26 00:00:00+00:00,0.0008529999759048223,0.001041000010445714,0.0008089999901130795,0.0009079999872483313,6782,0.0,0.0
2024-12-27 00:00:00+00:00,0.0009079999872483313,0.0009549999958835542,0.0007559999939985573,0.0007670000195503235,3895,0.0,0.0
2024-12-28 00:00:00+00:00,0.0007670000195503235,0.0008370000286959112,0.0007520000217482448,0.0008120000129565597,1018,0.0,0.0
2024-12-29 00:00:00+00:00,0.0008120000129565597,0.000830999983008951,0.0007009999826550484,0.0007070000283420086,2301,0.0,0.0
2024-12-30 00:00:00+00:00,0.0007070000283420086,0.0007810000097379088,0.0006699999794363976,0.0007009999826550484,2463,0.0,0.0
2024-12-31 00:00:00+00:00,0.0007009999826550484,0.0007559999939985573,0.0006849999772384763,0.0007229999755509198,1339,0.0,0.0
2025-01-01 00:00:00+00:00,0.0007229999755509198,0.0009519999730400741,0.0007200000109151006,0.0008319999906234443,5025,0.0,0.0
2025-01-02 00:00:00+00:00,0.0008319999906234443,0.0009560000034980476,0.0008169999928213656,0.0008870000019669533,2233,0.0,0.0
2025-01-03 00:00:00+00:00,0.0008870000019669533,0.0009790000040084124,0.0008849999867379665,0.0009260000078938901,2277,0.0,0.0
2025-01-04 00:00:00+00:00,0.0009260000078938901,0.0009980000322684646,0.0008759999764151871,0.0008859999943524599,1601,0.0,0.0
2025-01-05 00:00:00+00:00,0.0008859999943524599,0.000957000011112541,0.000881000014487654,0.0009549999958835542,1299,0.0,0.0
2025-01-06 00:00:00+00:00,0.0009549999958835542,0.0011050000321120024,0.0009270000155083835,0.0011050000321120024,2646,0.0,0.0
2025-01-07 00:00:00+00:00,0.0011050000321120024,0.0011050000321120024,0.0007559999939985573,0.0007699999841861427,2818,0.0,0.0
2025-01-08 00:00:00+00:00,0.0007699999841861427,0.000813000020571053,0.0007580000092275441,0.0008069999748840928,1675,0.0,0.0
2025-01-09 00:00:00+00:00,0.0008069999748840928,0.0009079999872483313,0.0007179999956861138,0.0007239999831654131,1643,0.0,0.0
2025-01-10 00:00:00+00:00,0.0007239999831654131,0.0007609999738633633,0.0007099999929778278,0.0007149999728426337,739,0.0,0.0
2025-01-11 00:00:00+00:00,0.0007149999728426337,0.0008140000281855464,0.0007060000207275152,0.0008120000129565597,968,0.0,0.0
2025-01-12 00:00:00+00:00,0.0008120000129565597,0.0008120000129565597,0.0007360000163316727,0.0007949999999254942,1521,0.0,0.0
2025-01-13 00:00:00+00:00,0.0007949999999254942,0.0008120000129565597,0.0007110000005923212,0.00072900002123788,987,0.0,0.0
2025-01-14 00:00:00+00:00,0.00072900002123788,0.0008169999928213656,0.00072900002123788,0.0008140000281855464,1003,0.0,0.0
2025-01-15 00:00:00+00:00,0.0008140000281855464,0.0010949999559670687,0.0008040000102482736,0.0009889999637380242,5884,0.0,0.0
2025-01-16 00:00:00+00:00,0.0009889999637380242,0.00101500004529953,0.0009079999872483313,0.0009079999872483313,1676,0.0,0.0
2025-01-17 00:00:00+00:00,0.0009089999948628247,0.0010369999799877405,0.0009089999948628247,0.0010229999898001552,3054,0.0,0.0
2025-01-18 00:00:00+00:00,0.0010229999898001552,0.00107999995816499,0.0009169999975711107,0.0010010000551119447,2680,0.0,0.0
2025-01-19 00:00:00+00:00,0.0010010000551119447,0.0010010000551119447,0.000699999975040555,0.0007489999989047647,1768,0.0,0.0
2025-01-20 00:00:00+00:00,0.0007489999989047647,0.0008750000270083547,0.0007309999782592058,0.0007539999787695706,2212,0.0,0.0
2025-01-21 00:00:00+00:00,0.0007539999787695706,0.0007539999787695706,0.0005610000225715339,0.000707999977748841,4104,0.0,0.0
2025-01-22 00:00:00+00:00,0.000707999977748841,0.0008009999874047935,0.000678999989759177,0.0007890000124461949,1101,0.0,0.0
2025-01-23 00:00:00+00:00,0.0007890000124461949,0.0007890000124461949,0.0007019999902695417,0.0007300000288523734,478,0.0,0.0
2025-01-24 00:00:00+00:00,0.0007300000288523734,0.0007300000288523734,0.0006360000115819275,0.0006360000115819275,2014,0.0,0.0
2025-01-25 00:00:00+00:00,0.0006360000115819275,0.000805000017862767,0.0006189999985508621,0.0007919999770820141,1112,0.0,0.0
2025-01-26 00:00:00+00:00,0.0007919999770820141,0.0009069999796338379,0.0006810000049881637,0.0006810000049881637,4886,0.0,0.0
2025-01-27 00:00:00+00:00,0.0006810000049881637,0.0006810000049881637,0.0005280000041238964,0.0005610000225715339,1124,0.0,0.0
2025-01-28 00:00:00+00:00,0.0005610000225715339,0.0006120000034570694,0.0005559999844990671,0.0005559999844990671,800,0.0,0.0
2025-01-29 00:00:00+00:00,0.0005559999844990671,0.000582000007852912,0.0005440000095404685,0.0005699999746866524,485,0.0,0.0
2025-01-30 00:00:00+00:00,0.0005699999746866524,0.000666000007186085,0.0005699999746866524,0.0006549999816343188,1840,0.0,0.0
