TIMESTAMP,BENTO_OPEN_PRICE_USD,BENTO_HIGH_PRICE_USD,BENTO_LOW_PRICE_USD,BENTO_CLOSE_PRICE_USD,BENTO_VOLUME_USD,BENTO_DIVIDENDS_USD,BENTO_STOCK_SPLITS_USD
2024-07-25 00:00:00+00:00,,,,0.0,1232,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,1587,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,1046,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,2382,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,1819,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,3719,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,1613,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,12425,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,627,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,2358,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,388,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,669,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,620,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,192,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,469,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,1207,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,2738,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,3141,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,529,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,266,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,720,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,612,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,1512,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,1028,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,1761,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,1323,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,749,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,100,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,152,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,925,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,293,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,272,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,552,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,88,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,306,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,123,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,344,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,59,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,450,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,962,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,541,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,125,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,420,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,531,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,336,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,111,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,744,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,519,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,37,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,150,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,627,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,643,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,306,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,172,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,269,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,284,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,1364,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,2634,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,474,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,478,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,1387,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,788,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,1904,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,1605,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,2153,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,1024,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,390,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,986,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,597,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,612,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,326,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,549,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,626,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,2127,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,1330,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,5314,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,10384,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,4970,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,1878,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,2132,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,13020,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,61186,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,175674,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,38468,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,35639,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,34936,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,15127,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,13081,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,8171,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,9461,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,4025,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,19124,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,6082,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,1718,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,8531,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,7705,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,4097,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,1870,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,2412,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,3195,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,2226,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,1197,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,2095,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,1367,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,8486,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,12654,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,58335,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,191675,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,208158,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,93869,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,120166,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,74291,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,33978,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,34816,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,60086,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,25986,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,37564,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,32764,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,24835,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,26603,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,14242,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,40244,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,10270,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,15397,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,13673,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,35501,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,12503,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,9244,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,11200,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,12267,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,10035,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,5665,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,54036,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,52981,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,205875,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,42462,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,22437,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,8987,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,10425,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,10238,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,9496,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,6267,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,3000,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,26924,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,32918,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,29674,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,6968,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,9038,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,9988,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,4173,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,25847,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,8922,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,2855,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,2352,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,4104,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,7162,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,4723,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,3443,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,5193,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,3925,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,6244,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,2999,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,5756,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,2069,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,1145,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,2498,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,2975,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,897,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,3282,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,1237,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,2103,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,1335,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,1742,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,3204,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,5438,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,2981,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,3525,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,2901,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,5103,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,3633,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,808,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,1234,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,3334,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,3074,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,23651,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,16551,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,3516,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,1772,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,931,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,9101,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,6156,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,6822,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,3602,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,2534,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,2117,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,4229,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,1292,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,2167,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,1499,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,1520,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,3651,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,2492,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,1837,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,1762,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,904,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,978,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,646,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,478,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,817,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,983,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,681,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,2333,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,609,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,278,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,468,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,811,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,1889,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,801,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,2669,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,1710,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,2298,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,465,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,1177,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,162,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,388,0.0,0.0
2025-03-08 00:00:00+00:00,,,,0.0,118,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,1188,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,218,0.0,0.0
2025-03-12 00:00:00+00:00,,,,0.0,483,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,360,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,143,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,284,0.0,0.0
2025-03-17 00:00:00+00:00,,,,0.0,373,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,2176,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,2240,0.0,0.0
2025-03-21 00:00:00+00:00,,,,0.0,105,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,322,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,104,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,240,0.0,0.0
2025-03-27 00:00:00+00:00,,,,0.0,138,0.0,0.0
2025-03-28 00:00:00+00:00,,,,0.0,584,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,68,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,489,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,425,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,226,0.0,0.0
2025-04-04 00:00:00+00:00,,,,0.0,148,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,369,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,1208,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,121,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,1027,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,138,0.0,0.0
2025-04-11 00:00:00+00:00,,,,0.0,134,0.0,0.0
2025-04-12 00:00:00+00:00,,,,0.0,408,0.0,0.0
2025-04-15 00:00:00+00:00,,,,0.0,162,0.0,0.0
2025-04-17 00:00:00+00:00,,,,0.0,206,0.0,0.0
2025-04-18 00:00:00+00:00,,,,0.0,308,0.0,0.0
2025-04-20 00:00:00+00:00,,,,0.0,925,0.0,0.0
2025-04-21 00:00:00+00:00,,,,0.0,182,0.0,0.0
2025-04-22 00:00:00+00:00,,,,0.0,509,0.0,0.0
2025-04-23 00:00:00+00:00,,,,0.0,162,0.0,0.0
2025-04-24 00:00:00+00:00,,,,0.0,176,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,856,0.0,0.0
2025-04-27 00:00:00+00:00,,,,0.0,251,0.0,0.0
2025-04-28 00:00:00+00:00,,,,0.0,155,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,219,0.0,0.0
2025-05-01 00:00:00+00:00,,,,0.0,413,0.0,0.0
2025-05-02 00:00:00+00:00,,,,0.0,631,0.0,0.0
2025-05-03 00:00:00+00:00,,,,0.0,94,0.0,0.0
2025-05-05 00:00:00+00:00,,,,0.0,28,0.0,0.0
2025-05-06 00:00:00+00:00,,,,0.0,354,0.0,0.0
2025-05-07 00:00:00+00:00,,,,0.0,39,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,2338,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,3123,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,1261,0.0,0.0
2025-05-11 00:00:00+00:00,,,,0.0,1943,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,768,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,3761,0.0,0.0
2025-05-14 00:00:00+00:00,,,,0.0,3133,0.0,0.0
2025-05-15 00:00:00+00:00,,,,0.0,1251,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,264,0.0,0.0
2025-05-17 00:00:00+00:00,,,,0.0,247,0.0,0.0
2025-05-18 00:00:00+00:00,,,,0.0,221,0.0,0.0
2025-05-19 00:00:00+00:00,,,,0.0,198,0.0,0.0
2025-05-20 00:00:00+00:00,,,,0.0,594,0.0,0.0
2025-05-21 00:00:00+00:00,,,,0.0,204,0.0,0.0
2025-05-22 00:00:00+00:00,,,,0.0,236,0.0,0.0
2025-05-23 00:00:00+00:00,,,,0.0,674,0.0,0.0
2025-05-24 00:00:00+00:00,,,,0.0,250,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,923,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,1366,0.0,0.0
2025-06-01 00:00:00+00:00,3.279846172432599e-09,3.284910565781729e-09,3.2390516935265623e-09,3.2600335764243482e-09,419,0.0,0.0
