TIMESTAMP,ZEPH28492_OPEN_PRICE_USD,ZEPH28492_HIGH_PRICE_USD,ZEPH28492_LOW_PRICE_USD,ZEPH28492_CLOSE_PRICE_USD,ZEPH28492_VOLUME_USD,ZEPH28492_DIVIDENDS_USD,ZEPH28492_STOCK_SPLITS_USD
2023-11-23 00:00:00+00:00,0.06492900103330612,969.0143432617188,0.06373599916696548,0.06974700093269348,5386749,0.0,0.0
2023-11-24 00:00:00+00:00,44.96574401855469,46.906578063964844,36.36325454711914,41.550472259521484,4935049,0.0,0.0
2023-11-25 00:00:00+00:00,41.54847717285156,44.820396423339844,33.423255920410156,35.65958023071289,3224295,0.0,0.0
2023-11-26 00:00:00+00:00,35.65929412841797,41.01713180541992,30.787885665893555,39.19123077392578,4597092,0.0,0.0
2023-11-27 00:00:00+00:00,39.1909294128418,39.25653076171875,32.25630569458008,35.0625,2279488,0.0,0.0
2023-11-28 00:00:00+00:00,35.06557846069336,36.211158752441406,28.69719123840332,29.486967086791992,2525101,0.0,0.0
2023-11-29 00:00:00+00:00,29.486703872680664,33.40741729736328,24.64861297607422,31.799297332763672,4963125,0.0,0.0
2023-11-30 00:00:00+00:00,31.79854965209961,32.70278549194336,26.804157257080078,28.702781677246094,1974451,0.0,0.0
2023-12-01 00:00:00+00:00,28.703248977661133,40.9754638671875,28.703248977661133,35.730899810791016,3559485,0.0,0.0
2023-12-02 00:00:00+00:00,35.73033142089844,38.987335205078125,33.58232116699219,34.51795196533203,1832934,0.0,0.0
2023-12-03 00:00:00+00:00,34.51612854003906,34.63433837890625,29.314001083374023,30.22866439819336,2057854,0.0,0.0
2023-12-04 00:00:00+00:00,30.2285099029541,31.798492431640625,26.840988159179688,28.923988342285156,2424433,0.0,0.0
2023-12-05 00:00:00+00:00,28.923715591430664,30.489999771118164,26.262161254882812,28.945680618286133,2382710,0.0,0.0
2023-12-06 00:00:00+00:00,28.94858741760254,31.117202758789062,26.656280517578125,28.398456573486328,2159152,0.0,0.0
2023-12-07 00:00:00+00:00,28.4007568359375,29.792118072509766,25.394376754760742,25.594621658325195,1925268,0.0,0.0
2023-12-08 00:00:00+00:00,25.59381103515625,29.65192222595215,24.078264236450195,25.514644622802734,2338430,0.0,0.0
2023-12-09 00:00:00+00:00,25.51455307006836,28.613313674926758,25.2082576751709,26.883771896362305,1415307,0.0,0.0
2023-12-10 00:00:00+00:00,26.883148193359375,26.962486267089844,24.518756866455078,25.061443328857422,1288609,0.0,0.0
2023-12-11 00:00:00+00:00,25.061405181884766,25.125919342041016,21.358259201049805,22.074392318725586,2633833,0.0,0.0
2023-12-12 00:00:00+00:00,22.076141357421875,26.08453941345215,21.737735748291016,23.16288948059082,1574803,0.0,0.0
2023-12-13 00:00:00+00:00,23.163368225097656,26.604703903198242,21.766433715820312,26.367443084716797,1928125,0.0,0.0
2023-12-14 00:00:00+00:00,26.36628532409668,31.28526496887207,24.444520950317383,30.569032669067383,3590942,0.0,0.0
2023-12-15 00:00:00+00:00,30.56852149963379,30.71235466003418,23.719104766845703,25.417072296142578,2316873,0.0,0.0
2023-12-16 00:00:00+00:00,25.417373657226562,25.803709030151367,22.250490188598633,22.623123168945312,1643269,0.0,0.0
2023-12-17 00:00:00+00:00,22.623088836669922,23.586610794067383,21.228036880493164,22.38919448852539,1236370,0.0,0.0
2023-12-18 00:00:00+00:00,22.38979721069336,23.551738739013672,20.133344650268555,22.904035568237305,1614831,0.0,0.0
2023-12-19 00:00:00+00:00,22.903003692626953,23.328105926513672,20.328800201416016,21.41958999633789,1247335,0.0,0.0
2023-12-20 00:00:00+00:00,21.41989517211914,21.624975204467773,19.42837142944336,19.99989891052246,1522138,0.0,0.0
2023-12-21 00:00:00+00:00,20.000225067138672,20.1912784576416,18.8427677154541,19.597766876220703,1531411,0.0,0.0
2023-12-22 00:00:00+00:00,19.59674072265625,22.769914627075195,19.376667022705078,20.275766372680664,1770064,0.0,0.0
2023-12-23 00:00:00+00:00,20.2657413482666,20.348674774169922,17.75602149963379,17.75810432434082,1250386,0.0,0.0
2023-12-24 00:00:00+00:00,17.757068634033203,18.872852325439453,17.046945571899414,18.00335693359375,1418314,0.0,0.0
2023-12-25 00:00:00+00:00,18.0044002532959,19.914552688598633,17.02276039123535,18.960649490356445,1269779,0.0,0.0
2023-12-26 00:00:00+00:00,18.963233947753906,19.15570640563965,16.197500228881836,17.43915557861328,1176171,0.0,0.0
2023-12-27 00:00:00+00:00,17.439048767089844,20.64695167541504,16.039058685302734,19.478321075439453,1503492,0.0,0.0
2023-12-28 00:00:00+00:00,19.478008270263672,21.66759490966797,18.320022583007812,18.892257690429688,1222430,0.0,0.0
2023-12-29 00:00:00+00:00,18.892026901245117,19.581035614013672,17.818235397338867,18.17252540588379,882292,0.0,0.0
2023-12-30 00:00:00+00:00,18.17254638671875,19.4174861907959,16.750957489013672,16.96886444091797,715752,0.0,0.0
2023-12-31 00:00:00+00:00,16.96734619140625,17.796419143676758,16.52459144592285,17.203872680664062,852526,0.0,0.0
2024-01-01 00:00:00+00:00,17.20493507385254,17.888784408569336,16.101036071777344,17.843280792236328,785486,0.0,0.0
2024-01-02 00:00:00+00:00,17.84660530090332,19.44179344177246,16.603540420532227,17.105390548706055,1172140,0.0,0.0
2024-01-03 00:00:00+00:00,17.105403900146484,18.351825714111328,16.64762306213379,17.133995056152344,1101853,0.0,0.0
2024-01-04 00:00:00+00:00,17.13337516784668,21.335351943969727,16.838041305541992,20.72458267211914,1602648,0.0,0.0
2024-01-05 00:00:00+00:00,20.724626541137695,21.75377655029297,18.144128799438477,19.05759048461914,1788027,0.0,0.0
2024-01-06 00:00:00+00:00,19.057607650756836,19.11063003540039,17.337522506713867,18.255203247070312,693484,0.0,0.0
2024-01-07 00:00:00+00:00,18.255287170410156,21.043428421020508,17.669132232666016,19.835012435913086,1114851,0.0,0.0
2024-01-08 00:00:00+00:00,19.834983825683594,24.491432189941406,18.310699462890625,22.0111083984375,1719251,0.0,0.0
2024-01-09 00:00:00+00:00,22.011024475097656,24.176870346069336,21.10610008239746,21.42784309387207,1656404,0.0,0.0
2024-01-10 00:00:00+00:00,21.427947998046875,21.69321632385254,18.034894943237305,20.027433395385742,1427343,0.0,0.0
2024-01-11 00:00:00+00:00,20.027442932128906,20.533172607421875,18.62668228149414,18.8902587890625,927878,0.0,0.0
2024-01-12 00:00:00+00:00,18.890335083007812,19.081533432006836,16.581287384033203,17.124292373657227,1080681,0.0,0.0
2024-01-13 00:00:00+00:00,17.124347686767578,17.84738540649414,16.800933837890625,17.198055267333984,482575,0.0,0.0
2024-01-14 00:00:00+00:00,17.198078155517578,18.29490852355957,16.669343948364258,16.765392303466797,491221,0.0,0.0
2024-01-15 00:00:00+00:00,16.765396118164062,17.972867965698242,16.59747886657715,17.198572158813477,635602,0.0,0.0
2024-01-16 00:00:00+00:00,17.19854736328125,17.620403289794922,16.808324813842773,17.22269058227539,473477,0.0,0.0
2024-01-17 00:00:00+00:00,17.222742080688477,17.222742080688477,16.066850662231445,16.281795501708984,658691,0.0,0.0
2024-01-18 00:00:00+00:00,16.28181266784668,16.43193817138672,13.903759002685547,15.079153060913086,1233522,0.0,0.0
2024-01-19 00:00:00+00:00,15.079153060913086,15.8582763671875,13.105210304260254,14.363401412963867,1126239,0.0,0.0
2024-01-20 00:00:00+00:00,14.363426208496094,15.497177124023438,13.170350074768066,14.66272258758545,644009,0.0,0.0
2024-01-21 00:00:00+00:00,14.662712097167969,15.092300415039062,13.694067001342773,14.522993087768555,491515,0.0,0.0
2024-01-22 00:00:00+00:00,14.523353576660156,14.875007629394531,12.717997550964355,12.981969833374023,679677,0.0,0.0
2024-01-23 00:00:00+00:00,12.981969833374023,13.62520694732666,11.814291000366211,12.441082954406738,774003,0.0,0.0
2024-01-24 00:00:00+00:00,12.441060066223145,12.893230438232422,12.014958381652832,12.502779006958008,462026,0.0,0.0
2024-01-25 00:00:00+00:00,12.502826690673828,12.773226737976074,10.630571365356445,12.342703819274902,917697,0.0,0.0
2024-01-26 00:00:00+00:00,12.342690467834473,14.791274070739746,11.279891967773438,13.53756332397461,854840,0.0,0.0
2024-01-27 00:00:00+00:00,13.537553787231445,14.267852783203125,12.691889762878418,12.958772659301758,394382,0.0,0.0
