TIMESTAMP,SUSDX_OPEN_PRICE_USD,SUSDX_HIGH_PRICE_USD,SUSDX_LOW_PRICE_USD,SUSDX_CLOSE_PRICE_USD,SUSDX_VOLUME_USD,SUSDX_DIVIDENDS_USD,SUSDX_STOCK_SPLITS_USD
2024-11-30 00:00:00+00:00,1.0220550298690796,1.0242470502853394,1.0220550298690796,1.0242470502853394,1001,0.0,0.0
2024-12-01 00:00:00+00:00,1.0242470502853394,1.0242470502853394,1.0242470502853394,1.0242470502853394,0,0.0,0.0
2024-12-02 00:00:00+00:00,1.0242470502853394,1.0242470502853394,1.0242470502853394,1.0242470502853394,0,0.0,0.0
2024-12-03 00:00:00+00:00,1.0242470502853394,1.0242470502853394,1.0226409435272217,1.0226409435272217,15,0.0,0.0
2024-12-04 00:00:00+00:00,1.0226409435272217,1.0226409435272217,1.0226409435272217,1.0226409435272217,0,0.0,0.0
2024-12-05 00:00:00+00:00,1.0226409435272217,1.0226409435272217,1.0226409435272217,1.0226409435272217,0,0.0,0.0
2024-12-06 00:00:00+00:00,1.0226409435272217,1.0226409435272217,1.021101951599121,1.0213470458984375,709,0.0,0.0
2024-12-07 00:00:00+00:00,1.0213470458984375,1.0221600532531738,1.0213470458984375,1.0221600532531738,202,0.0,0.0
2024-12-08 00:00:00+00:00,1.0221600532531738,1.0280619859695435,1.0221600532531738,1.0276230573654175,85406,0.0,0.0
2024-12-09 00:00:00+00:00,1.0276230573654175,1.0336190462112427,1.0269529819488525,1.0285660028457642,179179,0.0,0.0
2024-12-10 00:00:00+00:00,1.0285660028457642,1.0454659461975098,1.0284219980239868,1.0408029556274414,151120,0.0,0.0
2024-12-11 00:00:00+00:00,1.0408029556274414,1.048786997795105,1.0408029556274414,1.0458370447158813,93250,0.0,0.0
2024-12-12 00:00:00+00:00,1.0458370447158813,1.0458600521087646,1.044206976890564,1.0444140434265137,2675,0.0,0.0
