TIMESTAMP,IONX_OPEN_PRICE_USD,IONX_HIGH_PRICE_USD,IONX_LOW_PRICE_USD,IONX_CLOSE_PRICE_USD,IONX_VOLUME_USD,IONX_DIVIDENDS_USD,IONX_STOCK_SPLITS_USD
2021-06-21 00:00:00+00:00,0.6232960224151611,0.6235769987106323,0.5042399764060974,0.5217260122299194,39658,0.0,0.0
2021-06-22 00:00:00+00:00,0.521668016910553,0.5475419759750366,0.4427720010280609,0.46786800026893616,21080,0.0,0.0
2021-06-23 00:00:00+00:00,0.4679340124130249,0.5091450214385986,0.46008700132369995,0.4872809946537018,22390,0.0,0.0
2021-06-24 00:00:00+00:00,0.49024298787117004,0.5366740226745605,0.47996100783348083,0.5027940273284912,26023,0.0,0.0
2021-06-25 00:00:00+00:00,0.5049359798431396,0.5270699858665466,0.4813629984855652,0.4906969964504242,29251,0.0,0.0
2021-06-26 00:00:00+00:00,0.4904159903526306,0.5137450098991394,0.4626829922199249,0.5137270092964172,10552,0.0,0.0
2021-06-27 00:00:00+00:00,0.5140219926834106,0.536670982837677,0.4550139904022217,0.4918070137500763,19015,0.0,0.0
2021-06-28 00:00:00+00:00,0.49090901017189026,0.5300009846687317,0.4896070063114166,0.5179200172424316,2813,0.0,0.0
2021-06-29 00:00:00+00:00,0.5177099704742432,0.5279660224914551,0.41620200872421265,0.4720200002193451,107208,0.0,0.0
2021-06-30 00:00:00+00:00,0.47213101387023926,0.48046401143074036,0.4540709853172302,0.47359800338745117,6589,0.0,0.0
2021-07-01 00:00:00+00:00,0.4744170010089874,0.47442498803138733,0.3801180124282837,0.3819560110569,21695,0.0,0.0
2021-07-02 00:00:00+00:00,0.38183799386024475,0.38439100980758667,0.3311159908771515,0.33888599276542664,37168,0.0,0.0
2021-07-03 00:00:00+00:00,0.3388899862766266,0.3745749890804291,0.3033069968223572,0.36289000511169434,63879,0.0,0.0
2021-07-04 00:00:00+00:00,0.362964004278183,0.48304399847984314,0.35210099816322327,0.47224900126457214,51675,0.0,0.0
2021-07-05 00:00:00+00:00,0.47218701243400574,0.47221601009368896,0.34172001481056213,0.35579800605773926,52507,0.0,0.0
2021-07-06 00:00:00+00:00,0.35571399331092834,0.4121840000152588,0.3552210032939911,0.3815760016441345,31804,0.0,0.0
