TIMESTAMP,PEPA_OPEN_PRICE_USD,PEPA_HIGH_PRICE_USD,PEPA_LOW_PRICE_USD,PEPA_CLOSE_PRICE_USD,PEPA_VOLUME_USD,PEPA_DIVIDENDS_USD,PEPA_STOCK_SPLITS_USD
2023-09-13 00:00:00+00:00,,,,0.0,1365,0.0,0.0
2023-09-14 00:00:00+00:00,,,,0.0,3703,0.0,0.0
2023-09-15 00:00:00+00:00,,,,0.0,5806,0.0,0.0
2023-09-16 00:00:00+00:00,,,,0.0,6787,0.0,0.0
2023-09-17 00:00:00+00:00,,,,0.0,435,0.0,0.0
2023-09-18 00:00:00+00:00,,,,0.0,1040,0.0,0.0
2023-09-19 00:00:00+00:00,,,,0.0,1089,0.0,0.0
2023-09-20 00:00:00+00:00,,,,0.0,2883,0.0,0.0
2023-09-21 00:00:00+00:00,,,,0.0,827,0.0,0.0
2023-09-22 00:00:00+00:00,,,,0.0,1813,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,699,0.0,0.0
2023-09-24 00:00:00+00:00,,,,0.0,1226,0.0,0.0
2023-09-25 00:00:00+00:00,,,,0.0,1203,0.0,0.0
2023-09-26 00:00:00+00:00,,,,0.0,1161,0.0,0.0
2023-09-27 00:00:00+00:00,,,,0.0,1332,0.0,0.0
2023-09-28 00:00:00+00:00,,,,0.0,852,0.0,0.0
2023-09-29 00:00:00+00:00,,,,0.0,1296,0.0,0.0
2023-09-30 00:00:00+00:00,,,,0.0,1569,0.0,0.0
2023-10-01 00:00:00+00:00,,,,0.0,3520,0.0,0.0
2023-10-02 00:00:00+00:00,,,,0.0,1411,0.0,0.0
2023-10-03 00:00:00+00:00,,,,0.0,1529,0.0,0.0
2023-10-04 00:00:00+00:00,,,,0.0,1056,0.0,0.0
2023-10-05 00:00:00+00:00,,,,0.0,664,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,740,0.0,0.0
2023-10-07 00:00:00+00:00,,,,0.0,837,0.0,0.0
2023-10-08 00:00:00+00:00,,,,0.0,1169,0.0,0.0
2023-10-09 00:00:00+00:00,,,,0.0,561,0.0,0.0
2023-10-10 00:00:00+00:00,,,,0.0,276,0.0,0.0
2023-10-11 00:00:00+00:00,,,,0.0,231,0.0,0.0
2023-10-12 00:00:00+00:00,,,,0.0,1158,0.0,0.0
2023-10-13 00:00:00+00:00,,,,0.0,354,0.0,0.0
2023-10-14 00:00:00+00:00,,,,0.0,994,0.0,0.0
2023-10-15 00:00:00+00:00,,,,0.0,2429,0.0,0.0
2023-10-16 00:00:00+00:00,,,,0.0,1085,0.0,0.0
2023-10-17 00:00:00+00:00,,,,0.0,499,0.0,0.0
2023-10-18 00:00:00+00:00,,,,0.0,2476,0.0,0.0
2023-10-19 00:00:00+00:00,,,,0.0,4035,0.0,0.0
2023-10-20 00:00:00+00:00,,,,0.0,1788,0.0,0.0
2023-10-21 00:00:00+00:00,,,,0.0,2627,0.0,0.0
2023-10-22 00:00:00+00:00,,,,0.0,480,0.0,0.0
2023-10-23 00:00:00+00:00,,,,0.0,4111,0.0,0.0
2023-10-24 00:00:00+00:00,,,,0.0,5232,0.0,0.0
2023-10-25 00:00:00+00:00,,,,0.0,2360,0.0,0.0
2023-10-26 00:00:00+00:00,,,,0.0,7423,0.0,0.0
2023-10-27 00:00:00+00:00,,,,0.0,41925,0.0,0.0
2023-10-28 00:00:00+00:00,,,,0.0,14258,0.0,0.0
2023-10-29 00:00:00+00:00,,,,0.0,5659,0.0,0.0
2023-10-30 00:00:00+00:00,,,,0.0,21032,0.0,0.0
2023-10-31 00:00:00+00:00,,,,0.0,4790,0.0,0.0
2023-11-01 00:00:00+00:00,,,,0.0,1561,0.0,0.0
2023-11-02 00:00:00+00:00,,,,0.0,72827,0.0,0.0
2023-11-03 00:00:00+00:00,,,,0.0,84870,0.0,0.0
2023-11-04 00:00:00+00:00,,,,0.0,36592,0.0,0.0
2023-11-05 00:00:00+00:00,,,,0.0,17258,0.0,0.0
2023-11-06 00:00:00+00:00,,,,0.0,7584,0.0,0.0
2023-11-07 00:00:00+00:00,,,,0.0,8576,0.0,0.0
2023-11-08 00:00:00+00:00,,,,0.0,4768,0.0,0.0
2023-11-09 00:00:00+00:00,,,,0.0,8784,0.0,0.0
2023-11-10 00:00:00+00:00,,,,0.0,10783,0.0,0.0
2023-11-11 00:00:00+00:00,,,,0.0,2507,0.0,0.0
2023-11-12 00:00:00+00:00,,,,0.0,16291,0.0,0.0
2023-11-13 00:00:00+00:00,,,,0.0,21358,0.0,0.0
2023-11-14 00:00:00+00:00,,,,0.0,9481,0.0,0.0
2023-11-15 00:00:00+00:00,,,,0.0,11598,0.0,0.0
2023-11-16 00:00:00+00:00,,,,0.0,25655,0.0,0.0
2023-11-17 00:00:00+00:00,,,,0.0,13314,0.0,0.0
2023-11-18 00:00:00+00:00,,,,0.0,7871,0.0,0.0
2023-11-19 00:00:00+00:00,,,,0.0,4352,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,10668,0.0,0.0
2023-11-21 00:00:00+00:00,,,,0.0,8419,0.0,0.0
2023-11-22 00:00:00+00:00,,,,0.0,4915,0.0,0.0
2023-11-23 00:00:00+00:00,,,,0.0,6056,0.0,0.0
2023-11-24 00:00:00+00:00,,,,0.0,3273,0.0,0.0
2023-11-25 00:00:00+00:00,,,,0.0,5375,0.0,0.0
2023-11-26 00:00:00+00:00,,,,0.0,1184,0.0,0.0
2023-11-27 00:00:00+00:00,,,,0.0,4194,0.0,0.0
2023-11-28 00:00:00+00:00,,,,0.0,19149,0.0,0.0
2023-11-29 00:00:00+00:00,,,,0.0,7826,0.0,0.0
2023-11-30 00:00:00+00:00,,,,0.0,4662,0.0,0.0
2023-12-01 00:00:00+00:00,,,,0.0,2027,0.0,0.0
2023-12-02 00:00:00+00:00,,,,0.0,2644,0.0,0.0
2023-12-03 00:00:00+00:00,,,,0.0,4819,0.0,0.0
2023-12-04 00:00:00+00:00,,,,0.0,5130,0.0,0.0
2023-12-05 00:00:00+00:00,,,,0.0,2691,0.0,0.0
2023-12-06 00:00:00+00:00,,,,0.0,6970,0.0,0.0
2023-12-07 00:00:00+00:00,,,,0.0,4668,0.0,0.0
2023-12-08 00:00:00+00:00,,,,0.0,7536,0.0,0.0
2023-12-09 00:00:00+00:00,,,,0.0,8115,0.0,0.0
2023-12-10 00:00:00+00:00,,,,0.0,15040,0.0,0.0
2023-12-11 00:00:00+00:00,,,,0.0,4694,0.0,0.0
2023-12-12 00:00:00+00:00,,,,0.0,2894,0.0,0.0
2023-12-13 00:00:00+00:00,,,,0.0,3896,0.0,0.0
2023-12-14 00:00:00+00:00,,,,0.0,6423,0.0,0.0
2023-12-15 00:00:00+00:00,,,,0.0,9982,0.0,0.0
2023-12-16 00:00:00+00:00,,,,0.0,7716,0.0,0.0
2023-12-17 00:00:00+00:00,,,,0.0,2570,0.0,0.0
2023-12-18 00:00:00+00:00,,,,0.0,3699,0.0,0.0
2023-12-19 00:00:00+00:00,,,,0.0,2761,0.0,0.0
2023-12-20 00:00:00+00:00,,,,0.0,3171,0.0,0.0
2023-12-21 00:00:00+00:00,,,,0.0,3457,0.0,0.0
2023-12-22 00:00:00+00:00,,,,0.0,1411,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,1144,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,1627,0.0,0.0
2023-12-25 00:00:00+00:00,,,,0.0,1789,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,1122,0.0,0.0
2023-12-27 00:00:00+00:00,,,,0.0,994,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,2944,0.0,0.0
2023-12-29 00:00:00+00:00,,,,0.0,2063,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,1741,0.0,0.0
2023-12-31 00:00:00+00:00,,,,0.0,15914,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,2352,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,1022,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,3860,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,1853,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,1767,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,999,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,569,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,654,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,5256,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,1262,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,1018,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,1432,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,349,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,1195,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,643,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,1809,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,1031,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,44300,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,819,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,681,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,450,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,7078,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,584,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,1436,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,663,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,542,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,904,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,928,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,1531,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,1106,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,988,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,1271,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,668,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,535,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,1152,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,3049,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,329,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,707,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,498,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,1534,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,527,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,589,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,2614,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,764,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,3248,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,2981,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,1285,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,587,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,5364,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,3810,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,1880,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,1539,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,467,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,306,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,364,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,978,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,609,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,1184,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,2617,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,1054,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,7317,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,6450,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,9341,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,14994,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,8951,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,7762,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,10489,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,7121,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,15454,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,15991,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,6004,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,8153,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,4991,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,12015,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,18398,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,8341,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,3562,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,2861,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,4440,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,7456,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,4008,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,6562,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,2749,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,3096,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,4195,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,8254,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,1629,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,1469,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,2206,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,3360,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,1096,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,48875,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,1924,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,1077,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,844,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,1560,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,1429,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,2860,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,1281,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,2508,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,1549,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,998,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,2109,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,2724,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,579,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,670,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,278,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,1451,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,1113,0.0,0.0
