TIMESTAMP,YMS_OPEN_PRICE_USD,YMS_HIGH_PRICE_USD,YMS_LOW_PRICE_USD,YMS_CLOSE_PRICE_USD,YMS_VOLUME_USD,YMS_DIVIDENDS_USD,YMS_STOCK_SPLITS_USD
2022-06-13 00:00:00+00:00,0.5690699815750122,0.6073259711265564,0.5069180130958557,0.549235999584198,3317,0.0,0.0
2022-06-14 00:00:00+00:00,0.5492950081825256,0.6542649865150452,0.52885502576828,0.6541590094566345,2649,0.0,0.0
2022-06-15 00:00:00+00:00,0.6541590094566345,0.6542649865150452,0.5439509749412537,0.5466099977493286,1930,0.0,0.0
2022-06-16 00:00:00+00:00,0.5466099977493286,0.5892840027809143,0.5466099977493286,0.5887060165405273,2085,0.0,0.0
2022-06-17 00:00:00+00:00,0.5887060165405273,0.6045050024986267,0.5148980021476746,0.5378450155258179,4119,0.0,0.0
2022-06-18 00:00:00+00:00,0.5378450155258179,0.5938230156898499,0.5222640037536621,0.5222640037536621,2021,0.0,0.0
2022-06-19 00:00:00+00:00,0.5222640037536621,0.560929000377655,0.5193790197372437,0.5306419730186462,750,0.0,0.0
2022-06-20 00:00:00+00:00,0.5306419730186462,0.5609260201454163,0.519910991191864,0.5293999910354614,840,0.0,0.0
2022-06-21 00:00:00+00:00,0.5293660163879395,0.7285289764404297,0.5253520011901855,0.6916750073432922,7477,0.0,0.0
2022-06-22 00:00:00+00:00,0.6916750073432922,0.7285640239715576,0.5503469705581665,0.5768359899520874,9089,0.0,0.0
2022-06-23 00:00:00+00:00,0.5768359899520874,0.5927029848098755,0.5451629757881165,0.5707039833068848,2284,0.0,0.0
2022-06-24 00:00:00+00:00,0.5707039833068848,0.5962299704551697,0.5488970279693604,0.5799509882926941,580,0.0,0.0
2022-06-25 00:00:00+00:00,0.5799509882926941,0.698307991027832,0.5722579956054688,0.6136829853057861,14800,0.0,0.0
2022-06-26 00:00:00+00:00,0.6136829853057861,0.6491900086402893,0.5799509882926941,0.5877410173416138,3498,0.0,0.0
2022-06-27 00:00:00+00:00,0.5877410173416138,0.6460970044136047,0.5749379992485046,0.6118199825286865,1971,0.0,0.0
2022-06-28 00:00:00+00:00,0.6116170287132263,0.699770987033844,0.5942680239677429,0.639178991317749,3492,0.0,0.0
