TIMESTAMP,DIGIMON_OPEN_PRICE_USD,DIGIMON_HIGH_PRICE_USD,DIGIMON_LOW_PRICE_USD,DIGIMON_CLOSE_PRICE_USD,DIGIMON_VOLUME_USD,DIGIMON_DIVIDENDS_USD,DIGIMON_STOCK_SPLITS_USD
2025-03-06 00:00:00+00:00,0.003727999981492758,0.0041069998405873775,0.003386999946087599,0.003425000002607703,54820,0.0,0.0
2025-03-07 00:00:00+00:00,0.003425000002607703,0.0035689999349415302,0.002858000108972192,0.002905000001192093,102145,0.0,0.0
2025-03-08 00:00:00+00:00,0.002905000001192093,0.002905000001192093,0.00215999991632998,0.0021720000077039003,109394,0.0,0.0
2025-03-09 00:00:00+00:00,0.0021720000077039003,0.0021979999728500843,0.001883000019006431,0.001927000004798174,44124,0.0,0.0
2025-03-10 00:00:00+00:00,0.001927000004798174,0.0020290000829845667,0.0015559999737888575,0.0016199999954551458,30166,0.0,0.0
2025-03-11 00:00:00+00:00,0.0016199999954551458,0.0017359999474138021,0.0014410000294446945,0.0017229999648407102,28243,0.0,0.0
2025-03-12 00:00:00+00:00,0.0017229999648407102,0.00184299994725734,0.0016410000389441848,0.0017049999441951513,8298,0.0,0.0
2025-03-13 00:00:00+00:00,0.0017049999441951513,0.0017049999441951513,0.0014019999653100967,0.0015300000086426735,7099,0.0,0.0
2025-03-14 00:00:00+00:00,0.0015300000086426735,0.0018939999863505363,0.0014949999749660492,0.0018769999733194709,44963,0.0,0.0
2025-03-15 00:00:00+00:00,0.0018769999733194709,0.0019450000254437327,0.001554999966174364,0.0019330000504851341,26612,0.0,0.0
2025-03-16 00:00:00+00:00,0.0019330000504851341,0.002082000020891428,0.0017790000420063734,0.0017849999712780118,36607,0.0,0.0
2025-03-17 00:00:00+00:00,0.0017839999636635184,0.0018260000506415963,0.0017259999876841903,0.0017659999430179596,22913,0.0,0.0
2025-03-18 00:00:00+00:00,0.0017659999430179596,0.001766999950632453,0.001534000039100647,0.0015979999443516135,10540,0.0,0.0
2025-03-19 00:00:00+00:00,0.0015979999443516135,0.0021230001002550125,0.0015780000248923898,0.0017509999452158809,38771,0.0,0.0
2025-03-20 00:00:00+00:00,0.0017509999452158809,0.0018350000027567148,0.001585999969393015,0.00164899998344481,36018,0.0,0.0
2025-03-21 00:00:00+00:00,0.00164899998344481,0.001673000049777329,0.0015960000455379486,0.001630999962799251,18967,0.0,0.0
2025-03-22 00:00:00+00:00,0.001630999962799251,0.0017979999538511038,0.0016280000563710928,0.0016609999584034085,25017,0.0,0.0
2025-03-23 00:00:00+00:00,0.0016609999584034085,0.0017389999702572823,0.0016250000335276127,0.0017170000355690718,21028,0.0,0.0
2025-03-24 00:00:00+00:00,0.0017170000355690718,0.0019630000460892916,0.0017160000279545784,0.0017500000540167093,10124,0.0,0.0
2025-03-25 00:00:00+00:00,0.0017500000540167093,0.0018489999929443002,0.0016599999507889152,0.0017379999626427889,32550,0.0,0.0
2025-03-26 00:00:00+00:00,0.0017389999702572823,0.0017989999614655972,0.0016980000073090196,0.0017030000453814864,8656,0.0,0.0
2025-03-27 00:00:00+00:00,0.0017030000453814864,0.0017399999778717756,0.0016329999780282378,0.0016380000161007047,24764,0.0,0.0
2025-03-28 00:00:00+00:00,0.0016380000161007047,0.0016400000313296914,0.0013940000208094716,0.0014090000186115503,6857,0.0,0.0
2025-03-29 00:00:00+00:00,0.0014090000186115503,0.001415999955497682,0.0010969999711960554,0.0011060000397264957,22962,0.0,0.0
2025-03-30 00:00:00+00:00,0.0011060000397264957,0.0011109999613836408,0.0009270000155083835,0.0010290000354871154,91101,0.0,0.0
2025-03-31 00:00:00+00:00,0.0010290000354871154,0.0011480000102892518,0.0010130000300705433,0.0011030000168830156,5198,0.0,0.0
2025-04-01 00:00:00+00:00,0.0011030000168830156,0.001415999955497682,0.001091000041924417,0.001386999967508018,42647,0.0,0.0
