TIMESTAMP,AB_OPEN_PRICE_USD,AB_HIGH_PRICE_USD,AB_LOW_PRICE_USD,AB_CLOSE_PRICE_USD,AB_VOLUME_USD,AB_DIVIDENDS_USD,AB_STOCK_SPLITS_USD
2024-04-29 00:00:00+00:00,0.0009830000344663858,0.001408000010997057,0.0009790000040084124,0.00113800005055964,46817,0.0,0.0
2024-04-30 00:00:00+00:00,0.00113800005055964,0.0011439999798312783,0.0008800000068731606,0.0008999999845400453,9335,0.0,0.0
2024-05-01 00:00:00+00:00,0.0008999999845400453,0.000914999982342124,0.0008590000215917826,0.0009079999872483313,1935,0.0,0.0
2024-05-02 00:00:00+00:00,0.0009079999872483313,0.0009079999872483313,0.0008520000264979899,0.0008529999759048223,4929,0.0,0.0
2024-05-03 00:00:00+00:00,0.0008529999759048223,0.0008900000248104334,0.0008529999759048223,0.0008900000248104334,1504,0.0,0.0
2024-05-04 00:00:00+00:00,0.0008900000248104334,0.0009110000100918114,0.0008699999889358878,0.0008699999889358878,2023,0.0,0.0
2024-05-05 00:00:00+00:00,0.0008699999889358878,0.0008699999889358878,0.0007970000151544809,0.0007970000151544809,6844,0.0,0.0
2024-05-06 00:00:00+00:00,0.0007970000151544809,0.0008060000254772604,0.000750000006519258,0.0007730000070296228,3518,0.0,0.0
2024-05-07 00:00:00+00:00,0.0007730000070296228,0.0007730000070296228,0.0007539999787695706,0.0007539999787695706,3160,0.0,0.0
2024-05-08 00:00:00+00:00,0.0007389999809674919,0.0007570000016130507,0.0007389999809674919,0.0007459999760612845,1443,0.0,0.0
2024-05-09 00:00:00+00:00,0.0007459999760612845,0.0007880000048317015,0.0007389999809674919,0.000783999974373728,2759,0.0,0.0
2024-05-10 00:00:00+00:00,0.000783999974373728,0.000783999974373728,0.0007510000141337514,0.0007510000141337514,109,0.0,0.0
2024-05-11 00:00:00+00:00,0.0007510000141337514,0.0007570000016130507,0.0007510000141337514,0.000754999986384064,87,0.0,0.0
2024-05-12 00:00:00+00:00,0.000754999986384064,0.000754999986384064,0.0007389999809674919,0.000742000003810972,1041,0.0,0.0
2024-05-13 00:00:00+00:00,0.000742000003810972,0.0007459999760612845,0.0007249999907799065,0.0007300000288523734,770,0.0,0.0
2024-05-14 00:00:00+00:00,0.0007300000288523734,0.0007300000288523734,0.0006990000256337225,0.0007159999804571271,2721,0.0,0.0
