,MSE,RMSE,MAE,MAPE,R2
0,0.0016337193886608566,0.040419294757094125,0.030479139212922488,0.06489160785061351,0.6356580333171469
1,0.00021905386216987172,0.014800468309140481,0.012350067606914957,0.031268113057831656,0.7869569116163729
2,0.0006390137871858376,0.02527872202437927,0.021640076177071216,0.03982238871292829,0.7691437039383464
3,0.0009625893973234205,0.031025624849846625,0.019887665757176168,0.04026834728913706,0.720924141176666
4,0.0003876912602186398,0.019689877100140564,0.015483407844076234,0.029238144122463536,0.12460436219851945
5,0.000557363298448681,0.023608542912443388,0.018673322008487384,0.03854664226334507,0.5956875591288389
6,0.0003658388408416879,0.019126914043872522,0.014390202188215087,0.03711005490677029,0.702867407715088
7,0.0005662455979326246,0.0237959155724806,0.020197967295348354,0.056792677094005685,0.8872770822249998
8,0.0002996155404258116,0.017309406125740178,0.013361002275795845,0.044365739379902826,0.6414046081016225
9,0.0005913476330513109,0.024317640367669535,0.01626285038684705,0.04604637558013438,0.6059114159790244
10,0.000548630816194792,0.023422869512397325,0.018972332035267752,0.04125032219483525,0.6675730993890421
11,0.0010382905157567015,0.03222251566462032,0.02687701942567018,0.08186630456352822,0.6531659234212213
Mean,0.0006507833281841863,0.024584815936652075,0.01904792101781606,0.045955559751291314,0.6492645206839073
