TIMESTAMP,USDTV_OPEN_PRICE_USD,USDTV_HIGH_PRICE_USD,USDTV_LOW_PRICE_USD,USDTV_CLOSE_PRICE_USD,USDTV_VOLUME_USD,USDTV_DIVIDENDS_USD,USDTV_STOCK_SPLITS_USD
2024-03-12 00:00:00+00:00,1.6953500509262085,1.7493979930877686,1.5278970003128052,1.7283170223236084,62026,0.0,0.0
2024-03-13 00:00:00+00:00,1.7283170223236084,2.008043050765991,1.7095750570297241,1.9672050476074219,39102,0.0,0.0
2024-03-14 00:00:00+00:00,1.9672050476074219,1.9827170372009277,1.7881419658660889,1.9180970191955566,43955,0.0,0.0
2024-03-15 00:00:00+00:00,1.9180970191955566,2.020526885986328,1.4495669603347778,1.522655963897705,97379,0.0,0.0
2024-03-16 00:00:00+00:00,1.522655963897705,1.567924976348877,1.477444052696228,1.513023018836975,28610,0.0,0.0
2024-03-17 00:00:00+00:00,1.513023018836975,1.7371059656143188,1.498829960823059,1.729504942893982,31980,0.0,0.0
2024-03-18 00:00:00+00:00,1.7141129970550537,1.8502010107040405,1.6607459783554077,1.8377759456634521,28710,0.0,0.0
2024-03-19 00:00:00+00:00,1.8584339618682861,1.9254430532455444,1.7292640209197998,1.8645950555801392,22050,0.0,0.0
2024-03-20 00:00:00+00:00,1.8645950555801392,2.1799569129943848,1.8645950555801392,2.1670548915863037,22545,0.0,0.0
2024-03-21 00:00:00+00:00,2.1670548915863037,2.2680320739746094,2.0680348873138428,2.1892290115356445,34066,0.0,0.0
2024-03-22 00:00:00+00:00,2.1892290115356445,2.3225760459899902,2.0344090461730957,2.0855050086975098,28798,0.0,0.0
2024-03-23 00:00:00+00:00,2.0855050086975098,2.1324679851531982,2.0595850944519043,2.073612928390503,25440,0.0,0.0
2024-03-24 00:00:00+00:00,2.073612928390503,2.098177909851074,2.028719902038574,2.0788629055023193,26170,0.0,0.0
2024-03-25 00:00:00+00:00,2.0788629055023193,2.2013330459594727,2.099999983329326e-05,0.006637999787926674,473923,0.0,0.0
2024-03-26 00:00:00+00:00,0.006622999906539917,0.08211400359869003,1.9999999949504854e-06,0.013747000135481358,203423,0.0,0.0
2024-03-27 00:00:00+00:00,0.013747000135481358,2.0585579872131348,0.00020700000459328294,0.00406700000166893,5001,0.0,0.0
2024-03-28 00:00:00+00:00,0.00406700000166893,0.10475700348615646,0.001091000041924417,0.0029609999619424343,1157,0.0,0.0
2024-03-29 00:00:00+00:00,0.0029609999619424343,0.00875100027769804,0.00029600001289509237,0.0012379999971017241,120,0.0,0.0
2024-03-30 00:00:00+00:00,0.0012379999971017241,0.0038769999518990517,0.00025599999935366213,0.0010089999996125698,223,0.0,0.0
