TIMESTAMP,DEDE30888_OPEN_PRICE_USD,DEDE30888_HIGH_PRICE_USD,DEDE30888_LOW_PRICE_USD,DEDE30888_CLOSE_PRICE_USD,DEDE30888_VOLUME_USD,DEDE30888_DIVIDENDS_USD,DEDE30888_STOCK_SPLITS_USD
2024-06-11 00:00:00+00:00,,,,0.0,1769,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,1407,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,1091,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,365,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,3010,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,817,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,381,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,3243,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,4084,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,3611,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,2492,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,2328,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,2434,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,2393,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,2391,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,54,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,736,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,748,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,60,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,752,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,330,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,189,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,284,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,1071,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,1033,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,326,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,46,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,704,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,125,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,1067,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,77,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,745,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,4299,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,2079,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,1042,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,853,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,792,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,235,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,421,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,40,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,78,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,57,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,531,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,964,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,35,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,87,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,300,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,1073,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,675,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,290,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,134,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,461,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,89,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,1222,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,1781,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,48,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,94,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,100,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,68,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,72,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,71,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,82,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,45,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,54,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,35,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,48,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,202,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,55,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,44,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,99,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,39,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,41,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,43,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,222,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,82,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,72,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,80,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,755,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,137,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,224,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,156,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,86,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,1238,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,58,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,38,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,141,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,259,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,142,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,114,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,167,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,119,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,232,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,95,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,165,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,64,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,537,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,669,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,387,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,29,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,26,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,34,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,190,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,480,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,155,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,79,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,129,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,143,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,428,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,1078,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,136,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,1318,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,70,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,275,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,604,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,59,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,62,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,45,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,72,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,71,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,108,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,137,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,154,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,35,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,176,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,1068,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,896,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,759,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,98,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,257,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,75,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,112,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,117,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,1475,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,77,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,256,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,159,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,48,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,156,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,31,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,242,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,79,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,537,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,1451,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,173,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,1858,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,66,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,119,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,31,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,50,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,372,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,19,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,47,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,19,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,126,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,12,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,32,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,78,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,93,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,73,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,98,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,1654,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,169,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,221,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,87,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,121,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,39,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,14,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,46,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,14,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,24,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,48,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,30,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,39,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,24,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-04-18 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-04-20 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-05-15 00:00:00+00:00,,,,0.0,144,0.0,0.0
2025-06-01 00:00:00+00:00,3.6146427517813606e-10,3.6146427517813606e-10,3.0781788229461426e-10,3.0781788229461426e-10,3,0.0,0.0
