TIMESTAMP,BSTY_OPEN_PRICE_USD,BSTY_HIGH_PRICE_USD,BSTY_LOW_PRICE_USD,BSTY_CLOSE_PRICE_USD,BSTY_VOLUME_USD,BSTY_DIVIDENDS_USD,BSTY_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,0.009162000380456448,0.01037800032645464,0.008520999923348427,0.008550000376999378,626,0.0,0.0
2017-11-10 00:00:00+00:00,0.008582999929785728,0.009108000434935093,0.0075690001249313354,0.008104999549686909,115,0.0,0.0
2017-11-11 00:00:00+00:00,0.008073999546468258,0.008654999546706676,0.0077749998308718204,0.008534999564290047,979,0.0,0.0
2017-11-12 00:00:00+00:00,0.008589999750256538,0.00865899957716465,0.007009000051766634,0.007366000209003687,472,0.0,0.0
2017-11-13 00:00:00+00:00,0.007356000132858753,0.00863999966531992,0.007356000132858753,0.008495000191032887,277,0.0,0.0
2017-11-14 00:00:00+00:00,0.008511999621987343,0.008725999854505062,0.007907000370323658,0.00824899971485138,142,0.0,0.0
2017-11-15 00:00:00+00:00,0.00825599953532219,0.010060000233352184,0.00825599953532219,0.009735999628901482,293,0.0,0.0
2017-11-16 00:00:00+00:00,0.009790999814867973,0.012659000232815742,0.009585999883711338,0.010607999749481678,277,0.0,0.0
2017-11-17 00:00:00+00:00,0.010588999837636948,0.013035999611020088,0.010111999697983265,0.010418999940156937,142,0.0,0.0
2017-11-18 00:00:00+00:00,0.010381000116467476,0.011080999858677387,0.009442999958992004,0.010654999874532223,514,0.0,0.0
2017-11-19 00:00:00+00:00,0.010635999962687492,0.012128000147640705,0.010273000225424767,0.011149999685585499,1127,0.0,0.0
2017-11-20 00:00:00+00:00,0.011144000105559826,0.01206899993121624,0.010733000002801418,0.011176999658346176,517,0.0,0.0
2017-11-21 00:00:00+00:00,0.01117900013923645,0.012382999993860722,0.01042999979108572,0.011470000259578228,1143,0.0,0.0
2017-11-22 00:00:00+00:00,0.011497999541461468,0.01193000003695488,0.010777999646961689,0.011624000035226345,1270,0.0,0.0
2017-11-23 00:00:00+00:00,0.011617000214755535,0.012387000024318695,0.010402999818325043,0.010447000153362751,1399,0.0,0.0
2017-11-24 00:00:00+00:00,0.01042999979108572,0.012753999792039394,0.010001000016927719,0.010327000170946121,2197,0.0,0.0
2017-11-25 00:00:00+00:00,0.01030499953776598,0.01291900034993887,0.010301000438630581,0.011610999703407288,2222,0.0,0.0
2017-11-26 00:00:00+00:00,0.011606999672949314,0.01424300018697977,0.011590000241994858,0.013066000305116177,892,0.0,0.0
2017-11-27 00:00:00+00:00,0.013069000095129013,0.013930000364780426,0.012388999573886395,0.01321799959987402,1215,0.0,0.0
2017-11-28 00:00:00+00:00,0.013252000324428082,0.01501299999654293,0.012912999838590622,0.01387799996882677,386,0.0,0.0
2017-11-29 00:00:00+00:00,0.013864000327885151,0.016321999952197075,0.012582999654114246,0.013798000290989876,824,0.0,0.0
2017-11-30 00:00:00+00:00,0.014010000042617321,0.015161000192165375,0.012299999594688416,0.01307199988514185,378,0.0,0.0
2017-12-01 00:00:00+00:00,0.013008000329136848,0.0156909991055727,0.013008000329136848,0.014383000321686268,298,0.0,0.0
2017-12-02 00:00:00+00:00,0.01436999998986721,0.017619000747799873,0.014100999571383,0.01634399965405464,840,0.0,0.0
2017-12-03 00:00:00+00:00,0.016359999775886536,0.01710899919271469,0.014279999770224094,0.014910000376403332,932,0.0,0.0
2017-12-04 00:00:00+00:00,0.014959000051021576,0.016328999772667885,0.014882000163197517,0.016069000586867332,272,0.0,0.0
2017-12-05 00:00:00+00:00,0.01610100083053112,0.0188400000333786,0.015855999663472176,0.017057999968528748,146,0.0,0.0
2017-12-06 00:00:00+00:00,0.017007999122142792,0.022273000329732895,0.017007999122142792,0.01885399967432022,693,0.0,0.0
2017-12-07 00:00:00+00:00,0.018823999911546707,0.03967700153589249,0.01858299970626831,0.039204999804496765,3668,0.0,0.0
2017-12-08 00:00:00+00:00,0.03929699957370758,0.03929699957370758,0.021497000008821487,0.02810700051486492,1183,0.0,0.0
2017-12-09 00:00:00+00:00,0.028111999854445457,0.030195999890565872,0.020111000165343285,0.021949000656604767,325,0.0,0.0
2017-12-10 00:00:00+00:00,0.022036999464035034,0.022811999544501305,0.018761999905109406,0.02217699959874153,195,0.0,0.0
2017-12-11 00:00:00+00:00,0.022014999762177467,0.04792400076985359,0.021911000832915306,0.02398799918591976,268,0.0,0.0
2017-12-12 00:00:00+00:00,0.024085000157356262,0.026760000735521317,0.023302000015974045,0.02619200013577938,349,0.0,0.0
2017-12-13 00:00:00+00:00,0.026378000155091286,0.02673099935054779,0.021726999431848526,0.022638000547885895,508,0.0,0.0
2017-12-14 00:00:00+00:00,0.022569000720977783,0.02859799936413765,0.022189000621438026,0.02754100039601326,1176,0.0,0.0
2017-12-15 00:00:00+00:00,0.027581999078392982,0.03644999861717224,0.027576999738812447,0.029822999611496925,579,0.0,0.0
2017-12-16 00:00:00+00:00,0.02986299991607666,0.0338280014693737,0.02978299930691719,0.03372099995613098,329,0.0,0.0
2017-12-17 00:00:00+00:00,0.03373200073838234,0.04594099894165993,0.03108000010251999,0.04402099922299385,4507,0.0,0.0
2017-12-18 00:00:00+00:00,0.044186998158693314,0.044186998158693314,0.031300000846385956,0.0342940017580986,1227,0.0,0.0
2017-12-19 00:00:00+00:00,0.034060001373291016,0.034182000905275345,0.029263999313116074,0.02967200055718422,619,0.0,0.0
