TIMESTAMP,PNDN_OPEN_PRICE_USD,PNDN_HIGH_PRICE_USD,PNDN_LOW_PRICE_USD,PNDN_CLOSE_PRICE_USD,PNDN_VOLUME_USD,PNDN_DIVIDENDS_USD,PNDN_STOCK_SPLITS_USD
2025-03-01 00:00:00+00:00,0.0008399999933317304,0.000859999970998615,0.0007190000033006072,0.0007190000033006072,2018,0.0,0.0
2025-03-02 00:00:00+00:00,0.0007190000033006072,0.0009759999811649323,0.0007190000033006072,0.0009250000002793968,13900,0.0,0.0
2025-03-03 00:00:00+00:00,0.0009250000002793968,0.0009250000002793968,0.0007440000190399587,0.0007609999738633633,3753,0.0,0.0
2025-03-04 00:00:00+00:00,0.0007609999738633633,0.0008079999824985862,0.0007009999826550484,0.0007169999880716205,0,0.0,0.0
2025-03-05 00:00:00+00:00,0.0007169999880716205,0.0007379999733529985,0.0005970000056549907,0.0006280000088736415,0,0.0,0.0
2025-03-06 00:00:00+00:00,0.0006280000088736415,0.0006370000191964209,0.0005859999801032245,0.000590000010561198,0,0.0,0.0
2025-03-07 00:00:00+00:00,0.000590000010561198,0.000590000010561198,0.0005080000264570117,0.0005329999839887023,1469,0.0,0.0
2025-03-08 00:00:00+00:00,0.0005329999839887023,0.0005469999741762877,0.0004970000009052455,0.0005419999943114817,0,0.0,0.0
2025-03-09 00:00:00+00:00,0.0005419999943114817,0.0005489999894052744,0.0004799999878741801,0.0005159999709576368,2284,0.0,0.0
2025-03-10 00:00:00+00:00,0.0005159999709576368,0.0005230000242590904,0.0004820000031031668,0.0004980000085197389,0,0.0,0.0
2025-03-11 00:00:00+00:00,0.0004980000085197389,0.000547999981790781,0.0004980000085197389,0.0005300000193528831,4221,0.0,0.0
2025-03-12 00:00:00+00:00,0.0005300000193528831,0.0005319999763742089,0.0005029999883845448,0.0005310000269673765,979,0.0,0.0
2025-03-13 00:00:00+00:00,0.0005310000269673765,0.0005310000269673765,0.0004039999912492931,0.0004189999890513718,0,0.0,0.0
2025-03-14 00:00:00+00:00,0.0004189999890513718,0.00044299999717622995,0.0004189999890513718,0.00044299999717622995,0,0.0,0.0
2025-03-15 00:00:00+00:00,0.00044299999717622995,0.0004579999949783087,0.00043799998820759356,0.00043799998820759356,1145,0.0,0.0
2025-03-16 00:00:00+00:00,0.00043799998820759356,0.00043799998820759356,0.0003870000073220581,0.000387999985832721,214,0.0,0.0
2025-03-17 00:00:00+00:00,0.000387999985832721,0.00039900001138448715,0.0003819999983534217,0.0003819999983534217,747,0.0,0.0
