TIMESTAMP,JOWNES_OPEN_PRICE_USD,JOWNES_HIGH_PRICE_USD,JOWNES_LOW_PRICE_USD,JOWNES_CLOSE_PRICE_USD,JOWNES_VOLUME_USD,JOWNES_DIVIDENDS_USD,JOWNES_STOCK_SPLITS_USD
2024-05-02 00:00:00+00:00,0.003986000083386898,0.004019999876618385,0.0028550000861287117,0.0029279999434947968,509819,0.0,0.0
2024-05-03 00:00:00+00:00,0.0028840000741183758,0.004275999963283539,0.0026859999634325504,0.004209999926388264,732627,0.0,0.0
2024-05-04 00:00:00+00:00,0.0035329998936504126,0.004435000009834766,0.003060000017285347,0.003659999929368496,788759,0.0,0.0
2024-05-05 00:00:00+00:00,0.003470999887213111,0.005200000014156103,0.0034620000515133142,0.0042570000514388084,563245,0.0,0.0
2024-05-06 00:00:00+00:00,0.004172000102698803,0.006182000041007996,0.0038139999378472567,0.005162999965250492,792406,0.0,0.0
2024-05-07 00:00:00+00:00,0.005160000175237656,0.006550999823957682,0.004654000047594309,0.006519000045955181,922171,0.0,0.0
2024-05-08 00:00:00+00:00,0.004805999808013439,0.005805999971926212,0.003930999897420406,0.005503000225871801,864142,0.0,0.0
2024-05-09 00:00:00+00:00,0.005503000225871801,0.006852000020444393,0.004164000041782856,0.0056409998796880245,662233,0.0,0.0
2024-05-10 00:00:00+00:00,0.0056409998796880245,0.006963000167161226,0.0045889997854828835,0.005671000108122826,860141,0.0,0.0
2024-05-11 00:00:00+00:00,0.0053079999051988125,0.008038000203669071,0.005216999910771847,0.007598999887704849,853419,0.0,0.0
2024-05-12 00:00:00+00:00,0.007953999564051628,0.009762000292539597,0.00684799998998642,0.00863299984484911,974812,0.0,0.0
2024-05-13 00:00:00+00:00,0.008515000343322754,0.010242000222206116,0.005555000156164169,0.00622399989515543,1401584,0.0,0.0
2024-05-14 00:00:00+00:00,0.006686999928206205,0.0067159999161958694,0.005020999815315008,0.005042999982833862,378611,0.0,0.0
2024-05-15 00:00:00+00:00,0.005042999982833862,0.006641000043600798,0.0042779999785125256,0.005400999914854765,410727,0.0,0.0
2024-05-16 00:00:00+00:00,0.0052109998650848866,0.0057830000296235085,0.00431900005787611,0.004346999805420637,589178,0.0,0.0
2024-05-17 00:00:00+00:00,0.004718000069260597,0.005394999869167805,0.004002000205218792,0.005090000107884407,461066,0.0,0.0
2024-05-18 00:00:00+00:00,0.005007000174373388,0.005348000209778547,0.003834000090137124,0.004176000133156776,416481,0.0,0.0
2024-05-19 00:00:00+00:00,0.0040339999832212925,0.004404000006616116,0.0034660000819712877,0.0039610001258552074,242438,0.0,0.0
2024-05-20 00:00:00+00:00,0.003965999931097031,0.0046179997734725475,0.0037690000608563423,0.004240000154823065,244736,0.0,0.0
2024-05-21 00:00:00+00:00,0.004240000154823065,0.0043669999577105045,0.003346000099554658,0.0043669999577105045,326299,0.0,0.0
2024-05-22 00:00:00+00:00,0.004453999921679497,0.0045289997942745686,0.003441999899223447,0.0035880000796169043,201293,0.0,0.0
2024-05-23 00:00:00+00:00,0.0036589999217540026,0.004002999980002642,0.0029690000228583813,0.0031330001074820757,343957,0.0,0.0
2024-05-24 00:00:00+00:00,0.002945000072941184,0.003215000033378601,0.0024139999877661467,0.0031850000377744436,232335,0.0,0.0
2024-05-25 00:00:00+00:00,0.0031850000377744436,0.003208999987691641,0.0025390000082552433,0.0026499999221414328,108945,0.0,0.0
2024-05-26 00:00:00+00:00,0.002578000072389841,0.002584999892860651,0.0019000000320374966,0.0019759999122470617,319450,0.0,0.0
2024-05-27 00:00:00+00:00,0.001921999966725707,0.0025790000800043344,0.0018690000288188457,0.0021869998890906572,200885,0.0,0.0
2024-05-28 00:00:00+00:00,0.0026320000179111958,0.0034260000102221966,0.002303000073879957,0.003186000045388937,317134,0.0,0.0
