TIMESTAMP,ONS_OPEN_PRICE_USD,ONS_HIGH_PRICE_USD,ONS_LOW_PRICE_USD,ONS_CLOSE_PRICE_USD,ONS_VOLUME_USD,ONS_DIVIDENDS_USD,ONS_STOCK_SPLITS_USD
2021-01-02 00:00:00+00:00,2237.539306640625,2533.802490234375,1032.426025390625,1228.95458984375,6580304,0.0,0.0
2021-01-03 00:00:00+00:00,1229.033447265625,1439.90625,647.2604370117188,931.53076171875,6050988,0.0,0.0
2021-01-04 00:00:00+00:00,931.5465698242188,1080.0872802734375,254.31283569335938,273.406982421875,2627505,0.0,0.0
2021-01-05 00:00:00+00:00,273.4059143066406,455.9010314941406,273.1702880859375,414.0598449707031,1032056,0.0,0.0
2021-01-06 00:00:00+00:00,414.0672912597656,825.3060913085938,398.7707824707031,796.8329467773438,2183656,0.0,0.0
2021-01-07 00:00:00+00:00,796.8272705078125,800.6126098632812,548.8772583007812,551.32177734375,1675478,0.0,0.0
2021-01-08 00:00:00+00:00,551.3538208007812,553.654541015625,395.7099609375,468.4273681640625,1513187,0.0,0.0
2021-01-09 00:00:00+00:00,468.4565124511719,573.0958862304688,410.1960144042969,560.652587890625,1980709,0.0,0.0
2021-01-10 00:00:00+00:00,560.8681030273438,586.7171630859375,488.3833312988281,519.8524780273438,1131533,0.0,0.0
2021-01-11 00:00:00+00:00,519.857421875,563.6714477539062,494.87945556640625,495.7946472167969,1522825,0.0,0.0
2021-01-12 00:00:00+00:00,495.8924865722656,505.1337890625,261.4806823730469,291.73382568359375,2079902,0.0,0.0
2021-01-13 00:00:00+00:00,291.70166015625,372.450439453125,290.5981140136719,359.6335754394531,1051440,0.0,0.0
2021-01-14 00:00:00+00:00,359.6387023925781,361.3156433105469,225.77438354492188,225.79220581054688,728534,0.0,0.0
2021-01-15 00:00:00+00:00,225.82125854492188,225.82125854492188,140.1114044189453,190.50262451171875,824265,0.0,0.0
2021-01-16 00:00:00+00:00,190.51531982421875,232.2198944091797,188.49417114257812,210.44427490234375,368811,0.0,0.0
2021-01-17 00:00:00+00:00,210.5940399169922,238.14329528808594,191.93386840820312,208.464599609375,504964,0.0,0.0
2021-01-18 00:00:00+00:00,208.45452880859375,209.591552734375,110.3788833618164,135.55682373046875,880012,0.0,0.0
2021-01-19 00:00:00+00:00,135.55682373046875,200.49183654785156,121.2015380859375,193.02647399902344,836966,0.0,0.0
2021-01-20 00:00:00+00:00,193.0175018310547,248.3687744140625,183.37977600097656,236.29444885253906,1134896,0.0,0.0
2021-01-21 00:00:00+00:00,236.29617309570312,236.40855407714844,141.73350524902344,141.73350524902344,770386,0.0,0.0
