TIMESTAMP,ONC34957_OPEN_PRICE_USD,ONC34957_HIGH_PRICE_USD,ONC34957_LOW_PRICE_USD,ONC34957_CLOSE_PRICE_USD,ONC34957_VOLUME_USD,ONC34957_DIVIDENDS_USD,ONC34957_STOCK_SPLITS_USD
2025-02-24 00:00:00+00:00,0.0010519999777898192,0.001129999989643693,0.0010000000474974513,0.0010000000474974513,5155,0.0,0.0
2025-02-25 00:00:00+00:00,0.0010000000474974513,0.0010460000485181808,0.0008779999916441739,0.0010369999799877405,11893,0.0,0.0
2025-02-26 00:00:00+00:00,0.0010369999799877405,0.0010529999854043126,0.000775999971665442,0.0008539999835193157,9832,0.0,0.0
2025-02-27 00:00:00+00:00,0.0008539999835193157,0.0009079999872483313,0.0007989999721758068,0.000805000017862767,3787,0.0,0.0
2025-02-28 00:00:00+00:00,0.000805000017862767,0.000805000017862767,0.0005990000208839774,0.0007510000141337514,13175,0.0,0.0
2025-03-01 00:00:00+00:00,0.0007510000141337514,0.0007740000146441162,0.0006419999990612268,0.0006689999718219042,4932,0.0,0.0
2025-03-02 00:00:00+00:00,0.0006689999718219042,0.0007440000190399587,0.0006689999718219042,0.0007319999858736992,1208,0.0,0.0
2025-03-03 00:00:00+00:00,0.0007319999858736992,0.0007319999858736992,0.000661000027321279,0.0006629999843426049,1644,0.0,0.0
2025-03-04 00:00:00+00:00,0.0006629999843426049,0.0006769999745301902,0.000590000010561198,0.0006130000110715628,250,0.0,0.0
2025-03-05 00:00:00+00:00,0.0006130000110715628,0.0006880000000819564,0.0006130000110715628,0.0006580000044777989,2181,0.0,0.0
2025-03-06 00:00:00+00:00,0.0006580000044777989,0.000661000027321279,0.0006169999833218753,0.0006350000039674342,263,0.0,0.0
2025-03-07 00:00:00+00:00,0.0006350000039674342,0.0007220000261440873,0.0006339999963529408,0.0007220000261440873,250,0.0,0.0
2025-03-08 00:00:00+00:00,0.0007220000261440873,0.0007580000092275441,0.000666000007186085,0.0006939999875612557,250,0.0,0.0
2025-03-09 00:00:00+00:00,0.0006939999875612557,0.0007600000244565308,0.0006050000083632767,0.000615999975707382,250,0.0,0.0
2025-03-10 00:00:00+00:00,0.000615999975707382,0.0007360000163316727,0.0006060000159777701,0.0006949999951757491,251,0.0,0.0
2025-03-11 00:00:00+00:00,0.0006949999951757491,0.0006949999951757491,0.00044800000614486635,0.0004569999873638153,48,0.0,0.0
2025-03-12 00:00:00+00:00,0.0004569999873638153,0.0004659999976865947,0.0004199999966658652,0.0004659999976865947,250,0.0,0.0
2025-03-13 00:00:00+00:00,0.0004659999976865947,0.001108999946154654,0.0004659999976865947,0.000615999975707382,132,0.0,0.0
2025-03-14 00:00:00+00:00,0.000615999975707382,0.000615999975707382,0.0004030000127386302,0.0004079999926034361,250,0.0,0.0
2025-03-15 00:00:00+00:00,0.0004079999926034361,0.0005469999741762877,0.0003819999983534217,0.0004879999905824661,107,0.0,0.0
2025-03-16 00:00:00+00:00,0.0004879999905824661,0.0004900000058114529,0.00043899999582208693,0.00048099999548867345,0,0.0,0.0
2025-03-17 00:00:00+00:00,0.00048099999548867345,0.0005649999948218465,0.00048099999548867345,0.0005329999839887023,12123,0.0,0.0
2025-03-18 00:00:00+00:00,0.0005329999839887023,0.0011239999439567327,0.0005329999839887023,0.000707999977748841,65252,0.0,0.0
2025-03-19 00:00:00+00:00,0.000707999977748841,0.0008859999943524599,0.0006440000142902136,0.0006510000093840063,20404,0.0,0.0
2025-03-20 00:00:00+00:00,0.0006510000093840063,0.000699999975040555,0.000547999981790781,0.000547999981790781,10547,0.0,0.0
2025-03-21 00:00:00+00:00,0.000547999981790781,0.0005740000051446259,0.0005329999839887023,0.0005469999741762877,250,0.0,0.0
2025-03-22 00:00:00+00:00,0.0005469999741762877,0.0005559999844990671,0.0004920000210404396,0.0005050000036135316,3665,0.0,0.0
2025-03-23 00:00:00+00:00,0.0005050000036135316,0.0005310000269673765,0.00038499999209307134,0.0003859999997075647,250,0.0,0.0
