TIMESTAMP,PBR_OPEN_PRICE_USD,PBR_HIGH_PRICE_USD,PBR_LOW_PRICE_USD,PBR_CLOSE_PRICE_USD,PBR_VOLUME_USD,PBR_DIVIDENDS_USD,PBR_STOCK_SPLITS_USD
2021-01-25 00:00:00+00:00,0.08667200058698654,0.10775800049304962,0.08477800339460373,0.09135600179433823,2302492,0.0,0.0
2021-01-26 00:00:00+00:00,0.09135399758815765,0.15637700259685516,0.09068500250577927,0.1371610015630722,3117508,0.0,0.0
2021-01-27 00:00:00+00:00,0.13715800642967224,0.14365799725055695,0.07212900370359421,0.07697899639606476,2163780,0.0,0.0
2021-01-28 00:00:00+00:00,0.07697100192308426,0.09237100183963776,0.061243001371622086,0.061243001371622086,1434165,0.0,0.0
2021-01-29 00:00:00+00:00,0.06124399974942207,0.07488100230693817,0.04287099838256836,0.042927999049425125,805638,0.0,0.0
2021-01-30 00:00:00+00:00,0.042927999049425125,0.05280600115656853,0.03915100172162056,0.04364899918437004,501730,0.0,0.0
2021-01-31 00:00:00+00:00,0.04364899918437004,0.04693099856376648,0.039090998470783234,0.039351001381874084,189061,0.0,0.0
2021-02-01 00:00:00+00:00,0.0393499992787838,0.06612099707126617,0.036194998770952225,0.05892200022935867,327364,0.0,0.0
2021-02-02 00:00:00+00:00,0.05892600119113922,0.10708600282669067,0.058896999806165695,0.08930499851703644,1098616,0.0,0.0
2021-02-03 00:00:00+00:00,0.08930599689483643,0.1170630007982254,0.07467500120401382,0.09567099809646606,940443,0.0,0.0
2021-02-04 00:00:00+00:00,0.09567199647426605,0.1050729975104332,0.07297399640083313,0.08119799941778183,287644,0.0,0.0
2021-02-05 00:00:00+00:00,0.08119799941778183,0.08320099860429764,0.06811700016260147,0.06979700177907944,415695,0.0,0.0
2021-02-06 00:00:00+00:00,0.06979700177907944,0.07241199910640717,0.05307599902153015,0.06340999901294708,253739,0.0,0.0
2021-02-07 00:00:00+00:00,0.0634090006351471,0.06426600366830826,0.05536099895834923,0.06115800142288208,149403,0.0,0.0
2021-02-08 00:00:00+00:00,0.06115899980068207,0.08562999963760376,0.061156999319791794,0.08562999963760376,323963,0.0,0.0
2021-02-09 00:00:00+00:00,0.08562400192022324,0.11894600093364716,0.08562400192022324,0.11102800071239471,654306,0.0,0.0
2021-02-10 00:00:00+00:00,0.11102200299501419,0.2007340043783188,0.10287199914455414,0.19915300607681274,2973416,0.0,0.0
2021-02-11 00:00:00+00:00,0.1991499960422516,0.41736599802970886,0.1952189952135086,0.2503739893436432,5566582,0.0,0.0
2021-02-12 00:00:00+00:00,0.2503789961338043,0.4806559979915619,0.2503550052642822,0.4051060080528259,3963349,0.0,0.0
2021-02-13 00:00:00+00:00,0.40508198738098145,0.8279669880867004,0.38693898916244507,0.7029489874839783,7867414,0.0,0.0
2021-02-14 00:00:00+00:00,0.7029439806938171,0.7763170003890991,0.3332259953022003,0.46930399537086487,6730488,0.0,0.0
2021-02-15 00:00:00+00:00,0.4693079888820648,0.6500470042228699,0.4412199854850769,0.5181459784507751,3553793,0.0,0.0
2021-02-16 00:00:00+00:00,0.5181990265846252,0.6056740283966064,0.45566698908805847,0.5076760053634644,2728303,0.0,0.0
2021-02-17 00:00:00+00:00,0.5076850056648254,0.5526319742202759,0.3827820122241974,0.3827820122241974,2145179,0.0,0.0
2021-02-18 00:00:00+00:00,0.3827989995479584,0.3968859910964966,0.27001699805259705,0.37685298919677734,2304097,0.0,0.0
2021-02-19 00:00:00+00:00,0.3768540024757385,0.4524640142917633,0.3397180140018463,0.3530830144882202,1334799,0.0,0.0
2021-02-20 00:00:00+00:00,0.3530769944190979,0.41176098585128784,0.31032299995422363,0.33510899543762207,1206112,0.0,0.0
2021-02-21 00:00:00+00:00,0.3351120054721832,0.5219240188598633,0.32354700565338135,0.46396899223327637,1564511,0.0,0.0
2021-02-22 00:00:00+00:00,0.4639579951763153,0.46448400616645813,0.35066598653793335,0.3919689953327179,1033631,0.0,0.0
2021-02-23 00:00:00+00:00,0.3923110067844391,0.40385299921035767,0.29985299706459045,0.3456000089645386,755652,0.0,0.0
2021-02-24 00:00:00+00:00,0.3456299901008606,0.6355839967727661,0.3267250061035156,0.6329150199890137,3966597,0.0,0.0
2021-02-25 00:00:00+00:00,0.629958987236023,0.7167519927024841,0.4372220039367676,0.4391469955444336,3024868,0.0,0.0
2021-02-26 00:00:00+00:00,0.43884798884391785,0.5157359838485718,0.393435001373291,0.42443299293518066,3602570,0.0,0.0
2021-02-27 00:00:00+00:00,0.42506301403045654,0.5200309753417969,0.4114669859409332,0.4622870087623596,1430711,0.0,0.0
2021-02-28 00:00:00+00:00,0.46219000220298767,0.466854989528656,0.33305901288986206,0.38330501317977905,3281868,0.0,0.0
2021-03-01 00:00:00+00:00,0.38331401348114014,0.46699199080467224,0.3692069947719574,0.45435601472854614,854145,0.0,0.0
2021-03-02 00:00:00+00:00,0.45446598529815674,0.45973798632621765,0.3703039884567261,0.3792630136013031,2996651,0.0,0.0
2021-03-03 00:00:00+00:00,0.3793930113315582,0.4139629900455475,0.377920001745224,0.41171500086784363,907313,0.0,0.0
2021-03-04 00:00:00+00:00,0.4117330014705658,0.42368200421333313,0.31182199716567993,0.36064600944519043,2665899,0.0,0.0
2021-03-05 00:00:00+00:00,0.3606239855289459,0.3606239855289459,0.315064013004303,0.32761698961257935,389933,0.0,0.0
2021-03-06 00:00:00+00:00,0.3297080099582672,0.37284600734710693,0.327567994594574,0.3677630126476288,2389364,0.0,0.0
2021-03-07 00:00:00+00:00,0.36738601326942444,0.3685770034790039,0.3209809958934784,0.35089001059532166,2713586,0.0,0.0
2021-03-08 00:00:00+00:00,0.3509199917316437,0.353210985660553,0.22821800410747528,0.23838500678539276,2549187,0.0,0.0
2021-03-09 00:00:00+00:00,0.23836299777030945,0.2623879909515381,0.19568400084972382,0.2554669976234436,1967060,0.0,0.0
2021-03-10 00:00:00+00:00,0.25547799468040466,0.2836410105228424,0.2401849925518036,0.27951300144195557,2107246,0.0,0.0
2021-03-11 00:00:00+00:00,0.27955400943756104,0.30768799781799316,0.25316300988197327,0.288765013217926,2121976,0.0,0.0
2021-03-12 00:00:00+00:00,0.28902700543403625,0.42939600348472595,0.27614301443099976,0.39919599890708923,2126154,0.0,0.0
2021-03-13 00:00:00+00:00,0.3972949981689453,0.469105988740921,0.3853659927845001,0.4630550146102905,4248148,0.0,0.0
2021-03-14 00:00:00+00:00,0.4628799855709076,0.47840601205825806,0.3708139955997467,0.4373590052127838,1644922,0.0,0.0
2021-03-15 00:00:00+00:00,0.437514990568161,0.4385170042514801,0.36838498711586,0.41642099618911743,3322380,0.0,0.0
2021-03-16 00:00:00+00:00,0.41520699858665466,0.42006000876426697,0.34731000661849976,0.3687500059604645,2805552,0.0,0.0
2021-03-17 00:00:00+00:00,0.3687500059604645,0.3845730125904083,0.31056100130081177,0.3581640124320984,2031452,0.0,0.0
2021-03-18 00:00:00+00:00,0.35871899127960205,0.38100001215934753,0.3186900019645691,0.32315000891685486,1028931,0.0,0.0
2021-03-19 00:00:00+00:00,0.32311299443244934,0.33702999353408813,0.31933900713920593,0.32510098814964294,1069811,0.0,0.0
2021-03-20 00:00:00+00:00,0.32511600852012634,0.33732500672340393,0.3241890072822571,0.328002005815506,1147434,0.0,0.0
