TIMESTAMP,XAUM_OPEN_PRICE_USD,XAUM_HIGH_PRICE_USD,XAUM_LOW_PRICE_USD,XAUM_CLOSE_PRICE_USD,XAUM_VOLUME_USD,XAUM_DIVIDENDS_USD,XAUM_STOCK_SPLITS_USD
2024-12-07 00:00:00+00:00,2651.216552734375,2657.314697265625,2627.535888671875,2653.86474609375,3017,0.0,0.0
2024-12-08 00:00:00+00:00,2631.5107421875,2647.747314453125,2616.87060546875,2627.915283203125,3614,0.0,0.0
2024-12-09 00:00:00+00:00,2627.915283203125,2690.7236328125,2624.49169921875,2658.669189453125,3309,0.0,0.0
2024-12-10 00:00:00+00:00,2658.669189453125,2713.19140625,2656.64794921875,2712.33447265625,1715,0.0,0.0
2024-12-11 00:00:00+00:00,2712.33447265625,2737.96826171875,2693.692138671875,2737.077880859375,2099,0.0,0.0
2024-12-12 00:00:00+00:00,2737.077880859375,2739.180908203125,2693.886962890625,2695.269775390625,2251,0.0,0.0
2024-12-13 00:00:00+00:00,2695.269775390625,2707.66845703125,2664.057373046875,2664.535888671875,1806,0.0,0.0
2024-12-14 00:00:00+00:00,2664.535888671875,2665.16796875,2660.795166015625,2661.755126953125,1104,0.0,0.0
2024-12-15 00:00:00+00:00,2661.755126953125,2666.077880859375,2658.65283203125,2665.67236328125,1351,0.0,0.0
2024-12-16 00:00:00+00:00,2665.67236328125,2676.966552734375,2661.1513671875,2667.603759765625,1289,0.0,0.0
2024-12-17 00:00:00+00:00,2667.603759765625,2668.94873046875,2652.0380859375,2661.169921875,1741,0.0,0.0
2024-12-18 00:00:00+00:00,2661.169921875,2666.2021484375,2599.028564453125,2602.236328125,2874,0.0,0.0
2024-12-19 00:00:00+00:00,2602.236328125,2635.889404296875,2600.203857421875,2605.450439453125,2520,0.0,0.0
2024-12-20 00:00:00+00:00,2605.450439453125,2643.070556640625,2604.39208984375,2634.760498046875,1742,0.0,0.0
2024-12-21 00:00:00+00:00,2634.760498046875,2637.69384765625,2627.122314453125,2635.761474609375,1042,0.0,0.0
2024-12-22 00:00:00+00:00,2635.761474609375,2637.904541015625,2633.542724609375,2636.2587890625,1082,0.0,0.0
2024-12-23 00:00:00+00:00,2636.2587890625,2645.050537109375,2619.084228515625,2626.767333984375,1198,0.0,0.0
2024-12-24 00:00:00+00:00,2626.767333984375,2632.398681640625,2621.46484375,2630.345703125,992,0.0,0.0
2024-12-25 00:00:00+00:00,2630.345703125,2630.345703125,2625.109619140625,2628.226806640625,1185,0.0,0.0
2024-12-26 00:00:00+00:00,2628.226806640625,2641.885498046875,2623.284912109375,2628.885986328125,1772,0.0,0.0
2024-12-27 00:00:00+00:00,2628.885986328125,2646.895751953125,2624.36474609375,2633.387939453125,1197,0.0,0.0
2024-12-28 00:00:00+00:00,2633.387939453125,2658.037353515625,2632.927978515625,2646.98828125,3189,0.0,0.0
2024-12-29 00:00:00+00:00,2646.98828125,2647.23681640625,2586.4296875,2597.539794921875,1302,0.0,0.0
2024-12-30 00:00:00+00:00,2597.539794921875,2635.016357421875,2597.429931640625,2617.11279296875,2670,0.0,0.0
2024-12-31 00:00:00+00:00,2617.11279296875,2637.31103515625,2587.798828125,2632.992431640625,1056,0.0,0.0
2025-01-01 00:00:00+00:00,2632.992431640625,2634.72216796875,2590.38232421875,2630.328125,1240,0.0,0.0
2025-01-02 00:00:00+00:00,2630.328125,2672.426025390625,2630.328125,2669.93212890625,1503,0.0,0.0
2025-01-03 00:00:00+00:00,2669.93212890625,2676.34521484375,2653.34814453125,2655.633544921875,1687,0.0,0.0
2025-01-04 00:00:00+00:00,2655.633544921875,2657.94775390625,2653.3173828125,2654.405029296875,1108,0.0,0.0
2025-01-05 00:00:00+00:00,2654.405029296875,2656.234375,2652.98193359375,2655.056396484375,1077,0.0,0.0
2025-01-06 00:00:00+00:00,2655.056396484375,2661.677001953125,2602.1240234375,2643.373291015625,2572,0.0,0.0
2025-01-07 00:00:00+00:00,2643.373291015625,2671.8818359375,2642.16455078125,2661.216796875,2366,0.0,0.0
2025-01-08 00:00:00+00:00,2661.216796875,2712.541748046875,2607.259765625,2676.49853515625,535949,0.0,0.0
2025-01-09 00:00:00+00:00,2676.498779296875,2716.537109375,2611.300048828125,2684.854736328125,459336,0.0,0.0
2025-01-10 00:00:00+00:00,2684.854736328125,2729.025634765625,2617.78955078125,2701.462646484375,449439,0.0,0.0
2025-01-11 00:00:00+00:00,2701.462646484375,2705.870361328125,2626.6845703125,2627.0771484375,440861,0.0,0.0
2025-01-12 00:00:00+00:00,2627.0771484375,2704.92822265625,2626.17236328125,2703.913818359375,387745,0.0,0.0
2025-01-13 00:00:00+00:00,2703.913818359375,2722.280517578125,2611.515869140625,2682.21826171875,383213,0.0,0.0
2025-01-14 00:00:00+00:00,2682.21826171875,2714.225830078125,2614.078125,2618.9443359375,372680,0.0,0.0
2025-01-15 00:00:00+00:00,2618.9443359375,2729.07080078125,2566.78271484375,2709.624755859375,149844,0.0,0.0
2025-01-16 00:00:00+00:00,2709.624755859375,2739.08642578125,2631.027099609375,2729.34521484375,70636,0.0,0.0
2025-01-17 00:00:00+00:00,2729.34521484375,2739.351806640625,2633.510986328125,2718.19873046875,68742,0.0,0.0
2025-01-18 00:00:00+00:00,2718.19873046875,2734.044189453125,2631.755126953125,2714.9560546875,66809,0.0,0.0
2025-01-19 00:00:00+00:00,2714.9560546875,2731.219970703125,2629.320068359375,2707.164794921875,58909,0.0,0.0
2025-01-20 00:00:00+00:00,2707.164794921875,2733.432861328125,2628.129638671875,2723.526611328125,59205,0.0,0.0
2025-01-21 00:00:00+00:00,2723.526611328125,2774.991943359375,2639.71337890625,2759.282470703125,60235,0.0,0.0
2025-01-22 00:00:00+00:00,2759.282470703125,2785.196044921875,2657.11572265625,2769.3427734375,61468,0.0,0.0
2025-01-23 00:00:00+00:00,2769.3427734375,2781.423583984375,2654.11767578125,2770.16162109375,69878,0.0,0.0
2025-01-24 00:00:00+00:00,2770.16162109375,2810.144775390625,2668.1337890625,2785.4833984375,66224,0.0,0.0
2025-01-25 00:00:00+00:00,2785.4833984375,2808.440673828125,2667.2568359375,2785.001708984375,64033,0.0,0.0
2025-01-26 00:00:00+00:00,2785.001708984375,2808.88330078125,2667.96875,2780.0107421875,58261,0.0,0.0
2025-01-27 00:00:00+00:00,2780.0107421875,2786.39453125,2667.1669921875,2760.369873046875,78012,0.0,0.0
2025-01-28 00:00:00+00:00,2760.369873046875,2786.87841796875,2679.201171875,2765.580322265625,66096,0.0,0.0
2025-01-29 00:00:00+00:00,2765.580322265625,2797.655029296875,2683.801025390625,2766.91650390625,71527,0.0,0.0
2025-01-30 00:00:00+00:00,2766.91650390625,2819.137939453125,2691.542724609375,2699.207275390625,58084,0.0,0.0
2025-01-31 00:00:00+00:00,2699.207275390625,2832.66162109375,2696.27392578125,2813.25048828125,62763,0.0,0.0
2025-02-01 00:00:00+00:00,2813.25048828125,2822.050537109375,2713.126953125,2797.373291015625,64279,0.0,0.0
2025-02-02 00:00:00+00:00,2797.373291015625,2822.154296875,2707.72314453125,2814.0556640625,80066,0.0,0.0
2025-02-03 00:00:00+00:00,2814.0556640625,2865.769775390625,2733.392578125,2803.873779296875,130494,0.0,0.0
2025-02-04 00:00:00+00:00,2803.873779296875,2851.0966796875,2727.009765625,2786.951171875,70924,0.0,0.0
2025-02-05 00:00:00+00:00,2786.951171875,2844.556640625,2733.984619140625,2778.91796875,69993,0.0,0.0
2025-02-06 00:00:00+00:00,2778.91796875,2865.023193359375,2653.491455078125,2721.8427734375,38423,0.0,0.0
