TIMESTAMP,TRACTOR36351_OPEN_PRICE_USD,TRACTOR36351_HIGH_PRICE_USD,TRACTOR36351_LOW_PRICE_USD,TRACTOR36351_CLOSE_PRICE_USD,TRACTOR36351_VOLUME_USD,TRACTOR36351_DIVIDENDS_USD,TRACTOR36351_STOCK_SPLITS_USD
2025-04-28 00:00:00+00:00,6.059454917907715,9.535908699035645,6.051508903503418,8.703434944152832,606531,0.0,0.0
2025-04-29 00:00:00+00:00,8.703434944152832,9.174007415771484,8.468759536743164,8.802581787109375,270720,0.0,0.0
2025-04-30 00:00:00+00:00,8.802581787109375,9.48996353149414,8.793251037597656,9.396514892578125,278364,0.0,0.0
2025-05-01 00:00:00+00:00,9.396514892578125,9.4746732711792,8.970709800720215,9.33432388305664,281101,0.0,0.0
2025-05-02 00:00:00+00:00,9.33432388305664,10.103959083557129,8.869221687316895,9.837764739990234,284091,0.0,0.0
2025-05-03 00:00:00+00:00,9.837764739990234,10.030903816223145,8.801281929016113,9.230863571166992,297628,0.0,0.0
2025-05-04 00:00:00+00:00,9.230863571166992,9.548333168029785,9.012534141540527,9.096959114074707,312354,0.0,0.0
2025-05-05 00:00:00+00:00,9.096959114074707,9.477052688598633,9.000327110290527,9.204597473144531,111774,0.0,0.0
2025-05-06 00:00:00+00:00,9.204597473144531,9.538097381591797,8.965937614440918,9.18642520904541,146947,0.0,0.0
2025-05-07 00:00:00+00:00,9.18642520904541,9.540574073791504,8.847565650939941,9.069997787475586,111301,0.0,0.0
2025-05-08 00:00:00+00:00,9.069997787475586,10.059136390686035,8.636030197143555,9.61505126953125,142827,0.0,0.0
2025-05-09 00:00:00+00:00,9.61505126953125,10.012446403503418,9.035117149353027,9.309526443481445,163679,0.0,0.0
2025-05-10 00:00:00+00:00,9.309526443481445,9.878150939941406,8.978686332702637,9.48796272277832,162433,0.0,0.0
2025-05-11 00:00:00+00:00,9.48796272277832,9.868246078491211,8.970959663391113,9.835766792297363,159958,0.0,0.0
2025-05-12 00:00:00+00:00,9.835766792297363,9.979493141174316,8.9585542678833,9.33126163482666,151085,0.0,0.0
2025-05-13 00:00:00+00:00,9.33126163482666,9.33472728729248,9.254291534423828,9.268458366394043,0,0.0,0.0
2025-05-14 00:00:00+00:00,9.268458366394043,9.268458366394043,8.995189666748047,9.041316032409668,0,0.0,0.0
2025-05-15 00:00:00+00:00,9.041316032409668,9.463810920715332,8.970480918884277,9.424689292907715,0,0.0,0.0
2025-05-16 00:00:00+00:00,9.424689292907715,9.424689292907715,8.79552936553955,8.809649467468262,0,0.0,0.0
2025-05-17 00:00:00+00:00,8.809649467468262,8.849939346313477,8.777200698852539,8.787287712097168,0,0.0,0.0
2025-05-18 00:00:00+00:00,8.787287712097168,8.905577659606934,8.787287712097168,8.89838695526123,6228,0.0,0.0
2025-05-19 00:00:00+00:00,8.89838695526123,8.922589302062988,8.415907859802246,8.884587287902832,49786,0.0,0.0
2025-05-20 00:00:00+00:00,8.884587287902832,10.486371040344238,8.701125144958496,10.20401382446289,168586,0.0,0.0
2025-05-21 00:00:00+00:00,10.20401382446289,10.401590347290039,10.023882865905762,10.341167449951172,60901,0.0,0.0
2025-05-22 00:00:00+00:00,10.341167449951172,10.46279239654541,9.780982971191406,10.330581665039062,92014,0.0,0.0
2025-05-23 00:00:00+00:00,10.330581665039062,12.310524940490723,10.327747344970703,11.917539596557617,143488,0.0,0.0
2025-05-24 00:00:00+00:00,11.917539596557617,12.148788452148438,11.917525291442871,12.055280685424805,10225,0.0,0.0
2025-05-25 00:00:00+00:00,12.055280685424805,12.097245216369629,11.981429100036621,12.070591926574707,7750,0.0,0.0
2025-05-26 00:00:00+00:00,12.070591926574707,12.260846138000488,11.98332405090332,12.012531280517578,0,0.0,0.0
2025-05-27 00:00:00+00:00,12.012531280517578,13.324522972106934,11.562671661376953,13.134173393249512,0,0.0,0.0
2025-05-28 00:00:00+00:00,13.134173393249512,13.166413307189941,13.079703330993652,13.166413307189941,3458,0.0,0.0
2025-05-29 00:00:00+00:00,13.166413307189941,13.229227066040039,12.71579360961914,12.778586387634277,19944,0.0,0.0
2025-05-30 00:00:00+00:00,12.778586387634277,13.215577125549316,12.724690437316895,13.052708625793457,32704,0.0,0.0
2025-05-31 00:00:00+00:00,13.052708625793457,13.2673978805542,13.035270690917969,13.267008781433105,2335,0.0,0.0
2025-06-01 00:00:00+00:00,13.267009735107422,13.267062187194824,13.223715782165527,13.223715782165527,5683,0.0,0.0
