TIMESTAMP,AVN23483_OPEN_PRICE_USD,AVN23483_HIGH_PRICE_USD,AVN23483_LOW_PRICE_USD,AVN23483_CLOSE_PRICE_USD,AVN23483_VOLUME_USD,AVN23483_DIVIDENDS_USD,AVN23483_STOCK_SPLITS_USD
2023-04-17 00:00:00+00:00,0.00011100000119768083,0.00037799999699927866,0.00010599999950500205,0.00037799999699927866,61261,0.0,0.0
2023-04-18 00:00:00+00:00,0.00037799999699927866,0.0005230000242590904,0.0002469999890308827,0.000387999985832721,153003,0.0,0.0
2023-04-19 00:00:00+00:00,0.000387999985832721,0.00040099999750964344,0.00017899999511428177,0.00020599999697878957,56670,0.0,0.0
2023-04-20 00:00:00+00:00,0.00020599999697878957,0.00029200001154094934,0.00015500000154133886,0.00019999999494757503,35058,0.0,0.0
2023-04-21 00:00:00+00:00,0.00019999999494757503,0.00022000000171829015,0.00018400000408291817,0.00020300000323913991,20997,0.0,0.0
2023-04-22 00:00:00+00:00,0.00020300000323913991,0.0002209999947808683,0.0001610000035725534,0.00016799999866634607,12545,0.0,0.0
2023-04-23 00:00:00+00:00,0.00016799999866634607,0.00019999999494757503,0.00015100000018719584,0.0001630000042496249,10833,0.0,0.0
2023-04-24 00:00:00+00:00,0.0001630000042496249,0.0001720000000204891,0.00013800000306218863,0.00014000000373926014,5478,0.0,0.0
2023-04-25 00:00:00+00:00,0.00014000000373926014,0.00016199999663513154,0.00014000000373926014,0.00015199999324977398,2419,0.0,0.0
2023-04-26 00:00:00+00:00,0.00015199999324977398,0.0001610000035725534,0.00011200000153621659,0.0001230000052601099,6518,0.0,0.0
2023-04-27 00:00:00+00:00,0.0001230000052601099,0.00020399999630171806,0.00011500000255182385,0.00018000000272877514,10703,0.0,0.0
2023-04-28 00:00:00+00:00,0.00018000000272877514,0.00023499999952036887,0.00017800000205170363,0.0001829999964684248,24765,0.0,0.0
2023-04-29 00:00:00+00:00,0.0001829999964684248,0.00026500000967644155,0.00016700000560376793,0.00022600000374950469,10798,0.0,0.0
2023-04-30 00:00:00+00:00,0.00022600000374950469,0.0002629999944474548,0.00019500000053085387,0.0002099999983329326,12008,0.0,0.0
2023-05-01 00:00:00+00:00,0.0002099999983329326,0.0002099999983329326,0.00015999999595806003,0.0001630000042496249,7403,0.0,0.0
2023-05-02 00:00:00+00:00,0.0001630000042496249,0.0001990000018849969,0.00015799999528098851,0.00015999999595806003,4544,0.0,0.0
2023-05-03 00:00:00+00:00,0.00015999999595806003,0.00017800000205170363,0.00013499999477062374,0.00013499999477062374,4446,0.0,0.0
2023-05-04 00:00:00+00:00,0.00013499999477062374,0.00016799999866634607,0.0001289999927394092,0.00013699999544769526,4215,0.0,0.0
2023-05-05 00:00:00+00:00,0.00013699999544769526,0.00014899999951012433,0.00010900000052060932,0.00011999999696854502,5501,0.0,0.0
2023-05-06 00:00:00+00:00,0.00011999999696854502,0.0001289999927394092,9.100000170292333e-05,0.00010800000018207356,3731,0.0,0.0
2023-05-07 00:00:00+00:00,0.00010800000018207356,0.00013499999477062374,9.100000170292333e-05,9.7999996796716e-05,3825,0.0,0.0
2023-05-08 00:00:00+00:00,9.7999996796716e-05,0.00010900000052060932,8.900000102585182e-05,0.00010199999815085903,2086,0.0,0.0
2023-05-09 00:00:00+00:00,0.00010199999815085903,0.00014699999883305281,9.000000136438757e-05,0.00011800000356743112,7261,0.0,0.0
2023-05-10 00:00:00+00:00,0.00011800000356743112,0.0001289999927394092,9.7999996796716e-05,0.00012700000661425292,3946,0.0,0.0
2023-05-11 00:00:00+00:00,0.00012700000661425292,0.00012700000661425292,9.999999747378752e-05,9.999999747378752e-05,1810,0.0,0.0
2023-05-12 00:00:00+00:00,9.999999747378752e-05,0.0001049999991664663,9.000000136438757e-05,9.699999645818025e-05,1846,0.0,0.0
2023-05-13 00:00:00+00:00,9.699999645818025e-05,0.00010199999815085903,8.800000068731606e-05,9.899999713525176e-05,1189,0.0,0.0
2023-05-14 00:00:00+00:00,9.899999713525176e-05,0.00012099999730708078,9.500000305706635e-05,0.00011700000322889537,3381,0.0,0.0
2023-05-15 00:00:00+00:00,0.00011700000322889537,0.0001230000052601099,8.499999967170879e-05,9.300000237999484e-05,5389,0.0,0.0
2023-05-16 00:00:00+00:00,9.300000237999484e-05,0.00010099999781232327,7.999999797903001e-05,9.300000237999484e-05,4357,0.0,0.0
2023-05-17 00:00:00+00:00,9.300000237999484e-05,9.500000305706635e-05,7.300000288523734e-05,8.600000001024455e-05,3603,0.0,0.0
2023-05-18 00:00:00+00:00,8.600000001024455e-05,9.300000237999484e-05,7.699999696342275e-05,8.399999933317304e-05,1247,0.0,0.0
