,Time,SOL_Market_Cap_USD_2,TRX_Market_Cap_USD_2,EOS_Market_Cap_USD_2,ATOM_Market_Cap_USD_2,XLM_Market_Cap_USD_2,IOTA_Market_Cap_USD_2
272,2018-10-01,,,,,4879778935.0,
273,2018-10-02,,,,,4798399479.0,
274,2018-10-03,,,,,4549406415.0,
275,2018-10-04,,,,,4605787429.0,
276,2018-10-05,,,,,4592482948.0,
277,2018-10-06,,,,,4583166630.0,
278,2018-10-07,,,,,4539709094.0,
279,2018-10-08,,,,,4623086692.0,
280,2018-10-09,,,,,4646207147.0,
281,2018-10-10,,,,,4590391266.0,
282,2018-10-11,,,,,4107967088.0,
283,2018-10-12,,,,,4067694614.0,
284,2018-10-13,,,,,4086895952.0,
285,2018-10-14,,,,,4072770395.0,
286,2018-10-15,,,,,4200587927.0,
287,2018-10-16,,,,,4298713095.0,
288,2018-10-17,,,,,4532597347.0,
289,2018-10-18,,,,,4597482874.0,
290,2018-10-19,,,,,4586996777.0,
291,2018-10-20,,,,,4723815838.0,
292,2018-10-21,,,,,4713729538.0,
293,2018-10-22,,,,,4639486472.0,
294,2018-10-23,,,,,4641613016.0,
295,2018-10-24,,,,,4583065628.0,
296,2018-10-25,,,,,4496318192.0,
297,2018-10-26,,,,,4454244372.0,
298,2018-10-27,,,,,4419369375.0,
299,2018-10-28,,,,,4397792166.0,
300,2018-10-29,,,,,4304868839.0,
301,2018-10-30,,,,,4237253508.0,
302,2018-10-31,,,,,4225790390.0,
303,2018-11-01,,,,,4262474711.0,
304,2018-11-02,,,,,4343131616.0,
305,2018-11-03,,,,,4513061572.0,
306,2018-11-04,,,,,4591504361.0,
307,2018-11-05,,,,,4616384412.0,
308,2018-11-06,,,,,4858893169.0,
309,2018-11-07,,,,,4929977633.0,
310,2018-11-08,,,,,4860159671.0,
311,2018-11-09,,,,,4945188437.0,
312,2018-11-10,,,,,4931751429.0,
313,2018-11-11,,,,,5147589994.0,
314,2018-11-12,,,,,5216357267.0,
315,2018-11-13,,,,,5035048631.0,
316,2018-11-14,,,,,4656519278.0,
317,2018-11-15,,,,,4353350797.0,
318,2018-11-16,,,,,4614661442.0,
319,2018-11-17,,,,,4657744826.0,
320,2018-11-18,,,,,4861772351.0,
321,2018-11-19,,,,,4499465893.0,
322,2018-11-20,,,,,3976572914.0,
323,2018-11-21,,,,,3798637715.0,
324,2018-11-22,,,,,3776730401.0,
325,2018-11-23,,,,,3464415307.0,
326,2018-11-24,,,,,3393610489.0,
327,2018-11-25,,,,,2791441519.0,
328,2018-11-26,,,,,2893660946.0,
329,2018-11-27,,,,,2724334290.0,
330,2018-11-28,,,,,2992517356.0,
331,2018-11-29,,,,,3130230024.0,
332,2018-11-30,,,,,3113745367.0,
333,2018-12-01,,,,,3141551094.0,
334,2018-12-02,,,,,3130030567.0,
335,2018-12-03,,,,,2983883973.0,
336,2018-12-04,,,,,2907526819.0,
337,2018-12-05,,,,,2777252259.0,
338,2018-12-06,,,,,2521760264.0,
339,2018-12-07,,,,,2161211444.0,
340,2018-12-08,,,,,2276330528.0,
341,2018-12-09,,,,,2338238789.0,
342,2018-12-10,,,,,2311627682.0,
343,2018-12-11,,,,,2229275850.0,
344,2018-12-12,,,,,2196133218.0,
345,2018-12-13,,,,,2136061364.0,
346,2018-12-14,,,,,1956467776.0,
347,2018-12-15,,,,,1848745549.0,
348,2018-12-16,,,,,1895250510.0,
349,2018-12-17,,,,,1977461214.0,
350,2018-12-18,,1431082499.0,,,2114576240.0,
351,2018-12-19,,1628447826.0,,,2295962890.0,
352,2018-12-20,,1668149891.0,,,2322591621.0,
353,2018-12-21,,1931810405.0,,,2394364351.0,
354,2018-12-22,,2008725836.0,,,2293143548.0,
355,2018-12-23,,2096268439.0,,,2399407811.0,
356,2018-12-24,,2208705279.0,,,2597425458.0,
357,2018-12-25,,1939742936.0,,,2320109150.0,
358,2018-12-26,,2002388718.0,,,2302588576.0,
359,2018-12-27,,1949321691.0,,,2218147695.0,
360,2018-12-28,,1911011275.0,,,2188800566.0,
361,2018-12-29,,2022232915.0,,,2292626932.0,
362,2018-12-30,,1975470476.0,,,2232192697.0,
363,2018-12-31,,1929146251.0,,,2184788658.0,
364,2019-01-01,,1892510194.0,,,2146286507.0,
365,2019-01-02,,1956403866.0,,,2220089559.0,
366,2019-01-03,,1991242379.0,,,2206492418.0,
367,2019-01-04,,2033431972.0,,,2165847390.0,
368,2019-01-05,,2214947437.0,,,2188971392.0,
369,2019-01-06,,2264901876.0,,,2216922650.0,
370,2019-01-07,,2317878719.0,,,2352267442.0,
371,2019-01-08,,2505460263.0,,,2350171542.0,
372,2019-01-09,,2725403339.0,,,2359278710.0,
373,2019-01-10,,2776692313.0,,,2198052644.0,
374,2019-01-11,,2567060810.0,,,2030319981.0,
375,2019-01-12,,2336898051.0,,,2013652686.0,
376,2019-01-13,,2191404958.0,,,2049252059.0,
377,2019-01-14,,2369460418.0,,,2028864474.0,
378,2019-01-15,,2480111077.0,,,2046342492.0,
379,2019-01-16,,2433872258.0,,,2033597187.0,
380,2019-01-17,,2443268423.0,,,2032536058.0,
381,2019-01-18,,2268947374.0,,,2043008483.0,
382,2019-01-19,,2425632090.0,,,2063489428.0,
383,2019-01-20,,1592277941.0,,,2015116623.0,
384,2019-01-21,,2234865167.0,,,1964784181.0,
385,2019-01-22,,2595735803.0,,,1958637134.0,
386,2019-01-23,,1753183918.0,,,1956254583.0,
387,2019-01-24,,2319643403.0,,,1927278474.0,
388,2019-01-25,,2647390318.0,,,1914348181.0,
389,2019-01-26,,2743635120.0,,,1930892845.0,
390,2019-01-27,,2911526145.0,,,1855349608.0,
391,2019-01-28,,2703654397.0,,,1690204497.0,
392,2019-01-29,,2682820854.0,,,1597708636.0,
393,2019-01-30,,2720522024.0,,,1617590838.0,
394,2019-01-31,,2620510791.0,,,1608662652.0,
395,2019-02-01,,2571110076.0,,,1560501774.0,
396,2019-02-02,,2568742142.0,,,1561033169.0,
397,2019-02-03,,2550395785.0,,,1554713665.0,
398,2019-02-04,,2614830646.0,,,1522420306.0,
399,2019-02-05,,2636204932.0,,,1481147627.0,
400,2019-02-06,,2552725082.0,,,1410729922.0,
401,2019-02-07,,,,,1427097505.0,
402,2019-02-08,,,,,1471265528.0,
403,2019-02-09,,,,,1540986880.0,
404,2019-02-10,,,,,1502450420.0,
405,2019-02-11,,,,,1495192380.0,
406,2019-02-12,,,,,1463942988.0,
407,2019-02-13,,,,,1468617948.0,
408,2019-02-14,,,,,1453577622.0,
409,2019-02-15,,,,,1501589721.0,
410,2019-02-16,,,,,1500518173.0,
411,2019-02-17,,,,,1496444209.0,
412,2019-02-18,,,3179709958.0,,1561007179.0,
413,2019-02-19,,,3642170064.0,,1689649559.0,
414,2019-02-20,,,3759287049.0,,1709395444.0,
415,2019-02-21,,,3806361889.0,,1720220151.0,
416,2019-02-22,,,3875816441.0,,1723356000.0,
417,2019-02-23,,,3961761353.0,,1749275984.0,
418,2019-02-24,,,4065296273.0,,1743726132.0,
419,2019-02-25,,,3607899335.0,,1622118576.0,
420,2019-02-26,,,3484316288.0,,1625521277.0,
421,2019-02-27,,,3484957601.0,,1621620533.0,
422,2019-02-28,,,3574342938.0,,1612302804.0,
423,2019-03-01,,,3586655952.0,,1628740999.0,
424,2019-03-02,,,3515996774.0,,1612542262.0,
425,2019-03-03,,,3541470417.0,,1630033825.0,
426,2019-03-04,,,3314662921.0,,1593223486.0,
427,2019-03-05,,,3483281607.0,,1606047187.0,
428,2019-03-06,,,3744076325.0,,1626490311.0,
429,2019-03-07,,,3801011055.0,,1633319718.0,
430,2019-03-08,,,3746681025.0,,1676027994.0,
431,2019-03-09,,,3746959839.0,,1710078836.0,
432,2019-03-10,,,3728813901.0,,1838517889.0,
433,2019-03-11,,,3626835738.0,,1962695842.0,
434,2019-03-12,,,3623149627.0,,1959907128.0,
435,2019-03-13,,,3610134810.0,,1998940897.0,
436,2019-03-14,,,3593552834.0,,2085913695.0,
437,2019-03-15,,,3666235071.0,,2035400783.0,
438,2019-03-16,,,3816821668.0,,2082913028.0,
439,2019-03-17,,,3775959178.0,,2071600976.0,
440,2019-03-18,,,3747915959.0,,2124551953.0,
441,2019-03-19,,,3739151217.0,,2187154237.0,
442,2019-03-20,,,3727764022.0,,2127747400.0,
443,2019-03-21,,,3692575270.0,,2066684369.0,
444,2019-03-22,,,3644462103.0,,2055917569.0,
445,2019-03-23,,,3673029668.0,,2064193022.0,
446,2019-03-24,,,3646107963.0,,2021600708.0,
447,2019-03-25,,,3656874766.0,,1968379934.0,
448,2019-03-26,,,3663914212.0,,1931068379.0,
449,2019-03-27,,,4122541453.0,,2036454545.0,
450,2019-03-28,,,4280391961.0,,2038372259.0,
451,2019-03-29,,,4325237959.0,,2058605140.0,
452,2019-03-30,,,4245872794.0,,2048356776.0,
453,2019-03-31,,,4194184187.0,,2063198118.0,
454,2019-04-01,,,4232296463.0,,2115156032.0,
455,2019-04-02,,,4637195537.0,,2244732442.0,
456,2019-04-03,,,5348876924.0,,2435677874.0,
457,2019-04-04,,,5184841965.0,,2315763449.0,
458,2019-04-05,,,5283652676.0,,2416798877.0,
459,2019-04-06,,,5390873812.0,,2421711999.0,
460,2019-04-07,,,5448209343.0,,2477028716.0,
461,2019-04-08,,,5490531361.0,,2515505340.0,
462,2019-04-09,,,5533820353.0,,2431652362.0,
463,2019-04-10,,,5857485992.0,,2433808909.0,
464,2019-04-11,,,5468151679.0,,2254932391.0,
465,2019-04-12,,,5350616072.0,,2191067392.0,
466,2019-04-13,,,5358226469.0,,2213523987.0,
467,2019-04-14,,,5347190307.0,,2229373955.0,
468,2019-04-15,,,5490775563.0,,2240649905.0,
469,2019-04-16,,,5430500273.0,,2186981581.0,
470,2019-04-17,,,5479146283.0,,2226503490.0,
471,2019-04-18,,,5521082037.0,,2273719833.0,
472,2019-04-19,,,5478680305.0,,2237617410.0,
473,2019-04-20,,,5488809389.0,,2241684693.0,
474,2019-04-21,,,5275003579.0,,2163017960.0,
475,2019-04-22,,,5323575618.0,,2171801185.0,
476,2019-04-23,,,5508353141.0,,2159691791.0,
477,2019-04-24,,,5097032914.0,,2009044252.0,
478,2019-04-25,,,4961281735.0,,1998147333.0,
479,2019-04-26,,,4885213843.0,,1888231558.0,
480,2019-04-27,,,4937533707.0,,1899829146.0,
481,2019-04-28,,,4922687417.0,,1897919719.0,
482,2019-04-29,,,4808231670.0,,1858220271.0,
483,2019-04-30,,,4853962939.0,,1868648664.0,
484,2019-05-01,,,4965114286.0,,1933926057.0,
485,2019-05-02,,,4945106224.0,,1918742382.0,
486,2019-05-03,,,5205897147.0,,1939744651.0,
487,2019-05-04,,,5151721862.0,,1904410604.0,
488,2019-05-05,,,5125328154.0,,1873977586.0,
489,2019-05-06,,,5025719251.0,,1844066126.0,
490,2019-05-07,,,5161369949.0,,1854926524.0,
491,2019-05-08,,,4939933442.0,,1772050306.0,
492,2019-05-09,,,4922456923.0,,1722884935.0,
493,2019-05-10,,,4877976223.0,,1753054154.0,
494,2019-05-11,,,5292993122.0,,1889091872.0,
495,2019-05-12,,,5526478235.0,,1922472438.0,
496,2019-05-13,,,5557165661.0,,1932184993.0,
497,2019-05-14,,,5935195911.0,,2113066467.0,
498,2019-05-15,,,6290356912.0,,2373084397.0,
499,2019-05-16,,,6648232871.0,,2774027944.0,
500,2019-05-17,,,6040633538.0,,2387014884.0,
501,2019-05-18,,,6016144743.0,,2555484132.0,
502,2019-05-19,,,6351215743.0,,2678551593.0,
503,2019-05-20,,,6314035977.0,,2594976764.0,
504,2019-05-21,,,6333811477.0,,2582117077.0,
505,2019-05-22,,,6285265234.0,,2517765834.0,
506,2019-05-23,,,5977024412.0,,2356086635.0,
507,2019-05-24,,,6376355671.0,,2438074506.0,
508,2019-05-25,,,6485612290.0,,2429086347.0,
509,2019-05-26,,,6504802888.0,,2412037600.0,
510,2019-05-27,,,7345563488.0,,2600695626.0,
511,2019-05-28,,,8078684552.0,,2645033179.0,
512,2019-05-29,,,8081929800.0,,2627778596.0,
513,2019-05-30,,,8064841005.0,,2653579394.0,
514,2019-05-31,,,7833223773.0,,2489114177.0,
515,2019-06-01,,,8404578577.0,,2555392589.0,
516,2019-06-02,,,7846101903.0,,2620279405.0,
517,2019-06-03,,,7426274690.0,,2587006001.0,
518,2019-06-04,,,6654177105.0,,2380787796.0,
519,2019-06-05,,,6445645655.0,,2377348985.0,
520,2019-06-06,,,6372463714.0,,2357964872.0,
521,2019-06-07,,,6589187010.0,,2454587919.0,
522,2019-06-08,,,6539046064.0,,2429224782.0,
523,2019-06-09,,,6328275969.0,,2356370674.0,
524,2019-06-10,,,6375265674.0,,2341121126.0,
525,2019-06-11,,,6407632896.0,,2346390711.0,
526,2019-06-12,,,6431424947.0,,2409380667.0,
527,2019-06-13,,,6614398993.0,,2449647430.0,
528,2019-06-14,,,6526139185.0,,2385925907.0,
529,2019-06-15,,,6849518018.0,,2440806506.0,
530,2019-06-16,,,7112979574.0,,2497961782.0,
531,2019-06-17,,,7193173612.0,,2507543794.0,
532,2019-06-18,,,7018309741.0,,2450331258.0,
533,2019-06-19,,,6954863041.0,,2414263572.0,
534,2019-06-20,,,6901893139.0,,2371032201.0,
535,2019-06-21,,,7114084867.0,,2390532170.0,
536,2019-06-22,,,7448029002.0,,2472867534.0,
537,2019-06-23,,,7539733289.0,,2528049065.0,
538,2019-06-24,,,7290071302.0,,2463833212.0,
539,2019-06-25,,,7260232385.0,,2442533941.0,
540,2019-06-26,,,7286263514.0,,2448607876.0,
541,2019-06-27,,,6357012342.0,,2182644790.0,
542,2019-06-28,,,6085387230.0,,2138344465.0,
543,2019-06-29,,,6271054269.0,,2141455850.0,
544,2019-06-30,,,6198578110.0,,2136079227.0,
545,2019-07-01,,,5924324767.0,,2054759375.0,
546,2019-07-02,,,5938479473.0,,1990040396.0,
547,2019-07-03,,,6050089428.0,,2015142398.0,
548,2019-07-04,,,6019398019.0,,2004306106.0,
549,2019-07-05,,,5863822862.0,,1949972457.0,
550,2019-07-06,,,5908953455.0,,1994127720.0,
551,2019-07-07,,,5948102525.0,,2018405640.0,
552,2019-07-08,,,6025642591.0,,2031343230.0,
553,2019-07-09,,,6041104544.0,,1989533029.0,
554,2019-07-10,,,5707171177.0,,1892579270.0,
555,2019-07-11,,,4845368784.0,,1736654823.0,
556,2019-07-12,,,4873099050.0,,1846354350.0,
557,2019-07-13,,,4809933075.0,,1861648671.0,
558,2019-07-14,,,4568019746.0,,1772150592.0,
559,2019-07-15,,,4365123894.0,,1663660831.0,
560,2019-07-16,,,4139900939.0,,1631826355.0,
561,2019-07-17,,,3872757896.0,,1570304951.0,
562,2019-07-18,,,4057330792.0,,1670920372.0,
563,2019-07-19,,,4093859909.0,,1762809304.0,
564,2019-07-20,,,4338111836.0,,1843429736.0,
565,2019-07-21,,,4352122998.0,,1796108218.0,
566,2019-07-22,,,4302089952.0,,1754164780.0,
567,2019-07-23,,,4203475829.0,,1679428160.0,
568,2019-07-24,,,4358263130.0,,1638910209.0,
569,2019-07-25,,,4673110701.0,,1691721882.0,
570,2019-07-26,,,4661906455.0,,1683752382.0,
571,2019-07-27,,,4551885363.0,,1681047351.0,
572,2019-07-28,,,4361383463.0,,1646857697.0,
573,2019-07-29,,,4314440075.0,,1644967116.0,
574,2019-07-30,,,4287365338.0,,1633300054.0,
575,2019-07-31,,,4375316945.0,,1646420639.0,
576,2019-08-01,,,4396509158.0,,1624002295.0,
577,2019-08-02,,,4347227326.0,,1621454155.0,
578,2019-08-03,,,4380885406.0,,1615188208.0,
579,2019-08-04,,,4330958159.0,,1605261336.0,
580,2019-08-05,,,4511379999.0,,1622755710.0,
581,2019-08-06,,,4430478580.0,,1564193640.0,
582,2019-08-07,,,4309569593.0,,1535197554.0,
583,2019-08-08,,,4273253435.0,,1514423311.0,
584,2019-08-09,,,4089077765.0,,1458860499.0,
585,2019-08-10,,,4109856648.0,,1436685984.0,
586,2019-08-11,,,4258763992.0,,1505168526.0,
587,2019-08-12,,,4228908760.0,,1500829872.0,
588,2019-08-13,,,4161881023.0,,1465018664.0,
589,2019-08-14,,,4057630580.0,,1425316209.0,
590,2019-08-15,,,3681860510.0,,1346192039.0,
