,Observation Count,Mean,Median,Standard Deviation,Min,1%,5%,10%,25%,50%,75%,90%,95%,99%,Max
ETH Opening Price ($),3498.0,1053.8721326472269,383.075,1235.5340828858018,83.67,104.4994,127.7925,144.15,204.9925,383.075,1804.5025,3153.4420000000005,3785.2165,4437.1385999999975,4807.98
ETH High Price ($),3498.0,1080.6623299028017,391.73,1263.846437548308,84.7,107.541,131.29850000000002,147.371,209.0475,391.73,1843.1625,3232.909,3848.763499999998,4535.440299999996,4868.0
ETH Low Price ($),3498.0,1023.003453401944,373.5,1202.6408796772798,81.79,102.2116,124.2215,141.962,200.82,373.5,1758.3225,3081.902,3681.736499999999,4303.762999999994,4753.46
ETH Close Price ($),3498.0,1054.341192109777,383.17499999999995,1235.5596809110098,83.67,104.4994,127.7925,144.15,204.9925,383.17499999999995,1805.855,3153.4420000000005,3785.2165,4437.1385999999975,4807.98
