,Observation Count,Mean,Median,Standard Deviation,Min,1%,5%,10%,25%,50%,75%,90%,95%,99%,Max
ETH Opening Price ($),20986.0,1053.9962913370819,383.12,1235.3842537730886,82.17,104.601,127.72749999999999,144.255,205.35,383.12,1806.6225,3156.85,3785.0825,4437.126000000002,4846.71
ETH High Price ($),20986.0,1064.8092299628324,386.26,1246.694894026897,83.23,105.481,129.0325,145.28,206.9,386.26,1823.7949999999998,3181.415,3819.12,4471.465000000009,4868.0
ETH Low Price ($),20986.0,1042.1150309730297,379.83,1222.8960874580207,81.79,103.7785,126.505,142.905,203.7325,379.83,1787.4875,3127.26,3749.7174999999997,4395.1365000000105,4824.09
ETH Close Price ($),20986.0,1054.0744753645286,383.135,1235.3885245661425,82.17,104.601,127.72749999999999,144.255,205.35,383.135,1807.2825,3156.85,3785.0825,4437.126000000002,4846.71
