,Observation Count,Mean,Median,Standard Deviation,Min,1%,5%,10%,25%,50%,75%,90%,95%,99%,Max
ETH Opening Price ($),5247.0,1054.1253592529065,383.11,1235.6255301262092,82.17,104.725,127.509,144.106,205.51,383.11,1806.155,3160.034,3785.607,4442.5842,4846.71
ETH High Price ($),5247.0,1075.7250219172859,388.72,1258.213228276353,84.47,106.7838,130.78,146.642,208.66500000000002,388.72,1838.37,3214.438000000001,3847.7,4506.6608,4868.0
ETH Low Price ($),5247.0,1029.2137869258625,375.36,1209.3218791833742,81.79,102.36919999999999,125.649,142.096,202.22,375.36,1765.835,3093.056,3696.2059999999997,4342.204,4775.77
ETH Close Price ($),5247.0,1054.4380655612729,383.14,1235.6425483372423,82.17,104.725,127.509,144.106,205.51,383.14,1806.3600000000001,3160.034,3785.607,4442.5842,4846.71
