TIMESTAMP,USDS33452_OPEN_PRICE_USD,USDS33452_HIGH_PRICE_USD,USDS33452_LOW_PRICE_USD,USDS33452_CLOSE_PRICE_USD,USDS33452_VOLUME_USD,USDS33452_DIVIDENDS_USD,USDS33452_STOCK_SPLITS_USD
2024-10-22 00:00:00+00:00,1.0036269426345825,1.0038460493087769,1.003383994102478,1.0034699440002441,4254,0.0,0.0
2024-10-23 00:00:00+00:00,1.0034699440002441,1.0034699440002441,1.0031150579452515,1.0032459497451782,899,0.0,0.0
2024-10-24 00:00:00+00:00,1.0032459497451782,1.0032869577407837,1.0032459497451782,1.0032869577407837,16,0.0,0.0
2024-10-25 00:00:00+00:00,1.0032869577407837,1.0042510032653809,1.0032349824905396,1.0042510032653809,1597,0.0,0.0
2024-10-26 00:00:00+00:00,1.0042510032653809,1.0042510032653809,1.0037829875946045,1.0037829875946045,5,0.0,0.0
2024-10-27 00:00:00+00:00,1.0037829875946045,1.0042049884796143,1.0037829875946045,1.0041019916534424,14,0.0,0.0
2024-10-28 00:00:00+00:00,1.0041019916534424,1.0041019916534424,1.0039050579071045,1.004027009010315,180,0.0,0.0
2024-10-29 00:00:00+00:00,1.004027009010315,1.0040539503097534,1.004027009010315,1.0040539503097534,6,0.0,0.0
2024-10-30 00:00:00+00:00,1.0040539503097534,1.0040539503097534,1.0033810138702393,1.0033810138702393,1501,0.0,0.0
2024-10-31 00:00:00+00:00,1.0033810138702393,1.0033810138702393,1.0033810138702393,1.0033810138702393,0,0.0,0.0
2024-11-01 00:00:00+00:00,1.0033810138702393,1.003993034362793,1.0032869577407837,1.0033799409866333,97,0.0,0.0
2024-11-02 00:00:00+00:00,1.0033799409866333,1.0040249824523926,1.0033799409866333,1.0040169954299927,1240,0.0,0.0
2024-11-03 00:00:00+00:00,1.0040169954299927,1.010990023612976,1.0037150382995605,1.0048660039901733,45967,0.0,0.0
2024-11-04 00:00:00+00:00,1.0048660039901733,1.0051170587539673,1.0030369758605957,1.0033609867095947,11746,0.0,0.0
2024-11-05 00:00:00+00:00,1.0033609867095947,1.0036170482635498,1.0031739473342896,1.0032240152359009,1611,0.0,0.0
2024-11-06 00:00:00+00:00,1.0032240152359009,1.0044310092926025,1.0024110078811646,1.0024110078811646,13812,0.0,0.0
2024-11-07 00:00:00+00:00,1.0024110078811646,1.0027350187301636,1.002297043800354,1.0027350187301636,1779,0.0,0.0
2024-11-08 00:00:00+00:00,1.0027350187301636,1.0027350187301636,1.0022109746932983,1.0022109746932983,1899,0.0,0.0
2024-11-09 00:00:00+00:00,1.0022109746932983,1.0022109746932983,1.0009649991989136,1.0009649991989136,4661,0.0,0.0
2024-11-10 00:00:00+00:00,1.0009649991989136,1.0009649991989136,1.0006250143051147,1.0006250143051147,696,0.0,0.0
2024-11-11 00:00:00+00:00,1.0006250143051147,1.0007539987564087,1.0006250143051147,1.000749945640564,3788,0.0,0.0
2024-11-12 00:00:00+00:00,1.000749945640564,1.0009230375289917,1.000749945640564,1.00081205368042,73,0.0,0.0
2024-11-13 00:00:00+00:00,1.00081205368042,1.0010709762573242,1.0007179975509644,1.0010709762573242,17,0.0,0.0
2024-11-14 00:00:00+00:00,1.0010709762573242,1.0010709762573242,1.0007450580596924,1.0007450580596924,356,0.0,0.0
2024-11-15 00:00:00+00:00,1.0007450580596924,1.001471996307373,1.0007450580596924,1.001386046409607,1674,0.0,0.0
2024-11-16 00:00:00+00:00,1.001386046409607,1.0020250082015991,1.0011800527572632,1.0018839836120605,3351,0.0,0.0
2024-11-17 00:00:00+00:00,1.0018839836120605,1.0022460222244263,1.0018839836120605,1.0022460222244263,1146,0.0,0.0
2024-11-18 00:00:00+00:00,1.0022460222244263,1.0032910108566284,1.0022460222244263,1.002964973449707,7207,0.0,0.0
