TIMESTAMP,LEGION_OPEN_PRICE_USD,LEGION_HIGH_PRICE_USD,LEGION_LOW_PRICE_USD,LEGION_CLOSE_PRICE_USD,LEGION_VOLUME_USD,LEGION_DIVIDENDS_USD,LEGION_STOCK_SPLITS_USD
2024-06-18 00:00:00+00:00,0.013837000355124474,0.013837000355124474,0.011682000011205673,0.012047000229358673,334500,0.0,0.0
2024-06-19 00:00:00+00:00,0.012048999778926373,0.014550999738276005,0.011873000301420689,0.014449999667704105,174851,0.0,0.0
2024-06-20 00:00:00+00:00,0.014449999667704105,0.015119999647140503,0.014438999816775322,0.01445700041949749,47122,0.0,0.0
2024-06-21 00:00:00+00:00,0.01445700041949749,0.014465999789536,0.013571999967098236,0.013648999854922295,60821,0.0,0.0
2024-06-22 00:00:00+00:00,0.013654000125825405,0.021741999313235283,0.012322000227868557,0.018709000200033188,490441,0.0,0.0
2024-06-23 00:00:00+00:00,0.018717000260949135,0.03383199870586395,0.015603000298142433,0.025165999308228493,767146,0.0,0.0
2024-06-24 00:00:00+00:00,0.025150999426841736,0.030445000156760216,0.010708999820053577,0.011924000456929207,1031451,0.0,0.0
2024-06-25 00:00:00+00:00,0.011924000456929207,0.0153590003028512,0.010386999696493149,0.012353000231087208,2564716,0.0,0.0
2024-06-26 00:00:00+00:00,0.012353000231087208,0.012384000234305859,0.00923100020736456,0.009564000181853771,1478455,0.0,0.0
2024-06-27 00:00:00+00:00,0.009564000181853771,0.00965499971061945,0.008413000032305717,0.008446999825537205,159377,0.0,0.0
2024-06-28 00:00:00+00:00,0.008446999825537205,0.00887999963015318,0.007992999628186226,0.007999000139534473,121403,0.0,0.0
2024-06-29 00:00:00+00:00,0.007999000139534473,0.008670000359416008,0.006808999925851822,0.008446999825537205,129154,0.0,0.0
2024-06-30 00:00:00+00:00,0.008446999825537205,0.008662999607622623,0.007160999812185764,0.007304999977350235,116635,0.0,0.0
2024-07-01 00:00:00+00:00,0.007304000202566385,0.007703000213950872,0.007009999826550484,0.007046999875456095,122089,0.0,0.0
2024-07-02 00:00:00+00:00,0.007052000146359205,0.007100999820977449,0.006120999809354544,0.0061599998734891415,124766,0.0,0.0
2024-07-03 00:00:00+00:00,0.006165999919176102,0.007201000116765499,0.005803000181913376,0.005940999835729599,130780,0.0,0.0
2024-07-04 00:00:00+00:00,0.005934999790042639,0.0060629998333752155,0.005708999931812286,0.005859000142663717,131594,0.0,0.0
2024-07-05 00:00:00+00:00,0.005855000112205744,0.006039999891072512,0.005497000180184841,0.005741000175476074,98225,0.0,0.0
2024-07-06 00:00:00+00:00,0.005741000175476074,0.005762000102549791,0.005419000051915646,0.0054790000431239605,117094,0.0,0.0
2024-07-07 00:00:00+00:00,0.0054790000431239605,0.006176999770104885,0.005427999887615442,0.005843000020831823,130612,0.0,0.0
2024-07-08 00:00:00+00:00,0.005843000020831823,0.006835999898612499,0.005413000006228685,0.0054779998026788235,109365,0.0,0.0
2024-07-09 00:00:00+00:00,0.005483000073581934,0.006554999854415655,0.005402000155299902,0.005657999776303768,126218,0.0,0.0
2024-07-10 00:00:00+00:00,0.005669000092893839,0.005791000090539455,0.005415000021457672,0.005491999909281731,117474,0.0,0.0
2024-07-11 00:00:00+00:00,0.005481999833136797,0.005944000091403723,0.005357999820262194,0.005750000011175871,123140,0.0,0.0
2024-07-12 00:00:00+00:00,0.005750000011175871,0.005803999956697226,0.005632000043988228,0.005696999840438366,107954,0.0,0.0
2024-07-13 00:00:00+00:00,0.005698000080883503,0.005869999993592501,0.005415000021457672,0.005446000024676323,120348,0.0,0.0
2024-07-14 00:00:00+00:00,0.0054419999942183495,0.0055519999004900455,0.005413999781012535,0.005452000070363283,105173,0.0,0.0
2024-07-15 00:00:00+00:00,0.005452999845147133,0.005679999943822622,0.005413000006228685,0.005423999857157469,145959,0.0,0.0
