TIMESTAMP,IZZY36519_OPEN_PRICE_USD,IZZY36519_HIGH_PRICE_USD,IZZY36519_LOW_PRICE_USD,IZZY36519_CLOSE_PRICE_USD,IZZY36519_VOLUME_USD,IZZY36519_DIVIDENDS_USD,IZZY36519_STOCK_SPLITS_USD
2025-05-15 00:00:00+00:00,0.010622000321745872,0.016790000721812248,0.008848000317811966,0.010378999635577202,907593,0.0,0.0
2025-05-16 00:00:00+00:00,0.010378999635577202,0.01105900015681982,0.007079000119119883,0.007143000140786171,1725186,0.0,0.0
2025-05-17 00:00:00+00:00,0.007143000140786171,0.007505999878048897,0.002549000084400177,0.0028039999306201935,1138713,0.0,0.0
2025-05-18 00:00:00+00:00,0.0028039999306201935,0.0030070000793784857,0.0014890000456944108,0.001699000014923513,2907472,0.0,0.0
2025-05-19 00:00:00+00:00,0.001699000014923513,0.001699000014923513,0.0013000000035390258,0.0013200000394135714,2652397,0.0,0.0
2025-05-20 00:00:00+00:00,0.0013200000394135714,0.001411000033840537,0.0010219999821856618,0.0013920000055804849,2236600,0.0,0.0
2025-05-21 00:00:00+00:00,0.0013920000055804849,0.0017600000137463212,0.0009710000013001263,0.00107999995816499,3671061,0.0,0.0
2025-05-22 00:00:00+00:00,0.00107999995816499,0.0011599999852478504,0.0007099999929778278,0.0007099999929778278,3095532,0.0,0.0
2025-05-23 00:00:00+00:00,0.0007099999929778278,0.0007200000109151006,0.0005799999926239252,0.0006099999882280827,30792,0.0,0.0
2025-05-24 00:00:00+00:00,0.0006099999882280827,0.0006099999882280827,0.0006099999882280827,0.0006099999882280827,7907,0.0,0.0
2025-05-25 00:00:00+00:00,0.0006099999882280827,0.0006409999914467335,0.0006099999882280827,0.0006220000213943422,254321,0.0,0.0
2025-05-26 00:00:00+00:00,0.0006220000213943422,0.0006280000088736415,0.0006130000110715628,0.0006130000110715628,0,0.0,0.0
2025-05-27 00:00:00+00:00,0.0006130000110715628,0.0007229999755509198,0.000610999995842576,0.0006970000104047358,524823,0.0,0.0
2025-05-28 00:00:00+00:00,0.0006970000104047358,0.010978000238537788,0.0006820000126026571,0.005675999913364649,2632262,0.0,0.0
2025-05-29 00:00:00+00:00,0.005681000184267759,0.006738000083714724,0.0031240000389516354,0.0038840000052005053,1970005,0.0,0.0
2025-05-30 00:00:00+00:00,0.003874999936670065,0.003874999936670065,0.0019280000124126673,0.00228299992159009,2277837,0.0,0.0
2025-05-31 00:00:00+00:00,0.00228299992159009,0.00317799998447299,0.0021440000273287296,0.002710999920964241,1507466,0.0,0.0
2025-06-01 00:00:00+00:00,0.0027114718686789274,0.003101379843428731,0.0015204831724986434,0.0017290030373260379,770995,0.0,0.0
