TIMESTAMP,LUMOS_OPEN_PRICE_USD,LUMOS_HIGH_PRICE_USD,LUMOS_LOW_PRICE_USD,LUMOS_CLOSE_PRICE_USD,LUMOS_VOLUME_USD,LUMOS_DIVIDENDS_USD,LUMOS_STOCK_SPLITS_USD
2025-02-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11365,0.0,0.0
2025-02-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,12719,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,4651,0.0,0.0
2025-02-05 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,4483,0.0,0.0
2025-02-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3135,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,8642,0.0,0.0
2025-02-08 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,6607,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,12291,0.0,0.0
2025-02-10 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,5687,0.0,0.0
2025-02-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,12681,0.0,0.0
2025-02-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,17265,0.0,0.0
2025-02-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8007,0.0,0.0
2025-02-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5129,0.0,0.0
2025-02-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3654,0.0,0.0
2025-02-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11774,0.0,0.0
2025-02-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11470,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,8200,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,14811,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,1143,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,1048,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,694,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,234,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,479,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,398,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,1111,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,1309,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,456,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,452,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,499,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,506,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,217,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,31,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,117,0.0,0.0
2025-03-07 00:00:00+00:00,,,,0.0,128,0.0,0.0
2025-03-08 00:00:00+00:00,,,,0.0,142,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,230,0.0,0.0
2025-03-10 00:00:00+00:00,,,,0.0,239,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,46,0.0,0.0
2025-03-12 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,93,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,135,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,102,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-03-17 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-03-18 00:00:00+00:00,,,,0.0,124,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,116,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,109,0.0,0.0
2025-03-21 00:00:00+00:00,,,,0.0,59,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,37,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,295,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,64,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,78,0.0,0.0
2025-03-27 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,428,0.0,0.0
2025-03-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,204,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,151,0.0,0.0
2025-03-30 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-03-31 00:00:00+00:00,,,,0.0,36,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,3542,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,489,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,33,0.0,0.0
2025-04-04 00:00:00+00:00,,,,0.0,379,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,60,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,92,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,545,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,88,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,148,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,754,0.0,0.0
2025-04-11 00:00:00+00:00,,,,0.0,1151,0.0,0.0
2025-04-12 00:00:00+00:00,,,,0.0,631,0.0,0.0
2025-04-13 00:00:00+00:00,,,,0.0,51,0.0,0.0
2025-04-14 00:00:00+00:00,,,,0.0,969,0.0,0.0
2025-04-15 00:00:00+00:00,,,,0.0,107,0.0,0.0
2025-04-16 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-04-17 00:00:00+00:00,,,,0.0,257,0.0,0.0
2025-04-18 00:00:00+00:00,,,,0.0,320,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,574,0.0,0.0
2025-04-20 00:00:00+00:00,,,,0.0,191,0.0,0.0
2025-04-21 00:00:00+00:00,,,,0.0,282,0.0,0.0
2025-04-22 00:00:00+00:00,,,,0.0,115,0.0,0.0
2025-04-23 00:00:00+00:00,,,,0.0,91,0.0,0.0
2025-04-24 00:00:00+00:00,,,,0.0,50,0.0,0.0
2025-04-26 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-05-01 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-05-15 00:00:00+00:00,,,,0.0,13,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-05-23 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-06-01 00:00:00+00:00,5.31554000815504e-08,5.31554000815504e-08,5.166102567955022e-08,5.2796668370547195e-08,8,0.0,0.0
