TIMESTAMP,LLT_OPEN_PRICE_USD,LLT_HIGH_PRICE_USD,LLT_LOW_PRICE_USD,LLT_CLOSE_PRICE_USD,LLT_VOLUME_USD,LLT_DIVIDENDS_USD,LLT_STOCK_SPLITS_USD
2024-04-29 00:00:00+00:00,0.019996000453829765,0.033580999821424484,0.018046999350190163,0.022430000826716423,56273,0.0,0.0
2024-04-30 00:00:00+00:00,0.022430000826716423,0.024977000430226326,0.0185139998793602,0.019765999168157578,40322,0.0,0.0
2024-05-01 00:00:00+00:00,0.019765999168157578,0.019785000011324883,0.011524000205099583,0.012481999583542347,24677,0.0,0.0
2024-05-02 00:00:00+00:00,0.012481999583542347,0.016022000461816788,0.01205500029027462,0.01233499962836504,19384,0.0,0.0
2024-05-03 00:00:00+00:00,0.013333999551832676,0.02502400055527687,0.013001999817788601,0.02146800048649311,48892,0.0,0.0
2024-05-04 00:00:00+00:00,0.031019000336527824,0.031817998737096786,0.018079999834299088,0.02237500064074993,45859,0.0,0.0
2024-05-05 00:00:00+00:00,0.02000500075519085,0.021337000653147697,0.017469000071287155,0.019162999466061592,26324,0.0,0.0
2024-05-06 00:00:00+00:00,0.019076000899076462,0.019504999741911888,0.01711999997496605,0.01882999949157238,32431,0.0,0.0
2024-05-07 00:00:00+00:00,0.01882999949157238,0.01885100081562996,0.01445700041949749,0.014561000280082226,29710,0.0,0.0
2024-05-08 00:00:00+00:00,0.015804000198841095,0.019178999587893486,0.015476999804377556,0.016604000702500343,15335,0.0,0.0
2024-05-09 00:00:00+00:00,0.016604000702500343,0.0171549990773201,0.012996000237762928,0.014347000047564507,30628,0.0,0.0
2024-05-10 00:00:00+00:00,0.014347000047564507,0.01601799950003624,0.012449000030755997,0.014247000217437744,19544,0.0,0.0
2024-05-11 00:00:00+00:00,0.014188000001013279,0.016177000477910042,0.013585999608039856,0.013586999848484993,12562,0.0,0.0
2024-05-12 00:00:00+00:00,0.013577000238001347,0.014605999924242496,0.013016000390052795,0.014422999694943428,12779,0.0,0.0
2024-05-13 00:00:00+00:00,0.01459600031375885,0.018895000219345093,0.013430999591946602,0.014759000390768051,20084,0.0,0.0
2024-05-14 00:00:00+00:00,0.01459799986332655,0.016270000487565994,0.013001999817788601,0.013844000175595284,16786,0.0,0.0
2024-05-15 00:00:00+00:00,0.013844000175595284,0.016289999708533287,0.013194000348448753,0.013705999590456486,19794,0.0,0.0
2024-05-16 00:00:00+00:00,0.013643999584019184,0.015984000638127327,0.013419999741017818,0.014151000417768955,16551,0.0,0.0
2024-05-17 00:00:00+00:00,0.014201000332832336,0.01432500034570694,0.013015000149607658,0.01355000026524067,11772,0.0,0.0
2024-05-18 00:00:00+00:00,0.013353000394999981,0.01589900068938732,0.013106999918818474,0.01419300027191639,16251,0.0,0.0
2024-05-19 00:00:00+00:00,0.014384999871253967,0.014399999752640724,0.012470999732613564,0.013481000438332558,17237,0.0,0.0
2024-05-20 00:00:00+00:00,0.0135690001770854,0.014045000076293945,0.012662000022828579,0.014034999534487724,14761,0.0,0.0
2024-05-21 00:00:00+00:00,0.014034999534487724,0.015296000055968761,0.013505999930202961,0.014109999872744083,13562,0.0,0.0
2024-05-22 00:00:00+00:00,0.01406800001859665,0.015600999817252159,0.013604000210762024,0.013856000266969204,17339,0.0,0.0
2024-05-23 00:00:00+00:00,0.013857999816536903,0.05196699872612953,0.01206899993121624,0.03654700145125389,139358,0.0,0.0
2024-05-24 00:00:00+00:00,0.029253000393509865,0.0368879996240139,0.013709000311791897,0.015459000132977962,131761,0.0,0.0
2024-05-25 00:00:00+00:00,0.015459000132977962,0.016262000426650047,0.013729000464081764,0.014372999779880047,38506,0.0,0.0
2024-05-26 00:00:00+00:00,0.01459799986332655,0.014883999712765217,0.01359300035983324,0.014384999871253967,20622,0.0,0.0
