TIMESTAMP,WXM_OPEN_PRICE_USD,WXM_HIGH_PRICE_USD,WXM_LOW_PRICE_USD,WXM_CLOSE_PRICE_USD,WXM_VOLUME_USD,WXM_DIVIDENDS_USD,WXM_STOCK_SPLITS_USD
2024-10-07 00:00:00+00:00,0.5061720013618469,0.510860025882721,0.5029019713401794,0.5044230222702026,57312,0.0,0.0
2024-10-08 00:00:00+00:00,0.5044230222702026,0.5069770216941833,0.5014969706535339,0.50239098072052,24090,0.0,0.0
2024-10-09 00:00:00+00:00,0.5023869872093201,0.506201982498169,0.4900659918785095,0.49646899104118347,79365,0.0,0.0
2024-10-10 00:00:00+00:00,0.49652299284935,0.5016430020332336,0.4891799986362457,0.4932959973812103,54379,0.0,0.0
2024-10-11 00:00:00+00:00,0.4932959973812103,0.5103750228881836,0.4932810068130493,0.5063400268554688,42359,0.0,0.0
2024-10-12 00:00:00+00:00,0.5063400268554688,0.510424017906189,0.5051040053367615,0.5103979706764221,16741,0.0,0.0
2024-10-13 00:00:00+00:00,0.5103979706764221,0.5109390020370483,0.5050609707832336,0.5079609751701355,22001,0.0,0.0
2024-10-14 00:00:00+00:00,0.5079609751701355,0.5513210296630859,0.5069760084152222,0.547885000705719,140597,0.0,0.0
2024-10-15 00:00:00+00:00,0.547885000705719,0.552200973033905,0.534404993057251,0.5466600060462952,95676,0.0,0.0
2024-10-16 00:00:00+00:00,0.5466600060462952,0.5571119785308838,0.532293975353241,0.5360090136528015,95672,0.0,0.0
2024-10-17 00:00:00+00:00,0.5360090136528015,0.5462610125541687,0.5359749794006348,0.5418559908866882,27950,0.0,0.0
2024-10-18 00:00:00+00:00,0.5418559908866882,0.545428991317749,0.5370479822158813,0.5403559803962708,40687,0.0,0.0
2024-10-19 00:00:00+00:00,0.5403559803962708,0.5456560254096985,0.5380709767341614,0.5409619808197021,12923,0.0,0.0
2024-10-20 00:00:00+00:00,0.5409619808197021,0.54612797498703,0.5331569910049438,0.5367019772529602,61364,0.0,0.0
2024-10-21 00:00:00+00:00,0.5367019772529602,0.5390560030937195,0.5245190262794495,0.524520993232727,86504,0.0,0.0
2024-10-22 00:00:00+00:00,0.524520993232727,0.5319229960441589,0.524520993232727,0.526436984539032,27804,0.0,0.0
2024-10-23 00:00:00+00:00,0.526436984539032,0.5275689959526062,0.5050219893455505,0.5079950094223022,130652,0.0,0.0
2024-10-24 00:00:00+00:00,0.5091840028762817,0.5123689770698547,0.5047209858894348,0.505420982837677,38004,0.0,0.0
2024-10-25 00:00:00+00:00,0.505420982837677,0.5055670142173767,0.4851740002632141,0.488660991191864,79267,0.0,0.0
2024-10-26 00:00:00+00:00,0.488660991191864,0.4934050142765045,0.4826259911060333,0.49337199330329895,34739,0.0,0.0
2024-10-27 00:00:00+00:00,0.49337199330329895,0.5016469955444336,0.4906190037727356,0.49847298860549927,47988,0.0,0.0
2024-10-28 00:00:00+00:00,0.4984700083732605,0.4993390142917633,0.49184200167655945,0.4959869980812073,28803,0.0,0.0
2024-10-29 00:00:00+00:00,0.4959869980812073,0.520117998123169,0.495635986328125,0.5146210193634033,66508,0.0,0.0
2024-10-30 00:00:00+00:00,0.5146210193634033,0.5204920172691345,0.5114200115203857,0.5166940093040466,38805,0.0,0.0
2024-10-31 00:00:00+00:00,0.5166940093040466,0.5210049748420715,0.5070109963417053,0.5084800124168396,60472,0.0,0.0
2024-11-01 00:00:00+00:00,0.5084800124168396,0.5134760141372681,0.5021809935569763,0.512848973274231,54077,0.0,0.0
2024-11-02 00:00:00+00:00,0.5128660202026367,0.5928379893302917,0.4931040108203888,0.5014190077781677,415835,0.0,0.0
2024-11-03 00:00:00+00:00,0.5014190077781677,0.502822995185852,0.4872409999370575,0.4903700053691864,64488,0.0,0.0
2024-11-04 00:00:00+00:00,0.4903700053691864,0.4946019947528839,0.4816020131111145,0.4863229990005493,50179,0.0,0.0
2024-11-05 00:00:00+00:00,0.4865170121192932,0.5011839866638184,0.48450401425361633,0.49106401205062866,28077,0.0,0.0
2024-11-06 00:00:00+00:00,0.49105900526046753,0.5275120139122009,0.48941200971603394,0.5271850228309631,150521,0.0,0.0
2024-11-07 00:00:00+00:00,0.5271850228309631,0.5919529795646667,0.5253559947013855,0.5819000005722046,147385,0.0,0.0
2024-11-08 00:00:00+00:00,0.5819000005722046,0.5905600190162659,0.5745109915733337,0.5867490172386169,76362,0.0,0.0
2024-11-09 00:00:00+00:00,0.5867490172386169,0.6111000180244446,0.5866860151290894,0.6072930097579956,55138,0.0,0.0
2024-11-10 00:00:00+00:00,0.6072930097579956,0.6245359778404236,0.5972769856452942,0.6118050217628479,67923,0.0,0.0
2024-11-11 00:00:00+00:00,0.6118350028991699,0.6118350028991699,0.59238600730896,0.5950239896774292,109936,0.0,0.0
2024-11-12 00:00:00+00:00,0.5950239896774292,0.6208739876747131,0.5910519957542419,0.6143569946289062,97527,0.0,0.0
2024-11-13 00:00:00+00:00,0.614404022693634,0.6237050294876099,0.5710039734840393,0.5935750007629395,128743,0.0,0.0
2024-11-14 00:00:00+00:00,0.5935750007629395,0.601876974105835,0.5775610208511353,0.5920109748840332,91131,0.0,0.0
2024-11-15 00:00:00+00:00,0.5920109748840332,0.6062049865722656,0.5799049735069275,0.5868679881095886,88192,0.0,0.0
2024-11-16 00:00:00+00:00,0.5868679881095886,0.6080880165100098,0.5808659791946411,0.5829070210456848,97726,0.0,0.0
2024-11-17 00:00:00+00:00,0.5829070210456848,0.599793016910553,0.5672529935836792,0.5781810283660889,74495,0.0,0.0
2024-11-18 00:00:00+00:00,0.5781810283660889,0.6097790002822876,0.5737890005111694,0.6057519912719727,119686,0.0,0.0
2024-11-19 00:00:00+00:00,0.6057479977607727,0.6323300004005432,0.5948820114135742,0.6061969995498657,139101,0.0,0.0
2024-11-20 00:00:00+00:00,0.6061969995498657,0.6095679998397827,0.5670980215072632,0.5672820210456848,81604,0.0,0.0
2024-11-21 00:00:00+00:00,0.5672820210456848,0.6160209774971008,0.566860020160675,0.598222017288208,100000,0.0,0.0
2024-11-22 00:00:00+00:00,0.598222017288208,0.6173269748687744,0.5929219722747803,0.6095679998397827,115365,0.0,0.0
2024-11-23 00:00:00+00:00,0.6095679998397827,0.6175119876861572,0.5909640192985535,0.5912460088729858,61593,0.0,0.0
2024-11-24 00:00:00+00:00,0.5912460088729858,0.614251971244812,0.5785089731216431,0.5818300247192383,44512,0.0,0.0
2024-11-25 00:00:00+00:00,0.5818300247192383,0.5991880297660828,0.5773040056228638,0.5819870233535767,103609,0.0,0.0
2024-11-26 00:00:00+00:00,0.5819870233535767,0.6376659870147705,0.5763019919395447,0.5985490083694458,156298,0.0,0.0
2024-11-27 00:00:00+00:00,0.5985170006752014,0.6624420285224915,0.5977579951286316,0.6624270081520081,147601,0.0,0.0
2024-11-28 00:00:00+00:00,0.6624270081520081,0.6974509954452515,0.6516919732093811,0.6961280107498169,111901,0.0,0.0
2024-11-29 00:00:00+00:00,0.6961280107498169,0.7378849983215332,0.6898980140686035,0.6961560249328613,165773,0.0,0.0
2024-11-30 00:00:00+00:00,0.696133017539978,0.716264009475708,0.6763659715652466,0.7063230276107788,66448,0.0,0.0
2024-12-01 00:00:00+00:00,0.7063220143318176,0.7174829840660095,0.6456959843635559,0.6456959843635559,42976,0.0,0.0
2024-12-02 00:00:00+00:00,0.6456959843635559,0.721327006816864,0.6275720000267029,0.7116820216178894,239795,0.0,0.0
2024-12-03 00:00:00+00:00,0.7116910219192505,0.745760977268219,0.6947110295295715,0.7443100214004517,161245,0.0,0.0
2024-12-04 00:00:00+00:00,0.7444090247154236,0.7578920125961304,0.7335489988327026,0.7335789799690247,117402,0.0,0.0
2024-12-05 00:00:00+00:00,0.7335789799690247,0.7337489724159241,0.6920830011367798,0.7013019919395447,164486,0.0,0.0
2024-12-06 00:00:00+00:00,0.6983150243759155,0.8726009726524353,0.6946820020675659,0.6963000297546387,531911,0.0,0.0
2024-12-07 00:00:00+00:00,0.6963000297546387,0.6963310241699219,0.6840909719467163,0.6883590221405029,60045,0.0,0.0
2024-12-08 00:00:00+00:00,0.6883590221405029,0.6942489743232727,0.6860759854316711,0.689005970954895,66994,0.0,0.0
2024-12-09 00:00:00+00:00,0.689005970954895,0.6892759799957275,0.6227999925613403,0.6454579830169678,207676,0.0,0.0
2024-12-10 00:00:00+00:00,0.6454579830169678,0.6553170084953308,0.5912960171699524,0.6060850024223328,200283,0.0,0.0
2024-12-11 00:00:00+00:00,0.6060850024223328,0.623274028301239,0.6004459857940674,0.6210799813270569,174795,0.0,0.0
2024-12-12 00:00:00+00:00,0.6210799813270569,0.6312530040740967,0.6175429821014404,0.6295639872550964,97292,0.0,0.0
2024-12-13 00:00:00+00:00,0.6295639872550964,0.6333490014076233,0.6230769753456116,0.6232450008392334,68976,0.0,0.0
2024-12-14 00:00:00+00:00,0.6232450008392334,0.6276980042457581,0.5986070036888123,0.5986620187759399,28165,0.0,0.0
2024-12-15 00:00:00+00:00,0.5986620187759399,0.6040070056915283,0.5857719779014587,0.6024399995803833,34383,0.0,0.0
2024-12-16 00:00:00+00:00,0.6024399995803833,0.6097869873046875,0.5831210017204285,0.5850480198860168,88699,0.0,0.0
2024-12-17 00:00:00+00:00,0.5850480198860168,0.5850729942321777,0.5554800033569336,0.5559290051460266,133111,0.0,0.0
2024-12-18 00:00:00+00:00,0.5558760166168213,0.5575739741325378,0.517104983329773,0.5171700119972229,74709,0.0,0.0
2024-12-19 00:00:00+00:00,0.5171700119972229,0.5187309980392456,0.4642690122127533,0.47367000579833984,221134,0.0,0.0
