TIMESTAMP,FAR20227_OPEN_PRICE_USD,FAR20227_HIGH_PRICE_USD,FAR20227_LOW_PRICE_USD,FAR20227_CLOSE_PRICE_USD,FAR20227_VOLUME_USD,FAR20227_DIVIDENDS_USD,FAR20227_STOCK_SPLITS_USD
2024-05-23 00:00:00+00:00,0.13319900631904602,0.13763199746608734,0.13239100575447083,0.13362999260425568,118775,0.0,0.0
2024-05-24 00:00:00+00:00,0.13362999260425568,0.14776700735092163,0.13036799430847168,0.13877800107002258,140116,0.0,0.0
2024-05-25 00:00:00+00:00,0.13877800107002258,0.13877800107002258,0.1364849954843521,0.13718199729919434,46582,0.0,0.0
2024-05-26 00:00:00+00:00,0.13718199729919434,0.13718999922275543,0.1352120041847229,0.13603900372982025,52519,0.0,0.0
2024-05-27 00:00:00+00:00,0.13603900372982025,0.13666599988937378,0.13432200253009796,0.13539600372314453,105752,0.0,0.0
2024-05-28 00:00:00+00:00,0.13539600372314453,0.13560199737548828,0.13126499950885773,0.13266800343990326,103231,0.0,0.0
2024-05-29 00:00:00+00:00,0.13266800343990326,0.13753999769687653,0.1319510042667389,0.13673000037670135,73743,0.0,0.0
2024-05-30 00:00:00+00:00,0.13673000037670135,0.14054499566555023,0.1347379982471466,0.13536499440670013,159095,0.0,0.0
2024-05-31 00:00:00+00:00,0.13536499440670013,0.1417970061302185,0.13262799382209778,0.13357099890708923,157909,0.0,0.0
2024-06-01 00:00:00+00:00,0.13357099890708923,0.13592000305652618,0.13347500562667847,0.1343030035495758,137217,0.0,0.0
2024-06-02 00:00:00+00:00,0.1343030035495758,0.13470600545406342,0.1321370005607605,0.13302800059318542,119415,0.0,0.0
2024-06-03 00:00:00+00:00,0.13302800059318542,0.1374090015888214,0.1322299987077713,0.1354759931564331,98477,0.0,0.0
2024-06-04 00:00:00+00:00,0.1354759931564331,0.13950799405574799,0.13415400683879852,0.13870300352573395,118778,0.0,0.0
2024-06-05 00:00:00+00:00,0.13870300352573395,0.14126400649547577,0.13826699554920197,0.14082500338554382,142378,0.0,0.0
2024-06-06 00:00:00+00:00,0.14082500338554382,0.1478620022535324,0.1389700025320053,0.14514100551605225,73202,0.0,0.0
2024-06-07 00:00:00+00:00,0.14514100551605225,0.17938999831676483,0.1353760063648224,0.15064500272274017,165669,0.0,0.0
2024-06-08 00:00:00+00:00,0.15064500272274017,0.17304100096225739,0.1415559947490692,0.16697800159454346,77553,0.0,0.0
