TIMESTAMP,UNO8875_OPEN_PRICE_USD,UNO8875_HIGH_PRICE_USD,UNO8875_LOW_PRICE_USD,UNO8875_CLOSE_PRICE_USD,UNO8875_VOLUME_USD,UNO8875_DIVIDENDS_USD,UNO8875_STOCK_SPLITS_USD
2021-05-04 00:00:00+00:00,0.6527900099754333,0.6833900213241577,0.47322699427604675,0.5611889958381653,632558,0.0,0.0
2021-05-05 00:00:00+00:00,0.5611410140991211,0.6265130043029785,0.4843190014362335,0.5820440053939819,456248,0.0,0.0
2021-05-06 00:00:00+00:00,0.5820649862289429,0.583748996257782,0.47591400146484375,0.4940420091152191,311845,0.0,0.0
2021-05-07 00:00:00+00:00,0.4939349889755249,0.6046770215034485,0.412227988243103,0.5009629726409912,544131,0.0,0.0
2021-05-08 00:00:00+00:00,0.5005620121955872,0.5818799734115601,0.47883298993110657,0.5734530091285706,60310,0.0,0.0
2021-05-09 00:00:00+00:00,0.5743399858474731,0.643983006477356,0.4715850055217743,0.49192699790000916,302852,0.0,0.0
2021-05-10 00:00:00+00:00,0.4928320050239563,0.5068179965019226,0.36461201310157776,0.39291301369667053,274731,0.0,0.0
2021-05-11 00:00:00+00:00,0.3939729928970337,0.4334929883480072,0.35587799549102783,0.38614898920059204,201154,0.0,0.0
2021-05-12 00:00:00+00:00,0.3863300085067749,0.4599660038948059,0.35549598932266235,0.3564620018005371,158367,0.0,0.0
2021-05-13 00:00:00+00:00,0.3532939851284027,0.398514986038208,0.32239699363708496,0.3531840145587921,171675,0.0,0.0
2021-05-14 00:00:00+00:00,0.3537899851799011,0.44012099504470825,0.3526709973812103,0.427170991897583,117686,0.0,0.0
2021-05-15 00:00:00+00:00,0.42633700370788574,0.4307059943675995,0.3447670042514801,0.3570980131626129,99907,0.0,0.0
2021-05-16 00:00:00+00:00,0.35671699047088623,0.41701000928878784,0.33427101373672485,0.34452199935913086,85899,0.0,0.0
2021-05-17 00:00:00+00:00,0.3450010120868683,0.3454110026359558,0.27589699625968933,0.2982659935951233,70495,0.0,0.0
2021-05-18 00:00:00+00:00,0.2981860041618347,0.34655898809432983,0.27191299200057983,0.27358099818229675,100520,0.0,0.0
2021-05-19 00:00:00+00:00,0.2735869884490967,0.2790850102901459,0.15427599847316742,0.17658300697803497,249630,0.0,0.0
2021-05-20 00:00:00+00:00,0.17641299962997437,0.30698901414871216,0.15455099940299988,0.3028489947319031,240805,0.0,0.0
2021-05-21 00:00:00+00:00,0.3019939959049225,0.404244989156723,0.2588590085506439,0.28808900713920593,223157,0.0,0.0
2021-05-22 00:00:00+00:00,0.2885879874229431,0.2974480092525482,0.24371899664402008,0.2701849937438965,53449,0.0,0.0
2021-05-23 00:00:00+00:00,0.27028098702430725,0.2847529947757721,0.18853700160980225,0.21447299420833588,217187,0.0,0.0
2021-05-24 00:00:00+00:00,0.21450600028038025,0.3151549994945526,0.21127699315547943,0.3037469983100891,461213,0.0,0.0
2021-05-25 00:00:00+00:00,0.30400899052619934,0.3572559952735901,0.2910270094871521,0.33196601271629333,522916,0.0,0.0
2021-05-26 00:00:00+00:00,0.3330000042915344,0.4582099914550781,0.3224709928035736,0.43355199694633484,1174173,0.0,0.0
2021-05-27 00:00:00+00:00,0.43372899293899536,0.4572399854660034,0.3419550061225891,0.3488360047340393,1533259,0.0,0.0
2021-05-28 00:00:00+00:00,0.3489139974117279,0.3822070062160492,0.264723002910614,0.277072012424469,528932,0.0,0.0
2021-05-29 00:00:00+00:00,0.27711498737335205,0.30959299206733704,0.2521969974040985,0.2641569972038269,644447,0.0,0.0
2021-05-30 00:00:00+00:00,0.26569798588752747,0.2999019920825958,0.2521679997444153,0.2623479962348938,596332,0.0,0.0
2021-05-31 00:00:00+00:00,0.2622799873352051,0.40811699628829956,0.245946004986763,0.3924790024757385,1010940,0.0,0.0
2021-06-01 00:00:00+00:00,0.3948659896850586,0.4695329964160919,0.29688000679016113,0.44078901410102844,5503949,0.0,0.0
2021-06-02 00:00:00+00:00,0.4408470094203949,0.952360987663269,0.3898710012435913,0.77606201171875,14285039,0.0,0.0
2021-06-03 00:00:00+00:00,0.7810329794883728,1.233436942100525,0.6229000091552734,1.1678880453109741,21053225,0.0,0.0
2021-06-04 00:00:00+00:00,1.1584429740905762,1.1701970100402832,0.7613210082054138,0.8098980188369751,11401680,0.0,0.0
2021-06-05 00:00:00+00:00,0.7912269830703735,0.911916971206665,0.6537690162658691,0.6706129908561707,5748535,0.0,0.0
2021-06-06 00:00:00+00:00,0.6702989935874939,0.903344988822937,0.6660559773445129,0.903344988822937,5289609,0.0,0.0
2021-06-07 00:00:00+00:00,0.9101489782333374,0.9947140216827393,0.6317880153656006,0.6376090049743652,5870216,0.0,0.0
2021-06-08 00:00:00+00:00,0.6401230096817017,0.7671459913253784,0.4528830051422119,0.5206699967384338,5138132,0.0,0.0
2021-06-09 00:00:00+00:00,0.5223180055618286,0.7181540131568909,0.46442100405693054,0.585273027420044,6714997,0.0,0.0
2021-06-10 00:00:00+00:00,0.585394024848938,0.6293799877166748,0.4990899860858917,0.512362003326416,3979119,0.0,0.0
2021-06-11 00:00:00+00:00,0.5123929977416992,0.5572519898414612,0.4490709900856018,0.45110899209976196,2278070,0.0,0.0
2021-06-12 00:00:00+00:00,0.4515179991722107,0.45493701100349426,0.3568210005760193,0.4128830134868622,2048187,0.0,0.0
2021-06-13 00:00:00+00:00,0.41293200850486755,0.53963702917099,0.38941600918769836,0.5338460206985474,3421646,0.0,0.0
2021-06-14 00:00:00+00:00,0.5248209834098816,0.5277810096740723,0.46657899022102356,0.5124719738960266,3444388,0.0,0.0
2021-06-15 00:00:00+00:00,0.47358301281929016,0.48274001479148865,0.3476789891719818,0.438169002532959,2467936,0.0,0.0
2021-06-16 00:00:00+00:00,0.3894979953765869,0.40289801359176636,0.32587799429893494,0.3323880136013031,1585464,0.0,0.0
2021-06-17 00:00:00+00:00,0.3323439955711365,0.3458540141582489,0.28589001297950745,0.31105899810791016,1320324,0.0,0.0
2021-06-18 00:00:00+00:00,0.310153990983963,0.3241479992866516,0.25083300471305847,0.26048600673675537,1343166,0.0,0.0
2021-06-19 00:00:00+00:00,0.2606079876422882,0.31106698513031006,0.2584089934825897,0.27143898606300354,947245,0.0,0.0
2021-06-20 00:00:00+00:00,0.27116701006889343,0.2943820059299469,0.2487650066614151,0.2730199992656708,786587,0.0,0.0
2021-06-21 00:00:00+00:00,0.27295398712158203,0.27455800771713257,0.19780099391937256,0.2044209986925125,882610,0.0,0.0
2021-06-22 00:00:00+00:00,0.20444999635219574,0.21542499959468842,0.14559300243854523,0.18432900309562683,955710,0.0,0.0
2021-06-23 00:00:00+00:00,0.1843699961900711,0.215597003698349,0.16947799921035767,0.18433299660682678,622701,0.0,0.0
2021-06-24 00:00:00+00:00,0.1822270005941391,0.19826899468898773,0.16778799891471863,0.1888830065727234,600550,0.0,0.0
2021-06-25 00:00:00+00:00,0.18903400003910065,0.19896499812602997,0.15455499291419983,0.15971100330352783,424061,0.0,0.0
2021-06-26 00:00:00+00:00,0.15966099500656128,0.17098699510097504,0.14820699393749237,0.16839300096035004,513775,0.0,0.0
2021-06-27 00:00:00+00:00,0.16861599683761597,0.17710499465465546,0.1582150012254715,0.1769080013036728,405352,0.0,0.0
2021-06-28 00:00:00+00:00,0.17696599662303925,0.20179200172424316,0.17083199322223663,0.17894600331783295,555525,0.0,0.0
2021-06-29 00:00:00+00:00,0.17883099615573883,0.20025299489498138,0.17806699872016907,0.19010600447654724,647467,0.0,0.0
