TIMESTAMP,DEMI_OPEN_PRICE_USD,DEMI_HIGH_PRICE_USD,DEMI_LOW_PRICE_USD,DEMI_CLOSE_PRICE_USD,DEMI_VOLUME_USD,DEMI_DIVIDENDS_USD,DEMI_STOCK_SPLITS_USD
2024-05-10 00:00:00+00:00,2.267458915710449,15.513506889343262,1.73649001121521,1.7804059982299805,220640,0.0,0.0
2024-05-11 00:00:00+00:00,1.7951979637145996,1.8721200227737427,1.7251720428466797,1.7251720428466797,843,0.0,0.0
2024-05-12 00:00:00+00:00,1.7251720428466797,1.8213609457015991,1.7251720428466797,1.7900539636611938,1527,0.0,0.0
2024-05-13 00:00:00+00:00,1.8211389780044556,1.8766529560089111,1.7793920040130615,1.8766529560089111,3174,0.0,0.0
2024-05-14 00:00:00+00:00,1.8766529560089111,1.8766529560089111,1.8600720167160034,1.8600720167160034,155,0.0,0.0
2024-05-15 00:00:00+00:00,1.8600720167160034,1.8605660200119019,1.8566299676895142,1.8578180074691772,78,0.0,0.0
2024-05-16 00:00:00+00:00,1.8578180074691772,1.9563089609146118,1.8578180074691772,1.9393390417099,1347,0.0,0.0
2024-05-17 00:00:00+00:00,1.9323270320892334,1.9323270320892334,1.9120620489120483,1.9120620489120483,203,0.0,0.0
2024-05-18 00:00:00+00:00,1.9120620489120483,1.9125590324401855,1.8684409856796265,1.9125590324401855,1,0.0,0.0
2024-05-19 00:00:00+00:00,1.9125590324401855,1.912632942199707,1.86604905128479,1.86604905128479,438,0.0,0.0
2024-05-20 00:00:00+00:00,1.86604905128479,1.86604905128479,1.8617310523986816,1.8617310523986816,42,0.0,0.0
2024-05-21 00:00:00+00:00,1.8617310523986816,1.870658040046692,1.8605999946594238,1.870658040046692,112,0.0,0.0
2024-05-22 00:00:00+00:00,1.870658040046692,1.8795850276947021,1.8477389812469482,1.8794399499893188,81,0.0,0.0
2024-05-23 00:00:00+00:00,1.8794399499893188,1.8794399499893188,1.6290440559387207,1.6375470161437988,2557,0.0,0.0
2024-05-24 00:00:00+00:00,1.6375470161437988,1.6375470161437988,1.635256052017212,1.635256052017212,30,0.0,0.0
2024-05-25 00:00:00+00:00,1.635256052017212,1.6451829671859741,1.635256052017212,1.6451829671859741,102,0.0,0.0
2024-05-26 00:00:00+00:00,1.6451829671859741,1.6451829671859741,1.6143970489501953,1.6143970489501953,550,0.0,0.0
2024-05-27 00:00:00+00:00,1.6143970489501953,1.7952090501785278,1.5883890390396118,1.7952090501785278,2320,0.0,0.0
2024-05-28 00:00:00+00:00,1.7952090501785278,1.938662052154541,1.7849030494689941,1.9033019542694092,2015,0.0,0.0
2024-05-29 00:00:00+00:00,1.9033019542694092,1.903311014175415,1.898488998413086,1.902580976486206,455,0.0,0.0
2024-05-30 00:00:00+00:00,1.9009130001068115,1.9046289920806885,1.8962310552597046,1.9016449451446533,3172,0.0,0.0
2024-05-31 00:00:00+00:00,1.901945948600769,1.9025379419326782,1.8833509683609009,1.8838520050048828,3084,0.0,0.0
