TIMESTAMP,DOODI_OPEN_PRICE_USD,DOODI_HIGH_PRICE_USD,DOODI_LOW_PRICE_USD,DOODI_CLOSE_PRICE_USD,DOODI_VOLUME_USD,DOODI_DIVIDENDS_USD,DOODI_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.0027979998849332333,0.003860000055283308,0.0025470000691711903,0.002974000060930848,3865181,0.0,0.0
2025-04-02 00:00:00+00:00,0.002983999904245138,0.003484999993816018,0.0025790000800043344,0.0027830000035464764,6448428,0.0,0.0
2025-04-03 00:00:00+00:00,0.00278700003400445,0.002885000081732869,0.0023529999889433384,0.002392000053077936,3494097,0.0,0.0
2025-04-04 00:00:00+00:00,0.002389000030234456,0.0031930000986903906,0.0022909999825060368,0.002455000067129731,4571331,0.0,0.0
2025-04-05 00:00:00+00:00,0.002449000021442771,0.002756000030785799,0.0022440000902861357,0.0023950000759214163,1873047,0.0,0.0
2025-04-06 00:00:00+00:00,0.0023990001063793898,0.0025869999080896378,0.0019290000200271606,0.0021869998890906572,3816047,0.0,0.0
2025-04-07 00:00:00+00:00,0.0021869998890906572,0.002329000039026141,0.0016629999736323953,0.0017940000398084521,7377297,0.0,0.0
2025-04-08 00:00:00+00:00,0.0017940000398084521,0.0021389999892562628,0.0015480000292882323,0.0016789999790489674,3047992,0.0,0.0
2025-04-09 00:00:00+00:00,0.0016789999790489674,0.001816999982111156,0.0013510000426322222,0.0014169999631121755,4475177,0.0,0.0
2025-04-10 00:00:00+00:00,0.0014169999631121755,0.0017419999931007624,0.0012229999992996454,0.0015940000303089619,3061944,0.0,0.0
2025-04-11 00:00:00+00:00,0.0015940000303089619,0.0016349999932572246,0.001243000035174191,0.0013800000306218863,2313738,0.0,0.0
2025-04-12 00:00:00+00:00,0.0013800000306218863,0.0014420000370591879,0.001167000038549304,0.0012969999806955457,1934319,0.0,0.0
2025-04-13 00:00:00+00:00,0.0012969999806955457,0.0013569999719038606,0.001234999974258244,0.0012710000155493617,2171005,0.0,0.0
2025-04-14 00:00:00+00:00,0.0012710000155493617,0.0014390000142157078,0.0012410000199452043,0.001361000002361834,2464452,0.0,0.0
2025-04-15 00:00:00+00:00,0.001361000002361834,0.001623000018298626,0.0013050000416114926,0.0013419999741017818,1772980,0.0,0.0
2025-04-16 00:00:00+00:00,0.0013419999741017818,0.003029000014066696,0.0013419999741017818,0.002615999896079302,2871520,0.0,0.0
2025-04-17 00:00:00+00:00,0.002615999896079302,0.003604999976232648,0.0021210000850260258,0.0029750000685453415,2300701,0.0,0.0
2025-04-18 00:00:00+00:00,0.0029780000913888216,0.003152000019326806,0.0026199999265372753,0.0028009999077767134,2017822,0.0,0.0
2025-04-19 00:00:00+00:00,0.0027830000035464764,0.0029460000805556774,0.0025770000647753477,0.0025839998852461576,1543961,0.0,0.0
2025-04-20 00:00:00+00:00,0.0025839998852461576,0.002781999995931983,0.002392000053077936,0.002580000087618828,2027590,0.0,0.0
2025-04-21 00:00:00+00:00,0.002580000087618828,0.002956999931484461,0.002529999939724803,0.0027000000700354576,2464391,0.0,0.0
2025-04-22 00:00:00+00:00,0.0027000000700354576,0.0028009999077767134,0.0026839999482035637,0.0027129999361932278,3607068,0.0,0.0
2025-04-23 00:00:00+00:00,0.0027129999361932278,0.002718999981880188,0.0025450000539422035,0.002549000084400177,3782098,0.0,0.0
2025-04-24 00:00:00+00:00,0.002549000084400177,0.0025839998852461576,0.0024679999332875013,0.0024800000246614218,2724497,0.0,0.0
2025-04-25 00:00:00+00:00,0.0024800000246614218,0.0024939998984336853,0.002239000052213669,0.0023060000967234373,3629710,0.0,0.0
2025-04-26 00:00:00+00:00,0.0023060000967234373,0.0025130000431090593,0.0023060000967234373,0.0024590000975877047,4091691,0.0,0.0
2025-04-27 00:00:00+00:00,0.0024590000975877047,0.0024590000975877047,0.0023870000150054693,0.0024190000258386135,2567447,0.0,0.0
2025-04-28 00:00:00+00:00,0.0024190000258386135,0.0024840000551193953,0.0024049999192357063,0.0024319998919963837,3243813,0.0,0.0
2025-04-29 00:00:00+00:00,0.0024319998919963837,0.0024969999212771654,0.002400000113993883,0.0024240000639110804,2951340,0.0,0.0
2025-04-30 00:00:00+00:00,0.0024240000639110804,0.0024339999072253704,0.0023620000574737787,0.0023980000987648964,2342033,0.0,0.0
2025-05-01 00:00:00+00:00,0.0023980000987648964,0.002409999957308173,0.00228599994443357,0.0022950000129640102,2477969,0.0,0.0
2025-05-02 00:00:00+00:00,0.0022950000129640102,0.0023189999628812075,0.002268000040203333,0.00228299992159009,1944747,0.0,0.0
2025-05-03 00:00:00+00:00,0.00228299992159009,0.0022849999368190765,0.0022040000185370445,0.0022040000185370445,1619013,0.0,0.0
2025-05-04 00:00:00+00:00,0.0022040000185370445,0.0022559999488294125,0.0021899999119341373,0.0022070000413805246,1727041,0.0,0.0
