TIMESTAMP,DOFI_OPEN_PRICE_USD,DOFI_HIGH_PRICE_USD,DOFI_LOW_PRICE_USD,DOFI_CLOSE_PRICE_USD,DOFI_VOLUME_USD,DOFI_DIVIDENDS_USD,DOFI_STOCK_SPLITS_USD
2021-10-28 00:00:00+00:00,,,,0.0,1715266,0.0,0.0
2021-10-29 00:00:00+00:00,,,,0.0,3798343,0.0,0.0
2021-10-30 00:00:00+00:00,,,,0.0,2290351,0.0,0.0
2021-10-31 00:00:00+00:00,,,,0.0,633304,0.0,0.0
2021-11-01 00:00:00+00:00,,,,0.0,779476,0.0,0.0
2021-11-02 00:00:00+00:00,,,,0.0,1371011,0.0,0.0
2021-11-03 00:00:00+00:00,,,,0.0,1359135,0.0,0.0
2021-11-04 00:00:00+00:00,,,,0.0,764220,0.0,0.0
2021-11-05 00:00:00+00:00,,,,0.0,481462,0.0,0.0
2021-11-06 00:00:00+00:00,,,,0.0,492982,0.0,0.0
2021-11-07 00:00:00+00:00,,,,0.0,456329,0.0,0.0
2021-11-08 00:00:00+00:00,,,,0.0,264116,0.0,0.0
2021-11-09 00:00:00+00:00,,,,0.0,134767,0.0,0.0
2021-11-10 00:00:00+00:00,,,,0.0,82010,0.0,0.0
2021-11-11 00:00:00+00:00,,,,0.0,77549,0.0,0.0
2021-11-12 00:00:00+00:00,,,,0.0,87063,0.0,0.0
2021-11-13 00:00:00+00:00,,,,0.0,109885,0.0,0.0
2021-11-14 00:00:00+00:00,,,,0.0,145424,0.0,0.0
2021-11-15 00:00:00+00:00,,,,0.0,242266,0.0,0.0
2021-11-16 00:00:00+00:00,,,,0.0,142370,0.0,0.0
2021-11-17 00:00:00+00:00,,,,0.0,59295,0.0,0.0
2021-11-18 00:00:00+00:00,,,,0.0,89359,0.0,0.0
2021-11-19 00:00:00+00:00,,,,0.0,106714,0.0,0.0
2021-11-20 00:00:00+00:00,,,,0.0,233599,0.0,0.0
2021-11-21 00:00:00+00:00,,,,0.0,197363,0.0,0.0
2021-11-22 00:00:00+00:00,,,,0.0,194130,0.0,0.0
2021-11-23 00:00:00+00:00,,,,0.0,204014,0.0,0.0
2021-11-24 00:00:00+00:00,,,,0.0,190450,0.0,0.0
2021-11-25 00:00:00+00:00,,,,0.0,178736,0.0,0.0
2021-11-26 00:00:00+00:00,,,,0.0,215879,0.0,0.0
2021-11-27 00:00:00+00:00,,,,0.0,195549,0.0,0.0
2021-11-28 00:00:00+00:00,,,,0.0,166160,0.0,0.0
2021-11-29 00:00:00+00:00,,,,0.0,162173,0.0,0.0
2021-11-30 00:00:00+00:00,,,,0.0,123545,0.0,0.0
2021-12-01 00:00:00+00:00,,,,0.0,184485,0.0,0.0
2021-12-02 00:00:00+00:00,,,,0.0,139521,0.0,0.0
2021-12-03 00:00:00+00:00,,,,0.0,132263,0.0,0.0
2021-12-04 00:00:00+00:00,,,,0.0,122895,0.0,0.0
2021-12-05 00:00:00+00:00,,,,0.0,121505,0.0,0.0
2021-12-06 00:00:00+00:00,,,,0.0,115596,0.0,0.0
2021-12-07 00:00:00+00:00,,,,0.0,85452,0.0,0.0
2021-12-08 00:00:00+00:00,,,,0.0,110294,0.0,0.0
2021-12-09 00:00:00+00:00,,,,0.0,92465,0.0,0.0
2021-12-10 00:00:00+00:00,,,,0.0,79138,0.0,0.0
2021-12-11 00:00:00+00:00,,,,0.0,132380,0.0,0.0
2021-12-12 00:00:00+00:00,,,,0.0,113012,0.0,0.0
2021-12-13 00:00:00+00:00,,,,0.0,86701,0.0,0.0
2021-12-14 00:00:00+00:00,,,,0.0,129239,0.0,0.0
2021-12-15 00:00:00+00:00,,,,0.0,128218,0.0,0.0
2021-12-16 00:00:00+00:00,,,,0.0,93072,0.0,0.0
2021-12-17 00:00:00+00:00,,,,0.0,83303,0.0,0.0
2021-12-18 00:00:00+00:00,,,,0.0,73543,0.0,0.0
2021-12-19 00:00:00+00:00,,,,0.0,73163,0.0,0.0
2021-12-20 00:00:00+00:00,,,,0.0,97444,0.0,0.0
2021-12-21 00:00:00+00:00,,,,0.0,99539,0.0,0.0
2021-12-22 00:00:00+00:00,,,,0.0,108538,0.0,0.0
2021-12-23 00:00:00+00:00,,,,0.0,91753,0.0,0.0
2021-12-24 00:00:00+00:00,,,,0.0,84412,0.0,0.0
2021-12-25 00:00:00+00:00,,,,0.0,93002,0.0,0.0
2021-12-26 00:00:00+00:00,,,,0.0,81968,0.0,0.0
2021-12-27 00:00:00+00:00,,,,0.0,111745,0.0,0.0
2021-12-28 00:00:00+00:00,,,,0.0,95453,0.0,0.0
2021-12-29 00:00:00+00:00,,,,0.0,77032,0.0,0.0
2021-12-30 00:00:00+00:00,,,,0.0,88734,0.0,0.0
2021-12-31 00:00:00+00:00,,,,0.0,96940,0.0,0.0
2022-01-01 00:00:00+00:00,,,,0.0,70636,0.0,0.0
2022-01-02 00:00:00+00:00,,,,0.0,87256,0.0,0.0
2022-01-03 00:00:00+00:00,,,,0.0,71685,0.0,0.0
2022-01-04 00:00:00+00:00,,,,0.0,47377,0.0,0.0
2022-01-05 00:00:00+00:00,,,,0.0,66676,0.0,0.0
2022-01-06 00:00:00+00:00,,,,0.0,76759,0.0,0.0
2022-01-07 00:00:00+00:00,,,,0.0,56639,0.0,0.0
2022-01-08 00:00:00+00:00,,,,0.0,44123,0.0,0.0
2022-01-09 00:00:00+00:00,,,,0.0,68817,0.0,0.0
2022-01-10 00:00:00+00:00,,,,0.0,367581,0.0,0.0
2022-01-11 00:00:00+00:00,,,,0.0,363143,0.0,0.0
2022-01-12 00:00:00+00:00,,,,0.0,56536,0.0,0.0
2022-01-13 00:00:00+00:00,,,,0.0,46344,0.0,0.0
2022-01-14 00:00:00+00:00,,,,0.0,22299,0.0,0.0
2022-01-15 00:00:00+00:00,,,,0.0,13441,0.0,0.0
2022-01-16 00:00:00+00:00,,,,0.0,11747,0.0,0.0
2022-01-17 00:00:00+00:00,,,,0.0,9521,0.0,0.0
2022-01-18 00:00:00+00:00,,,,0.0,10713,0.0,0.0
2022-01-19 00:00:00+00:00,,,,0.0,13826,0.0,0.0
2022-01-20 00:00:00+00:00,,,,0.0,9575,0.0,0.0
2022-01-21 00:00:00+00:00,,,,0.0,3294,0.0,0.0
2022-01-22 00:00:00+00:00,,,,0.0,3509,0.0,0.0
2022-01-23 00:00:00+00:00,,,,0.0,6645,0.0,0.0
2022-01-24 00:00:00+00:00,,,,0.0,2560,0.0,0.0
2022-01-25 00:00:00+00:00,,,,0.0,3632,0.0,0.0
2022-01-26 00:00:00+00:00,,,,0.0,2950,0.0,0.0
2022-01-27 00:00:00+00:00,,,,0.0,4645,0.0,0.0
2022-01-28 00:00:00+00:00,,,,0.0,3945,0.0,0.0
2022-01-29 00:00:00+00:00,,,,0.0,1630,0.0,0.0
2022-01-30 00:00:00+00:00,,,,0.0,2264,0.0,0.0
2022-01-31 00:00:00+00:00,,,,0.0,2800,0.0,0.0
2022-02-01 00:00:00+00:00,,,,0.0,17700,0.0,0.0
2022-02-02 00:00:00+00:00,,,,0.0,14245,0.0,0.0
2022-02-03 00:00:00+00:00,,,,0.0,6358,0.0,0.0
2022-02-04 00:00:00+00:00,,,,0.0,4098,0.0,0.0
2022-02-05 00:00:00+00:00,,,,0.0,4458,0.0,0.0
2022-02-06 00:00:00+00:00,,,,0.0,3611,0.0,0.0
2022-02-07 00:00:00+00:00,,,,0.0,6666,0.0,0.0
2022-02-08 00:00:00+00:00,,,,0.0,19121,0.0,0.0
2022-02-09 00:00:00+00:00,,,,0.0,8013,0.0,0.0
2022-02-10 00:00:00+00:00,,,,0.0,4073,0.0,0.0
2022-02-11 00:00:00+00:00,,,,0.0,7137,0.0,0.0
2022-02-12 00:00:00+00:00,,,,0.0,3716,0.0,0.0
2022-02-13 00:00:00+00:00,,,,0.0,8703,0.0,0.0
2022-02-14 00:00:00+00:00,,,,0.0,8426,0.0,0.0
2022-02-15 00:00:00+00:00,,,,0.0,15402,0.0,0.0
2022-02-16 00:00:00+00:00,,,,0.0,18282,0.0,0.0
2022-02-17 00:00:00+00:00,,,,0.0,24120,0.0,0.0
2022-02-18 00:00:00+00:00,,,,0.0,28724,0.0,0.0
2022-02-19 00:00:00+00:00,,,,0.0,11146,0.0,0.0
2022-02-20 00:00:00+00:00,,,,0.0,14036,0.0,0.0
2022-02-21 00:00:00+00:00,,,,0.0,10580,0.0,0.0
2022-02-22 00:00:00+00:00,,,,0.0,10868,0.0,0.0
2022-02-23 00:00:00+00:00,,,,0.0,21776,0.0,0.0
2022-02-24 00:00:00+00:00,,,,0.0,9434,0.0,0.0
2022-02-25 00:00:00+00:00,,,,0.0,3833,0.0,0.0
2022-02-26 00:00:00+00:00,,,,0.0,4290,0.0,0.0
2022-02-27 00:00:00+00:00,,,,0.0,3541,0.0,0.0
2022-02-28 00:00:00+00:00,,,,0.0,4622,0.0,0.0
2022-03-01 00:00:00+00:00,,,,0.0,6278,0.0,0.0
2022-03-02 00:00:00+00:00,,,,0.0,12276,0.0,0.0
2022-03-03 00:00:00+00:00,,,,0.0,7048,0.0,0.0
2022-03-04 00:00:00+00:00,,,,0.0,2903,0.0,0.0
2022-03-05 00:00:00+00:00,,,,0.0,4849,0.0,0.0
2022-03-06 00:00:00+00:00,,,,0.0,4718,0.0,0.0
2022-03-07 00:00:00+00:00,,,,0.0,4872,0.0,0.0
2022-03-08 00:00:00+00:00,,,,0.0,5172,0.0,0.0
2022-03-09 00:00:00+00:00,,,,0.0,5851,0.0,0.0
2022-03-10 00:00:00+00:00,,,,0.0,984,0.0,0.0
2022-03-11 00:00:00+00:00,,,,0.0,3205,0.0,0.0
2022-03-12 00:00:00+00:00,,,,0.0,3222,0.0,0.0
2022-03-13 00:00:00+00:00,,,,0.0,1676,0.0,0.0
2022-03-14 00:00:00+00:00,,,,0.0,1409,0.0,0.0
2022-03-15 00:00:00+00:00,,,,0.0,2110,0.0,0.0
2022-03-16 00:00:00+00:00,,,,0.0,7470,0.0,0.0
2022-03-17 00:00:00+00:00,,,,0.0,7659,0.0,0.0
2022-03-18 00:00:00+00:00,,,,0.0,6970,0.0,0.0
2022-03-19 00:00:00+00:00,,,,0.0,8300,0.0,0.0
2022-03-20 00:00:00+00:00,,,,0.0,8342,0.0,0.0
2022-03-21 00:00:00+00:00,,,,0.0,9024,0.0,0.0
2022-03-22 00:00:00+00:00,,,,0.0,8762,0.0,0.0
2022-03-23 00:00:00+00:00,,,,0.0,16180,0.0,0.0
2022-03-24 00:00:00+00:00,,,,0.0,13623,0.0,0.0
2022-03-25 00:00:00+00:00,,,,0.0,3431,0.0,0.0
2022-03-26 00:00:00+00:00,,,,0.0,4173,0.0,0.0
2022-03-27 00:00:00+00:00,,,,0.0,4664,0.0,0.0
2022-03-28 00:00:00+00:00,,,,0.0,3151,0.0,0.0
2022-03-29 00:00:00+00:00,,,,0.0,3241,0.0,0.0
2022-03-30 00:00:00+00:00,,,,0.0,4789,0.0,0.0
2022-03-31 00:00:00+00:00,,,,0.0,3561,0.0,0.0
2022-04-01 00:00:00+00:00,,,,0.0,3487,0.0,0.0
2022-04-02 00:00:00+00:00,,,,0.0,2279,0.0,0.0
2022-04-03 00:00:00+00:00,,,,0.0,847,0.0,0.0
2022-04-04 00:00:00+00:00,,,,0.0,941,0.0,0.0
2022-04-05 00:00:00+00:00,,,,0.0,878,0.0,0.0
2022-04-06 00:00:00+00:00,,,,0.0,1665,0.0,0.0
2022-04-07 00:00:00+00:00,,,,0.0,2064,0.0,0.0
2022-04-08 00:00:00+00:00,,,,0.0,1887,0.0,0.0
2022-04-09 00:00:00+00:00,,,,0.0,1655,0.0,0.0
2022-04-10 00:00:00+00:00,,,,0.0,4737,0.0,0.0
2022-04-11 00:00:00+00:00,,,,0.0,4268,0.0,0.0
2022-04-12 00:00:00+00:00,,,,0.0,874,0.0,0.0
2022-04-13 00:00:00+00:00,,,,0.0,2352,0.0,0.0
2022-04-14 00:00:00+00:00,,,,0.0,561,0.0,0.0
2022-04-15 00:00:00+00:00,,,,0.0,1093,0.0,0.0
2022-04-16 00:00:00+00:00,,,,0.0,4060,0.0,0.0
2022-04-17 00:00:00+00:00,,,,0.0,6265,0.0,0.0
2022-04-18 00:00:00+00:00,,,,0.0,1636,0.0,0.0
2022-04-19 00:00:00+00:00,,,,0.0,428,0.0,0.0
2022-04-20 00:00:00+00:00,,,,0.0,610,0.0,0.0
2022-04-21 00:00:00+00:00,,,,0.0,1349,0.0,0.0
2022-04-22 00:00:00+00:00,,,,0.0,1952,0.0,0.0
2022-04-23 00:00:00+00:00,,,,0.0,1325,0.0,0.0
2022-04-24 00:00:00+00:00,,,,0.0,590,0.0,0.0
2022-04-25 00:00:00+00:00,,,,0.0,1149,0.0,0.0
2022-04-26 00:00:00+00:00,,,,0.0,796,0.0,0.0
2022-04-27 00:00:00+00:00,,,,0.0,658,0.0,0.0
2022-04-28 00:00:00+00:00,,,,0.0,1580,0.0,0.0
2022-04-29 00:00:00+00:00,,,,0.0,1295,0.0,0.0
2022-04-30 00:00:00+00:00,,,,0.0,521,0.0,0.0
2022-05-01 00:00:00+00:00,,,,0.0,622,0.0,0.0
2022-05-02 00:00:00+00:00,,,,0.0,942,0.0,0.0
2022-05-03 00:00:00+00:00,,,,0.0,853,0.0,0.0
2022-05-04 00:00:00+00:00,,,,0.0,1106,0.0,0.0
2022-05-05 00:00:00+00:00,,,,0.0,772,0.0,0.0
2022-05-06 00:00:00+00:00,,,,0.0,967,0.0,0.0
2022-05-07 00:00:00+00:00,,,,0.0,1022,0.0,0.0
2022-05-08 00:00:00+00:00,,,,0.0,385,0.0,0.0
2022-05-09 00:00:00+00:00,,,,0.0,514,0.0,0.0
2022-05-10 00:00:00+00:00,,,,0.0,654,0.0,0.0
2022-05-11 00:00:00+00:00,,,,0.0,744,0.0,0.0
2022-05-12 00:00:00+00:00,,,,0.0,1111,0.0,0.0
2022-05-13 00:00:00+00:00,,,,0.0,2124,0.0,0.0
2022-05-14 00:00:00+00:00,,,,0.0,2943,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,2370,0.0,0.0
2022-05-16 00:00:00+00:00,,,,0.0,637,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,1873,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,3539,0.0,0.0
2022-05-19 00:00:00+00:00,,,,0.0,449,0.0,0.0
2022-05-20 00:00:00+00:00,,,,0.0,1662,0.0,0.0
2022-05-21 00:00:00+00:00,,,,0.0,2825,0.0,0.0
2022-05-22 00:00:00+00:00,,,,0.0,4963,0.0,0.0
2022-05-23 00:00:00+00:00,,,,0.0,5150,0.0,0.0
2022-05-24 00:00:00+00:00,,,,0.0,9528,0.0,0.0
2022-05-25 00:00:00+00:00,,,,0.0,10524,0.0,0.0
2022-05-26 00:00:00+00:00,,,,0.0,5009,0.0,0.0
2022-05-27 00:00:00+00:00,,,,0.0,746,0.0,0.0
2022-05-28 00:00:00+00:00,,,,0.0,20,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,642,0.0,0.0
2022-05-30 00:00:00+00:00,,,,0.0,1515,0.0,0.0
2022-05-31 00:00:00+00:00,,,,0.0,841,0.0,0.0
2022-06-01 00:00:00+00:00,,,,0.0,859,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,886,0.0,0.0
2022-06-03 00:00:00+00:00,,,,0.0,289,0.0,0.0
2022-06-04 00:00:00+00:00,,,,0.0,115,0.0,0.0
2022-06-05 00:00:00+00:00,,,,0.0,142,0.0,0.0
2022-06-06 00:00:00+00:00,,,,0.0,783,0.0,0.0
2022-06-07 00:00:00+00:00,,,,0.0,271,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,112,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,132,0.0,0.0
2022-06-10 00:00:00+00:00,,,,0.0,99,0.0,0.0
2022-06-11 00:00:00+00:00,,,,0.0,274,0.0,0.0
2022-06-12 00:00:00+00:00,,,,0.0,239,0.0,0.0
2022-06-13 00:00:00+00:00,,,,0.0,222,0.0,0.0
2022-06-14 00:00:00+00:00,,,,0.0,429,0.0,0.0
2022-06-15 00:00:00+00:00,,,,0.0,518,0.0,0.0
2022-06-16 00:00:00+00:00,,,,0.0,81,0.0,0.0
2022-06-17 00:00:00+00:00,,,,0.0,195,0.0,0.0
2022-06-18 00:00:00+00:00,,,,0.0,248,0.0,0.0
2022-06-19 00:00:00+00:00,,,,0.0,165,0.0,0.0
2022-06-20 00:00:00+00:00,,,,0.0,219,0.0,0.0
2022-06-21 00:00:00+00:00,,,,0.0,160,0.0,0.0
2022-06-22 00:00:00+00:00,,,,0.0,127,0.0,0.0
2022-06-23 00:00:00+00:00,,,,0.0,153,0.0,0.0
2022-06-24 00:00:00+00:00,,,,0.0,2085,0.0,0.0
2022-06-25 00:00:00+00:00,,,,0.0,6168,0.0,0.0
2022-06-26 00:00:00+00:00,,,,0.0,4751,0.0,0.0
2022-06-27 00:00:00+00:00,,,,0.0,4321,0.0,0.0
2022-06-28 00:00:00+00:00,,,,0.0,1897,0.0,0.0
2022-06-29 00:00:00+00:00,,,,0.0,413,0.0,0.0
2022-06-30 00:00:00+00:00,,,,0.0,405,0.0,0.0
2022-07-01 00:00:00+00:00,,,,0.0,154,0.0,0.0
2022-07-02 00:00:00+00:00,,,,0.0,149,0.0,0.0
2022-07-03 00:00:00+00:00,,,,0.0,151,0.0,0.0
2022-07-04 00:00:00+00:00,,,,0.0,2602,0.0,0.0
2022-07-05 00:00:00+00:00,,,,0.0,817,0.0,0.0
2022-07-06 00:00:00+00:00,,,,0.0,1673,0.0,0.0
2022-07-07 00:00:00+00:00,,,,0.0,1827,0.0,0.0
2022-07-08 00:00:00+00:00,,,,0.0,1299,0.0,0.0
2022-07-09 00:00:00+00:00,,,,0.0,202,0.0,0.0
2022-07-10 00:00:00+00:00,,,,0.0,82,0.0,0.0
2022-07-11 00:00:00+00:00,,,,0.0,191,0.0,0.0
2022-07-12 00:00:00+00:00,,,,0.0,295,0.0,0.0
2022-07-13 00:00:00+00:00,,,,0.0,201,0.0,0.0
2022-07-14 00:00:00+00:00,,,,0.0,575,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,426,0.0,0.0
2022-07-16 00:00:00+00:00,,,,0.0,61,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,37,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,237,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,200,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,715,0.0,0.0
2022-07-21 00:00:00+00:00,,,,0.0,1550,0.0,0.0
2022-07-22 00:00:00+00:00,,,,0.0,5281,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,847,0.0,0.0
2022-07-24 00:00:00+00:00,,,,0.0,589,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,386,0.0,0.0
