TIMESTAMP,BOZO_OPEN_PRICE_USD,BOZO_HIGH_PRICE_USD,BOZO_LOW_PRICE_USD,BOZO_CLOSE_PRICE_USD,BOZO_VOLUME_USD,BOZO_DIVIDENDS_USD,BOZO_STOCK_SPLITS_USD
2024-01-10 00:00:00+00:00,,,,0.0,1146130,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,1867996,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,8591167,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,12894435,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,8946273,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,9677804,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,6253647,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,6127822,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,6541916,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,4105877,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,4697342,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,2948305,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,3179634,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,4115099,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,2845161,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,1912774,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,6237094,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,1352959,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,1695730,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,6539889,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,3730267,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,2714152,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,1888402,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,1287802,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,1707469,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,1049418,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,1191240,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,759807,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,1130514,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,1857649,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,1080018,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,845061,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,1125552,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,1166213,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,1027342,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,1028558,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,973435,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,873351,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,1257890,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,828032,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,1511771,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,2133527,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,1040478,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,1096844,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,1083229,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,1168886,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,951242,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,1098172,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,739826,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,1106391,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,1072347,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,900201,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,1011928,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,1584314,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,3120812,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,1766043,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,1832151,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,1520122,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,2043027,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,2064931,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,1369539,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,1488359,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,1600495,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,2014293,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,1785522,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,1635932,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,2002768,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,1601350,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,27604573,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,10233952,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,3089674,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,2158694,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,1881951,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,1322732,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,1858372,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,2130666,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,2174304,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,1148906,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,710243,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,838403,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,801327,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,878500,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,632860,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,555327,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,630832,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,890199,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,622233,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,564650,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,449071,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,612221,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,481182,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,668360,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,782953,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,692770,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,639708,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,625228,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,808555,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,659006,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,756220,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,716432,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,685938,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,686358,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,795346,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,810012,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,624325,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,816346,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,879854,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,727360,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,777138,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,861676,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,909289,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,648664,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,648472,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,626557,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,844454,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,799543,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,669024,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,677896,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,773046,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,599852,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,660910,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,820113,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,793304,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,878364,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,806965,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,1198147,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,689943,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,759941,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,788286,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,776127,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,703915,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,826805,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,820475,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,832599,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,807031,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,729202,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,760933,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,807359,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,823569,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,757792,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,796370,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,756051,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,747237,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,792922,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,732216,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,773243,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,789681,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,779707,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,798941,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,661214,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,770197,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,811022,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,828623,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,786986,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,687527,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,752811,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,683595,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,660820,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,681133,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,680101,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,757981,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,605357,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,520587,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,636937,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,655035,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,474940,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,706976,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,668291,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,759099,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,617079,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,597931,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,592320,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,597125,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,547040,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,477921,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,564258,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,428772,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,539584,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,522017,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,453574,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,523022,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,524334,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,544438,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,458490,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,619371,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,714066,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,652817,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,628380,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,635989,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,468852,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,513265,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,579401,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,633939,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,589953,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,598855,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,639460,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,627272,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,636548,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,699461,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,682166,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,714402,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,610275,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,748063,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,648652,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,587953,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,677754,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,609461,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,612311,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,555936,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,683583,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,614803,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,556361,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,562532,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,579232,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,569889,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,833564,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,635269,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,624922,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,596922,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,619658,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,692611,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,652520,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,603621,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,624425,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,671112,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,688606,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,641190,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,584022,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,503328,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,480235,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,458963,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,420488,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,430092,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,461697,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,501153,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,496369,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,493364,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,461814,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,409282,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,673401,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,643728,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,766367,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,722374,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,730831,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,793520,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,629644,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,587485,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,850427,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,911312,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,799100,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,829365,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,853770,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,829455,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,847868,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,680490,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,488237,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,380826,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,686655,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,739865,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,511204,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,510514,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,450028,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,491842,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,632650,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,806198,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,414631,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,689170,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,630183,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,621924,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,528603,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,514297,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,572233,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,548277,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,601924,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,257079,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,39507,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,164126,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,44257,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,50780,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,40070,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,49211,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,40711,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,37357,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,37196,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,44099,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,39893,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,45504,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,45645,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,35769,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,35704,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,33525,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,35916,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,36103,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,39741,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,39962,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,34911,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,33979,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,46508,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,36181,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,34201,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,32181,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,38989,0.0,0.0
