TIMESTAMP,SCR26998_OPEN_PRICE_USD,SCR26998_HIGH_PRICE_USD,SCR26998_LOW_PRICE_USD,SCR26998_CLOSE_PRICE_USD,SCR26998_VOLUME_USD,SCR26998_DIVIDENDS_USD,SCR26998_STOCK_SPLITS_USD
2024-10-11 00:00:00+00:00,1.249140977859497,1.3493510484695435,0.9843400120735168,1.129228949546814,42748061,0.0,0.0
2024-10-12 00:00:00+00:00,1.129228949546814,1.2008869647979736,1.055577039718628,1.1589980125427246,12412472,0.0,0.0
2024-10-13 00:00:00+00:00,1.1589980125427246,1.1801730394363403,1.1239620447158813,1.1613860130310059,4036683,0.0,0.0
2024-10-14 00:00:00+00:00,1.1613860130310059,1.1820019483566284,1.1368969678878784,1.1600639820098877,3638114,0.0,0.0
2024-10-15 00:00:00+00:00,1.1600639820098877,1.3649020195007324,1.1561919450759888,1.2678539752960205,11458619,0.0,0.0
2024-10-16 00:00:00+00:00,1.2678539752960205,1.448660969734192,1.2677299976348877,1.3954490423202515,9589575,0.0,0.0
2024-10-17 00:00:00+00:00,1.3954490423202515,1.4307869672775269,1.268604040145874,1.315466046333313,4685166,0.0,0.0
2024-10-18 00:00:00+00:00,1.315466046333313,1.3796130418777466,1.2217919826507568,1.2577229738235474,5960715,0.0,0.0
2024-10-19 00:00:00+00:00,1.2577229738235474,1.3582370281219482,1.2566879987716675,1.308040976524353,2732054,0.0,0.0
2024-10-20 00:00:00+00:00,1.308040976524353,1.3817410469055176,1.2729109525680542,1.374619960784912,2599024,0.0,0.0
2024-10-21 00:00:00+00:00,1.3515360355377197,1.441269040107727,1.34860098361969,1.3964829444885254,3791693,0.0,0.0
2024-10-22 00:00:00+00:00,1.3964829444885254,1.3969789743423462,1.1153219938278198,1.1623239517211914,314902941,0.0,0.0
2024-10-23 00:00:00+00:00,1.1623239517211914,1.2105849981307983,0.8765850067138672,0.9075300097465515,270424119,0.0,0.0
2024-10-24 00:00:00+00:00,0.9390890002250671,0.959712028503418,0.8953629732131958,0.9347460269927979,106070248,0.0,0.0
2024-10-25 00:00:00+00:00,0.9346849918365479,0.935401976108551,0.7934640049934387,0.8035809993743896,112223628,0.0,0.0
2024-10-26 00:00:00+00:00,0.8035809993743896,0.8581309914588928,0.7844489812850952,0.7922049760818481,70542216,0.0,0.0
2024-10-27 00:00:00+00:00,0.7922049760818481,0.8334619998931885,0.7899640202522278,0.7995569705963135,48074786,0.0,0.0
2024-10-28 00:00:00+00:00,0.7995569705963135,0.8035780191421509,0.7040519714355469,0.7244240045547485,73115076,0.0,0.0
2024-10-29 00:00:00+00:00,0.7244240045547485,0.7927290201187134,0.7042530179023743,0.7631469964981079,70126692,0.0,0.0
2024-10-30 00:00:00+00:00,0.7631469964981079,0.7859280109405518,0.7300270199775696,0.7403420209884644,39043221,0.0,0.0
2024-10-31 00:00:00+00:00,0.7403420209884644,0.7404299974441528,0.6671339869499207,0.6713320016860962,52367809,0.0,0.0
2024-11-01 00:00:00+00:00,0.6713320016860962,0.6853809952735901,0.6429619789123535,0.6514700055122375,57025432,0.0,0.0
2024-11-02 00:00:00+00:00,0.6514700055122375,0.6823840141296387,0.6323959827423096,0.6401399970054626,60501358,0.0,0.0
2024-11-03 00:00:00+00:00,0.6401399970054626,0.6492379903793335,0.570019006729126,0.6017209887504578,42735420,0.0,0.0
2024-11-04 00:00:00+00:00,0.6017209887504578,0.6116719841957092,0.5349829792976379,0.5547909736633301,58984766,0.0,0.0
2024-11-05 00:00:00+00:00,0.5547909736633301,0.7389169931411743,0.5547890067100525,0.6502050161361694,130009081,0.0,0.0
2024-11-06 00:00:00+00:00,0.6502050161361694,0.7840319871902466,0.6499999761581421,0.7268159985542297,123897632,0.0,0.0
2024-11-07 00:00:00+00:00,0.7233570218086243,0.768215000629425,0.698399007320404,0.7074819803237915,49289613,0.0,0.0
2024-11-08 00:00:00+00:00,0.7105349898338318,0.7143200039863586,0.6357700228691101,0.6942960023880005,42512532,0.0,0.0
2024-11-09 00:00:00+00:00,0.6941689848899841,0.8275099992752075,0.674015998840332,0.7791280150413513,113438410,0.0,0.0
2024-11-10 00:00:00+00:00,0.7791280150413513,0.8467239737510681,0.7484989762306213,0.8105589747428894,87222482,0.0,0.0
2024-11-11 00:00:00+00:00,0.8105589747428894,0.8443729877471924,0.7522619962692261,0.7973899841308594,62497163,0.0,0.0
2024-11-12 00:00:00+00:00,0.7973899841308594,0.7973899841308594,0.6677190065383911,0.688884973526001,58592297,0.0,0.0
2024-11-13 00:00:00+00:00,0.688884973526001,0.6925889849662781,0.6078349947929382,0.636040985584259,55918064,0.0,0.0
2024-11-14 00:00:00+00:00,0.636040985584259,0.6837289929389954,0.6058120131492615,0.6180599927902222,39412371,0.0,0.0
2024-11-15 00:00:00+00:00,0.6180599927902222,0.643172025680542,0.5877540111541748,0.6404029726982117,25859477,0.0,0.0
2024-11-16 00:00:00+00:00,0.6373149752616882,0.6932790279388428,0.6117630004882812,0.6741809844970703,35114757,0.0,0.0
2024-11-17 00:00:00+00:00,0.6741809844970703,0.7145289778709412,0.6324740052223206,0.6674609780311584,36384893,0.0,0.0
2024-11-18 00:00:00+00:00,0.6674609780311584,0.7150170207023621,0.618153989315033,0.698065996170044,41140732,0.0,0.0
2024-11-19 00:00:00+00:00,0.698065996170044,0.7016710042953491,0.6329910159111023,0.65242600440979,25391772,0.0,0.0
