TIMESTAMP,BASEPRINTER_OPEN_PRICE_USD,BASEPRINTER_HIGH_PRICE_USD,BASEPRINTER_LOW_PRICE_USD,BASEPRINTER_CLOSE_PRICE_USD,BASEPRINTER_VOLUME_USD,BASEPRINTER_DIVIDENDS_USD,BASEPRINTER_STOCK_SPLITS_USD
2024-12-25 00:00:00+00:00,0.0016880000475794077,0.0017089999746531248,0.001053999993018806,0.0013920000055804849,76076,0.0,0.0
2024-12-26 00:00:00+00:00,0.0013920000055804849,0.0015510000521317124,0.0011159999994561076,0.001133000012487173,44875,0.0,0.0
2024-12-27 00:00:00+00:00,0.001133000012487173,0.0016060000052675605,0.0010509999701753259,0.0016060000052675605,36225,0.0,0.0
2024-12-28 00:00:00+00:00,0.0016060000052675605,0.001626000041142106,0.0012659999774768949,0.0012880000285804272,12083,0.0,0.0
2024-12-29 00:00:00+00:00,0.0012880000285804272,0.0015170000260695815,0.0011520000407472253,0.00120900000911206,23120,0.0,0.0
2024-12-30 00:00:00+00:00,0.00120900000911206,0.001259000040590763,0.0009980000322684646,0.0010969999711960554,28659,0.0,0.0
2024-12-31 00:00:00+00:00,0.0010969999711960554,0.0011370000429451466,0.0008110000053420663,0.0009830000344663858,37839,0.0,0.0
2025-01-01 00:00:00+00:00,0.0009830000344663858,0.0011180000146850944,0.0008839999791234732,0.0009200000204145908,13853,0.0,0.0
2025-01-02 00:00:00+00:00,0.0009200000204145908,0.0013760000001639128,0.000901999999769032,0.001164000015705824,22262,0.0,0.0
2025-01-03 00:00:00+00:00,0.001164000015705824,0.00145800004247576,0.0010029999539256096,0.0011119999689981341,30099,0.0,0.0
2025-01-04 00:00:00+00:00,0.0011119999689981341,0.0016949999844655395,0.001101000001654029,0.0013379999436438084,23688,0.0,0.0
2025-01-05 00:00:00+00:00,0.0013379999436438084,0.001715000020340085,0.0013259999686852098,0.0016570000443607569,18051,0.0,0.0
2025-01-06 00:00:00+00:00,0.0016570000443607569,0.0017979999538511038,0.0013409999664872885,0.0014140000566840172,16858,0.0,0.0
2025-01-07 00:00:00+00:00,0.0014140000566840172,0.0014140000566840172,0.0010979999788105488,0.0012839999981224537,10925,0.0,0.0
2025-01-08 00:00:00+00:00,0.0012839999981224537,0.0012919999426230788,0.0010029999539256096,0.001028000027872622,13794,0.0,0.0
2025-01-09 00:00:00+00:00,0.001028000027872622,0.001104000024497509,0.0008479999960400164,0.0009139999747276306,16948,0.0,0.0
2025-01-10 00:00:00+00:00,0.0009139999747276306,0.0010290000354871154,0.0007619999814778566,0.0009670000290498137,25420,0.0,0.0
2025-01-11 00:00:00+00:00,0.0009670000290498137,0.0010270000202581286,0.0008919999818317592,0.000901999999769032,10902,0.0,0.0
2025-01-12 00:00:00+00:00,0.000901999999769032,0.001006999984383583,0.0007450000266544521,0.0007989999721758068,17396,0.0,0.0
2025-01-13 00:00:00+00:00,0.0007989999721758068,0.0009180000051856041,0.0006990000256337225,0.0008750000270083547,17099,0.0,0.0
2025-01-14 00:00:00+00:00,0.0008750000270083547,0.0009190000128000975,0.000846999988425523,0.0008549999911338091,2972,0.0,0.0
2025-01-15 00:00:00+00:00,0.0008549999911338091,0.0010470000561326742,0.0007869999972172081,0.0007869999972172081,28469,0.0,0.0
2025-01-16 00:00:00+00:00,0.0007869999972172081,0.0008229999803006649,0.0006399999838322401,0.0007399999885819852,19431,0.0,0.0
2025-01-17 00:00:00+00:00,0.0007399999885819852,0.0009670000290498137,0.0007379999733529985,0.00092299998505041,11376,0.0,0.0
2025-01-18 00:00:00+00:00,0.00092299998505041,0.00092299998505041,0.0007149999728426337,0.0007670000195503235,13077,0.0,0.0
2025-01-19 00:00:00+00:00,0.0007670000195503235,0.0007929999846965075,0.0004799999878741801,0.0005370000144466758,13713,0.0,0.0
2025-01-20 00:00:00+00:00,0.0005370000144466758,0.0006189999985508621,0.00036700000055134296,0.0005019999807700515,47749,0.0,0.0
2025-01-21 00:00:00+00:00,0.0005019999807700515,0.0006070000235922635,0.00048600000445730984,0.0006060000159777701,6756,0.0,0.0
2025-01-22 00:00:00+00:00,0.0006060000159777701,0.000737000023946166,0.000590000010561198,0.0007249999907799065,9039,0.0,0.0
2025-01-23 00:00:00+00:00,0.0007249999907799065,0.0007680000271648169,0.000691999972332269,0.0007489999989047647,6243,0.0,0.0
2025-01-24 00:00:00+00:00,0.0007489999989047647,0.0008900000248104334,0.000590000010561198,0.000590000010561198,11542,0.0,0.0
2025-01-25 00:00:00+00:00,0.000590000010561198,0.0007159999804571271,0.0005319999763742089,0.0006810000049881637,10750,0.0,0.0
2025-01-26 00:00:00+00:00,0.0006810000049881637,0.0006810000049881637,0.0006300000241026282,0.0006300000241026282,1386,0.0,0.0
2025-01-27 00:00:00+00:00,0.0006300000241026282,0.0006300000241026282,0.000582000007852912,0.0006140000186860561,4336,0.0,0.0
2025-01-28 00:00:00+00:00,0.000623999978415668,0.0008169999928213656,0.00060299999313429,0.000666000007186085,12904,0.0,0.0
2025-01-29 00:00:00+00:00,0.000666000007186085,0.0006760000251233578,0.000653000024612993,0.000653000024612993,769,0.0,0.0
2025-01-30 00:00:00+00:00,0.000653000024612993,0.0006680000224150717,0.0006419999990612268,0.0006510000093840063,2148,0.0,0.0
2025-01-31 00:00:00+00:00,0.0006510000093840063,0.0006590000120922923,0.0006210000137798488,0.0006210000137798488,1706,0.0,0.0
2025-02-01 00:00:00+00:00,0.0006210000137798488,0.0006500000017695129,0.0005610000225715339,0.0005810000002384186,4251,0.0,0.0
2025-02-02 00:00:00+00:00,0.0005810000002384186,0.0005830000154674053,0.0004949999856762588,0.0004949999856762588,1871,0.0,0.0
2025-02-03 00:00:00+00:00,0.0004949999856762588,0.000514000013936311,0.00039999998989515007,0.000514000013936311,3604,0.0,0.0
2025-02-04 00:00:00+00:00,0.000514000013936311,0.0005649999948218465,0.0004830000107176602,0.0004830000107176602,4237,0.0,0.0
2025-02-05 00:00:00+00:00,0.0004830000107176602,0.0005080000264570117,0.0003699999942909926,0.0004189999890513718,6409,0.0,0.0
2025-02-06 00:00:00+00:00,0.0004189999890513718,0.00043700000969693065,0.00033000000985339284,0.0003490000090096146,5382,0.0,0.0
2025-02-07 00:00:00+00:00,0.0003490000090096146,0.0003929999948013574,0.0003490000090096146,0.00037200000951997936,2783,0.0,0.0
2025-02-08 00:00:00+00:00,0.00037200000951997936,0.0003809999907389283,0.00037200000951997936,0.0003800000122282654,306,0.0,0.0
2025-02-09 00:00:00+00:00,0.0003800000122282654,0.00039500001003034413,0.00035200000274926424,0.00035200000274926424,1756,0.0,0.0
2025-02-10 00:00:00+00:00,0.00035200000274926424,0.0003549999964889139,0.0003429999924264848,0.0003539999888744205,587,0.0,0.0
2025-02-11 00:00:00+00:00,0.0003539999888744205,0.0005949999904260039,0.00035099999513477087,0.000590000010561198,8666,0.0,0.0
2025-02-12 00:00:00+00:00,0.000590000010561198,0.000590000010561198,0.0004130000015720725,0.0004220000118948519,13610,0.0,0.0
2025-02-13 00:00:00+00:00,0.0004220000118948519,0.0004720000142697245,0.0003640000068116933,0.0004600000102072954,5338,0.0,0.0
2025-02-14 00:00:00+00:00,0.0004600000102072954,0.0004910000134259462,0.0004459999909158796,0.0004459999909158796,2701,0.0,0.0
2025-02-15 00:00:00+00:00,0.0004459999909158796,0.000450999999884516,0.00043200000072829425,0.0004400000034365803,3029,0.0,0.0
2025-02-16 00:00:00+00:00,0.0004400000034365803,0.00046400001156143844,0.0004070000140927732,0.0004070000140927732,2430,0.0,0.0
2025-02-17 00:00:00+00:00,0.0004070000140927732,0.0004710000066552311,0.0004039999912492931,0.0004560000088531524,4774,0.0,0.0
2025-02-18 00:00:00+00:00,0.0004560000088531524,0.0006820000126026571,0.0004290000069886446,0.0004290000069886446,17439,0.0,0.0
2025-02-19 00:00:00+00:00,0.0004290000069886446,0.0004290000069886446,0.0003480000013951212,0.00037399999564513564,7597,0.0,0.0
2025-02-20 00:00:00+00:00,0.00037399999564513564,0.000598000013269484,0.00037399999564513564,0.00044999999227002263,22490,0.0,0.0
2025-02-21 00:00:00+00:00,0.00044999999227002263,0.00046400001156143844,0.0003490000090096146,0.00035200000274926424,4326,0.0,0.0
2025-02-22 00:00:00+00:00,0.00035200000274926424,0.000493000028654933,0.0003499999875202775,0.000446999998530373,7320,0.0,0.0
2025-02-23 00:00:00+00:00,0.000446999998530373,0.0004900000058114529,0.000446999998530373,0.0004529999860096723,2289,0.0,0.0
2025-02-24 00:00:00+00:00,0.0004529999860096723,0.0004529999860096723,0.00037399999564513564,0.00037399999564513564,1347,0.0,0.0
2025-02-25 00:00:00+00:00,0.00037399999564513564,0.00037399999564513564,0.0003260000084992498,0.0003330000035930425,1065,0.0,0.0
2025-02-26 00:00:00+00:00,0.0003330000035930425,0.0003349999897181988,0.0002849999873433262,0.00028700000257231295,2164,0.0,0.0
2025-02-27 00:00:00+00:00,0.00028700000257231295,0.0002880000101868063,0.0002840000088326633,0.0002840000088326633,262,0.0,0.0
2025-02-28 00:00:00+00:00,0.0002840000088326633,0.0003429999924264848,0.00020399999630171806,0.0003420000139158219,9117,0.0,0.0
2025-03-01 00:00:00+00:00,0.0003420000139158219,0.0003420000139158219,0.0002899999963119626,0.00029200001154094934,1554,0.0,0.0
2025-03-02 00:00:00+00:00,0.00029200001154094934,0.00036800000816583633,0.000291000003926456,0.00036800000816583633,1565,0.0,0.0
2025-03-03 00:00:00+00:00,0.00036800000816583633,0.00036800000816583633,0.00030700000934302807,0.000307999987853691,487,0.0,0.0
2025-03-04 00:00:00+00:00,0.000307999987853691,0.000307999987853691,0.00020300000323913991,0.00023400000645779073,0,0.0,0.0
2025-03-05 00:00:00+00:00,0.00023400000645779073,0.00023999999393709004,0.00022499999613501132,0.00022699999681208283,964,0.0,0.0
2025-03-06 00:00:00+00:00,0.00022699999681208283,0.00032500000088475645,0.00022699999681208283,0.00032500000088475645,0,0.0,0.0
2025-03-07 00:00:00+00:00,0.00032500000088475645,0.00032500000088475645,0.0002840000088326633,0.0002840000088326633,0,0.0,0.0
2025-03-08 00:00:00+00:00,0.0002840000088326633,0.000291000003926456,0.00028300000121816993,0.00028300000121816993,0,0.0,0.0
2025-03-09 00:00:00+00:00,0.00028300000121816993,0.00028300000121816993,0.0002119999990100041,0.0002119999990100041,1630,0.0,0.0
2025-03-10 00:00:00+00:00,0.0002119999990100041,0.00021600000036414713,0.00017299999308306724,0.00017800000205170363,1887,0.0,0.0
2025-03-11 00:00:00+00:00,0.00017800000205170363,0.00017800000205170363,0.0001610000035725534,0.00016799999866634607,860,0.0,0.0
2025-03-12 00:00:00+00:00,0.00016799999866634607,0.0001939999929163605,0.00016799999866634607,0.00018600000475998968,0,0.0,0.0
2025-03-13 00:00:00+00:00,0.00018600000475998968,0.00018600000475998968,0.0001500000071246177,0.0001500000071246177,0,0.0,0.0
2025-03-14 00:00:00+00:00,0.0001500000071246177,0.00015999999595806003,0.0001500000071246177,0.00015999999595806003,0,0.0,0.0
2025-03-15 00:00:00+00:00,0.00015999999595806003,0.000590000010561198,0.00015999999595806003,0.00020900000527035445,86422,0.0,0.0
2025-03-16 00:00:00+00:00,0.00020900000527035445,0.00020900000527035445,0.00020500000391621143,0.00020500000391621143,0,0.0,0.0
2025-03-17 00:00:00+00:00,0.00020500000391621143,0.00020500000391621143,0.00018099999579135329,0.00018200000340584666,1159,0.0,0.0
2025-03-18 00:00:00+00:00,0.00018200000340584666,0.00023499999952036887,0.00018000000272877514,0.00023400000645779073,2818,0.0,0.0
2025-03-19 00:00:00+00:00,0.00023400000645779073,0.00026500000967644155,0.00023400000645779073,0.00026500000967644155,0,0.0,0.0
2025-03-20 00:00:00+00:00,0.00026500000967644155,0.0002690000110305846,0.00025599999935366213,0.00025599999935366213,0,0.0,0.0
2025-03-21 00:00:00+00:00,0.00025599999935366213,0.0002570000069681555,0.00023999999393709004,0.00023999999393709004,0,0.0,0.0
2025-03-22 00:00:00+00:00,0.00023999999393709004,0.00026000000070780516,0.00023999999393709004,0.00026000000070780516,562,0.0,0.0
2025-03-23 00:00:00+00:00,0.00026000000070780516,0.00026500000967644155,0.0002579999854788184,0.00026500000967644155,0,0.0,0.0
2025-03-24 00:00:00+00:00,0.00026500000967644155,0.00028700000257231295,0.0002640000020619482,0.0002840000088326633,0,0.0,0.0
2025-03-25 00:00:00+00:00,0.0002840000088326633,0.00028700000257231295,0.0002840000088326633,0.0002849999873433262,0,0.0,0.0
2025-03-26 00:00:00+00:00,0.0002849999873433262,0.0002849999873433262,0.0002730000123847276,0.0002730000123847276,0,0.0,0.0
2025-03-27 00:00:00+00:00,0.0002730000123847276,0.00028199999360367656,0.0002570000069681555,0.00028199999360367656,0,0.0,0.0
2025-03-28 00:00:00+00:00,0.00028199999360367656,0.00028199999360367656,0.00022499999613501132,0.00022699999681208283,0,0.0,0.0
2025-03-29 00:00:00+00:00,0.00022699999681208283,0.00023499999952036887,0.0001990000018849969,0.0002010000025620684,1488,0.0,0.0
2025-03-30 00:00:00+00:00,0.0002010000025620684,0.0002010000025620684,0.0002010000025620684,0.0002010000025620684,0,0.0,0.0
2025-03-31 00:00:00+00:00,0.0002010000025620684,0.0002010000025620684,0.0001630000042496249,0.0001630000042496249,1865,0.0,0.0
2025-04-01 00:00:00+00:00,0.0001630000042496249,0.0001740000006975606,0.0001630000042496249,0.00017299999308306724,0,0.0,0.0
2025-04-02 00:00:00+00:00,0.00017299999308306724,0.00017299999308306724,0.00015999999595806003,0.0001630000042496249,0,0.0,0.0
2025-04-03 00:00:00+00:00,0.0001630000042496249,0.0001630000042496249,0.00015900000289548188,0.00015999999595806003,0,0.0,0.0
2025-04-04 00:00:00+00:00,0.00015999999595806003,0.00016199999663513154,0.00015900000289548188,0.00016199999663513154,0,0.0,0.0
2025-04-05 00:00:00+00:00,0.00016199999663513154,0.0001630000042496249,0.00015300000086426735,0.00015300000086426735,0,0.0,0.0
2025-04-06 00:00:00+00:00,0.00015300000086426735,0.00016500000492669642,0.0001500000071246177,0.0001500000071246177,0,0.0,0.0
2025-04-07 00:00:00+00:00,0.0001500000071246177,0.0001500000071246177,0.0001340000017080456,0.00014899999951012433,571,0.0,0.0
2025-04-08 00:00:00+00:00,0.00014899999951012433,0.0001539999939268455,0.00014000000373926014,0.00014000000373926014,306,0.0,0.0
2025-04-09 00:00:00+00:00,0.00014000000373926014,0.000155999994603917,0.00013699999544769526,0.000155999994603917,0,0.0,0.0
2025-04-10 00:00:00+00:00,0.000155999994603917,0.000155999994603917,0.00013899999612476677,0.00013899999612476677,0,0.0,0.0
2025-04-11 00:00:00+00:00,0.00013899999612476677,0.00014899999951012433,0.00013899999612476677,0.00014600000577047467,777,0.0,0.0
2025-04-12 00:00:00+00:00,0.00014600000577047467,0.00015300000086426735,0.00014600000577047467,0.00014600000577047467,108,0.0,0.0
2025-04-13 00:00:00+00:00,0.00014600000577047467,0.00014600000577047467,0.0001289999927394092,0.0001289999927394092,449,0.0,0.0
2025-04-14 00:00:00+00:00,0.0001289999927394092,0.00013000000035390258,0.00012599999899975955,0.00012599999899975955,0,0.0,0.0
2025-04-15 00:00:00+00:00,0.00012599999899975955,0.00012599999899975955,0.00011300000187475234,0.00011300000187475234,0,0.0,0.0
2025-04-16 00:00:00+00:00,0.00011300000187475234,0.00012099999730708078,0.00010299999848939478,0.0001049999991664663,0,0.0,0.0
2025-04-17 00:00:00+00:00,0.0001049999991664663,0.0001049999991664663,9.999999747378752e-05,9.999999747378752e-05,223,0.0,0.0
2025-04-18 00:00:00+00:00,9.999999747378752e-05,0.00011100000119768083,9.999999747378752e-05,0.00011100000119768083,0,0.0,0.0
2025-04-19 00:00:00+00:00,0.00011100000119768083,0.00011300000187475234,0.00011100000119768083,0.00011300000187475234,0,0.0,0.0
2025-04-20 00:00:00+00:00,0.00011300000187475234,0.00011300000187475234,0.00011100000119768083,0.00011100000119768083,0,0.0,0.0
2025-04-21 00:00:00+00:00,0.00011100000119768083,0.00011100000119768083,0.00011100000119768083,0.00011100000119768083,0,0.0,0.0
2025-04-22 00:00:00+00:00,0.00011100000119768083,0.00013699999544769526,0.00011100000119768083,0.00013699999544769526,1540,0.0,0.0
2025-04-23 00:00:00+00:00,0.00013699999544769526,0.0002479999966453761,0.00013699999544769526,0.00022200000239536166,4788,0.0,0.0
2025-04-24 00:00:00+00:00,0.00022200000239536166,0.00022200000239536166,0.00019700000120792538,0.00019700000120792538,0,0.0,0.0
2025-04-25 00:00:00+00:00,0.00019700000120792538,0.00021399999968707561,0.00019299999985378236,0.00019999999494757503,1491,0.0,0.0
2025-04-26 00:00:00+00:00,0.00019999999494757503,0.00022699999681208283,0.00019999999494757503,0.00022699999681208283,0,0.0,0.0
