TIMESTAMP,SFI_OPEN_PRICE_USD,SFI_HIGH_PRICE_USD,SFI_LOW_PRICE_USD,SFI_CLOSE_PRICE_USD,SFI_VOLUME_USD,SFI_DIVIDENDS_USD,SFI_STOCK_SPLITS_USD
2020-11-15 00:00:00+00:00,68.87976837158203,120.73818969726562,67.80023956298828,102.95344543457031,3058876,0.0,0.0
2020-11-16 00:00:00+00:00,102.95879364013672,208.94529724121094,79.86841583251953,134.41770935058594,5726822,0.0,0.0
2020-11-17 00:00:00+00:00,141.1356964111328,183.29368591308594,137.749755859375,173.88796997070312,1995138,0.0,0.0
2020-11-18 00:00:00+00:00,173.81491088867188,196.99093627929688,141.3972625732422,149.9759979248047,1079782,0.0,0.0
2020-11-19 00:00:00+00:00,149.9896697998047,770.2401123046875,149.06204223632812,586.1820678710938,19297076,0.0,0.0
2020-11-20 00:00:00+00:00,586.1875,789.5992431640625,428.6659240722656,620.61328125,12092634,0.0,0.0
2020-11-21 00:00:00+00:00,620.5809936523438,1007.585205078125,607.1355590820312,965.8914184570312,10469051,0.0,0.0
2020-11-22 00:00:00+00:00,965.8786010742188,996.3509521484375,618.052001953125,643.0724487304688,8142119,0.0,0.0
2020-11-23 00:00:00+00:00,643.0406494140625,777.3937377929688,597.1436767578125,628.6019897460938,3697373,0.0,0.0
2020-11-24 00:00:00+00:00,628.5892333984375,734.177978515625,396.02496337890625,518.4932250976562,8399572,0.0,0.0
2020-11-25 00:00:00+00:00,518.4998168945312,643.4517211914062,405.3019714355469,445.2152404785156,5301068,0.0,0.0
2020-11-26 00:00:00+00:00,445.19232177734375,454.3796081542969,324.09765625,368.83404541015625,4027022,0.0,0.0
2020-11-27 00:00:00+00:00,368.8722839355469,407.57965087890625,340.461181640625,389.5495910644531,2792337,0.0,0.0
2020-11-28 00:00:00+00:00,389.76531982421875,397.690673828125,361.3520812988281,365.1214904785156,1690457,0.0,0.0
2020-11-29 00:00:00+00:00,365.0973815917969,365.4845886230469,147.81797790527344,241.57083129882812,13133470,0.0,0.0
2020-11-30 00:00:00+00:00,241.5724639892578,292.21380615234375,210.95654296875,267.3394470214844,4078541,0.0,0.0
2020-12-01 00:00:00+00:00,266.8936767578125,268.52691650390625,227.9751434326172,243.0365447998047,1594180,0.0,0.0
2020-12-02 00:00:00+00:00,243.0126190185547,444.66778564453125,196.30862426757812,411.02984619140625,8493218,0.0,0.0
2020-12-03 00:00:00+00:00,410.3339538574219,443.71466064453125,258.60418701171875,420.1183776855469,10926552,0.0,0.0
2020-12-04 00:00:00+00:00,419.6408996582031,427.29510498046875,373.1986999511719,397.80877685546875,3050515,0.0,0.0
2020-12-05 00:00:00+00:00,397.79669189453125,463.20428466796875,376.82867431640625,439.0009460449219,858211,0.0,0.0
2020-12-06 00:00:00+00:00,439.0009765625,656.1109619140625,432.4841003417969,613.8290405273438,10370042,0.0,0.0
2020-12-07 00:00:00+00:00,614.5477905273438,620.1109619140625,481.1199645996094,531.1741333007812,6071278,0.0,0.0
2020-12-08 00:00:00+00:00,530.4185791015625,532.28125,412.8774719238281,419.4486389160156,3646827,0.0,0.0
2020-12-09 00:00:00+00:00,420.4206848144531,510.595703125,414.1979064941406,507.2368469238281,3503671,0.0,0.0
2020-12-10 00:00:00+00:00,506.47894287109375,562.1783447265625,474.84625244140625,489.3453369140625,2943179,0.0,0.0
2020-12-11 00:00:00+00:00,489.283935546875,513.123291015625,449.0936584472656,509.5842590332031,2514736,0.0,0.0
2020-12-12 00:00:00+00:00,509.604248046875,592.8656005859375,497.3748474121094,525.0435791015625,3929739,0.0,0.0
2020-12-13 00:00:00+00:00,524.8707275390625,547.6514892578125,415.46246337890625,477.1580505371094,920074,0.0,0.0
2020-12-14 00:00:00+00:00,477.1932373046875,488.00347900390625,467.7655944824219,483.8367919921875,1472575,0.0,0.0
2020-12-15 00:00:00+00:00,483.93060302734375,489.76416015625,454.28741455078125,458.0865783691406,2405250,0.0,0.0
2020-12-16 00:00:00+00:00,457.9871520996094,457.9990539550781,416.9103088378906,427.84771728515625,975240,0.0,0.0
2020-12-17 00:00:00+00:00,427.83416748046875,434.18377685546875,386.2013854980469,409.49029541015625,2614814,0.0,0.0
2020-12-18 00:00:00+00:00,409.1514587402344,420.1373596191406,377.8749084472656,418.44683837890625,2368675,0.0,0.0
2020-12-19 00:00:00+00:00,418.88311767578125,441.8177795410156,365.8365478515625,373.36639404296875,2870475,0.0,0.0
2020-12-20 00:00:00+00:00,373.3081359863281,385.6882019042969,355.0385437011719,370.2644348144531,1672075,0.0,0.0
2020-12-21 00:00:00+00:00,370.2699890136719,393.2197265625,329.53253173828125,358.1177062988281,2255665,0.0,0.0
2020-12-22 00:00:00+00:00,358.11383056640625,366.5843811035156,311.3249206542969,333.01324462890625,1335140,0.0,0.0
2020-12-23 00:00:00+00:00,333.10760498046875,333.6986083984375,265.25079345703125,272.0903625488281,1089299,0.0,0.0
2020-12-24 00:00:00+00:00,272.0467224121094,302.9316711425781,259.6557922363281,300.7118835449219,1168597,0.0,0.0
2020-12-25 00:00:00+00:00,300.7560119628906,362.4909362792969,298.9730224609375,359.158447265625,1056206,0.0,0.0
2020-12-26 00:00:00+00:00,359.185546875,359.185546875,333.0245056152344,344.70904541015625,1120072,0.0,0.0
2020-12-27 00:00:00+00:00,344.6666564941406,347.7861328125,228.55325317382812,268.8686218261719,3570204,0.0,0.0
2020-12-28 00:00:00+00:00,268.8563537597656,296.5523986816406,246.3225860595703,246.3225860595703,2093977,0.0,0.0
2020-12-29 00:00:00+00:00,246.30917358398438,246.30917358398438,197.21292114257812,219.37506103515625,2853470,0.0,0.0
2020-12-30 00:00:00+00:00,219.2188262939453,224.67344665527344,202.09780883789062,222.87864685058594,1516240,0.0,0.0
2020-12-31 00:00:00+00:00,222.84385681152344,223.72055053710938,197.126220703125,205.92422485351562,1491969,0.0,0.0
2021-01-01 00:00:00+00:00,205.91392517089844,208.96060180664062,157.58425903320312,208.3046112060547,3002831,0.0,0.0
2021-01-02 00:00:00+00:00,206.97682189941406,212.9658966064453,184.151123046875,195.80470275878906,1535940,0.0,0.0
2021-01-03 00:00:00+00:00,195.80628967285156,228.56155395507812,188.75656127929688,222.40762329101562,1520615,0.0,0.0
2021-01-04 00:00:00+00:00,221.88894653320312,230.0891876220703,198.94338989257812,224.76454162597656,2088283,0.0,0.0
2021-01-05 00:00:00+00:00,224.80581665039062,311.87274169921875,202.09109497070312,302.9371337890625,2746374,0.0,0.0
2021-01-06 00:00:00+00:00,302.9970703125,336.3764953613281,285.2484130859375,327.6996154785156,2988881,0.0,0.0
2021-01-07 00:00:00+00:00,327.5516662597656,353.191650390625,312.9150390625,342.8109436035156,2171133,0.0,0.0
2021-01-08 00:00:00+00:00,342.9367370605469,480.69195556640625,290.7714538574219,473.2828063964844,6273243,0.0,0.0
2021-01-09 00:00:00+00:00,473.186767578125,491.1379089355469,411.8860168457031,473.6125183105469,2871195,0.0,0.0
2021-01-10 00:00:00+00:00,477.4253234863281,479.6384582519531,347.44769287109375,377.97900390625,3223237,0.0,0.0
2021-01-11 00:00:00+00:00,377.50030517578125,377.50030517578125,266.4781188964844,343.4755554199219,3057879,0.0,0.0
2021-01-12 00:00:00+00:00,343.501953125,442.5132141113281,331.11773681640625,407.65655517578125,3671697,0.0,0.0
2021-01-13 00:00:00+00:00,407.4677734375,427.5759582519531,379.8929748535156,423.3815612792969,1167516,0.0,0.0
2021-01-14 00:00:00+00:00,423.3965148925781,452.6900329589844,408.7427978515625,420.536376953125,1883881,0.0,0.0
2021-01-15 00:00:00+00:00,420.556396484375,437.6197509765625,365.8985900878906,373.0930480957031,2301967,0.0,0.0
2021-01-16 00:00:00+00:00,373.0823059082031,454.4571228027344,373.0823059082031,421.2610168457031,3019758,0.0,0.0
2021-01-17 00:00:00+00:00,421.1421813964844,510.4734191894531,411.40557861328125,501.7357482910156,2603371,0.0,0.0
2021-01-18 00:00:00+00:00,503.33770751953125,572.7943725585938,503.33770751953125,572.5723876953125,5874765,0.0,0.0
2021-01-19 00:00:00+00:00,572.55810546875,611.6646728515625,548.814453125,556.0645141601562,3135841,0.0,0.0
2021-01-20 00:00:00+00:00,556.0628662109375,566.0557861328125,497.7415771484375,563.1783447265625,2457948,0.0,0.0
2021-01-21 00:00:00+00:00,562.98828125,563.9193725585938,448.9822998046875,456.0436096191406,3319143,0.0,0.0
2021-01-22 00:00:00+00:00,456.05059814453125,681.3391723632812,419.8836364746094,607.8821411132812,4962501,0.0,0.0
2021-01-23 00:00:00+00:00,607.872802734375,621.8272705078125,547.8136596679688,555.8134765625,2938737,0.0,0.0
2021-01-24 00:00:00+00:00,555.8895263671875,706.02392578125,516.3216552734375,678.8749389648438,16179593,0.0,0.0
2021-01-25 00:00:00+00:00,678.8242797851562,758.509765625,650.7355346679688,650.7355346679688,6698970,0.0,0.0
2021-01-26 00:00:00+00:00,650.7042236328125,718.5670776367188,429.6697998046875,703.8211669921875,4999904,0.0,0.0
2021-01-27 00:00:00+00:00,704.760986328125,761.1154174804688,613.1002807617188,664.1360473632812,8462322,0.0,0.0
2021-01-28 00:00:00+00:00,664.5620727539062,739.04052734375,641.35791015625,678.5795288085938,5859445,0.0,0.0
2021-01-29 00:00:00+00:00,695.792724609375,718.824462890625,637.9312744140625,695.7086181640625,3168427,0.0,0.0
2021-01-30 00:00:00+00:00,695.6586303710938,895.5986328125,694.3646850585938,837.545166015625,3904215,0.0,0.0
2021-01-31 00:00:00+00:00,837.5614624023438,988.2007446289062,837.5614624023438,887.2908935546875,5505019,0.0,0.0
2021-02-01 00:00:00+00:00,887.4016723632812,1254.765380859375,847.51171875,1174.2646484375,8942271,0.0,0.0
2021-02-02 00:00:00+00:00,1174.343994140625,1546.6119384765625,1089.52294921875,1238.1563720703125,13262929,0.0,0.0
2021-02-03 00:00:00+00:00,1237.937744140625,1286.3951416015625,1185.933349609375,1268.9046630859375,4016706,0.0,0.0
2021-02-04 00:00:00+00:00,1268.965576171875,1476.09912109375,1254.2349853515625,1319.270751953125,10755723,0.0,0.0
2021-02-05 00:00:00+00:00,1319.2376708984375,1462.446533203125,1170.52197265625,1200.7906494140625,11582972,0.0,0.0
2021-02-06 00:00:00+00:00,1201.0,1266.830322265625,1090.6376953125,1228.49560546875,8412305,0.0,0.0
2021-02-07 00:00:00+00:00,1228.4544677734375,1242.045654296875,986.821044921875,1177.159423828125,8654312,0.0,0.0
2021-02-08 00:00:00+00:00,1177.62548828125,1239.96923828125,1115.518310546875,1208.2523193359375,5983481,0.0,0.0
2021-02-09 00:00:00+00:00,1208.1392822265625,1415.751220703125,1207.5670166015625,1300.4293212890625,7393121,0.0,0.0
2021-02-10 00:00:00+00:00,1300.5281982421875,1328.4896240234375,1150.947265625,1195.9317626953125,4963993,0.0,0.0
2021-02-11 00:00:00+00:00,1195.9307861328125,1674.9134521484375,1168.5631103515625,1655.3214111328125,12384620,0.0,0.0
