TIMESTAMP,SPACE24193_OPEN_PRICE_USD,SPACE24193_HIGH_PRICE_USD,SPACE24193_LOW_PRICE_USD,SPACE24193_CLOSE_PRICE_USD,SPACE24193_VOLUME_USD,SPACE24193_DIVIDENDS_USD,SPACE24193_STOCK_SPLITS_USD
2023-04-03 00:00:00+00:00,10.201217651367188,13.233390808105469,9.571404457092285,13.229952812194824,130273,0.0,0.0
2023-04-04 00:00:00+00:00,13.229782104492188,13.443242073059082,10.111846923828125,11.483044624328613,101715,0.0,0.0
2023-04-05 00:00:00+00:00,11.482870101928711,11.48557186126709,8.18786334991455,9.000307083129883,63290,0.0,0.0
2023-04-06 00:00:00+00:00,9.000670433044434,9.001180648803711,7.2592949867248535,8.343628883361816,73170,0.0,0.0
2023-04-07 00:00:00+00:00,8.343181610107422,8.343953132629395,6.552529811859131,6.554496765136719,49243,0.0,0.0
2023-04-08 00:00:00+00:00,6.554333209991455,7.413912773132324,5.652062892913818,7.143427848815918,47340,0.0,0.0
2023-04-09 00:00:00+00:00,7.143634796142578,9.476984024047852,6.93222713470459,8.313689231872559,61110,0.0,0.0
2023-04-10 00:00:00+00:00,8.31386947631836,8.31625747680664,6.531078815460205,7.153927803039551,36005,0.0,0.0
2023-04-11 00:00:00+00:00,7.154292106628418,8.947341918945312,6.013368129730225,6.405340194702148,45477,0.0,0.0
2023-04-12 00:00:00+00:00,6.405564785003662,6.814239978790283,5.550727844238281,6.054957866668701,28735,0.0,0.0
2023-04-13 00:00:00+00:00,6.083133220672607,6.814239978790283,6.003724098205566,6.286567211151123,27981,0.0,0.0
2023-04-14 00:00:00+00:00,6.286900043487549,9.410725593566895,5.9030561447143555,9.408418655395508,59328,0.0,0.0
2023-04-15 00:00:00+00:00,9.40848445892334,11.039698600769043,7.64551305770874,10.038586616516113,103717,0.0,0.0
2023-04-16 00:00:00+00:00,10.038507461547852,11.427695274353027,8.623222351074219,9.804944038391113,55539,0.0,0.0
2023-04-17 00:00:00+00:00,9.805012702941895,9.809240341186523,7.3719940185546875,8.00471019744873,63258,0.0,0.0
2023-04-18 00:00:00+00:00,8.00442886352539,8.15434455871582,6.791833877563477,7.05269193649292,31597,0.0,0.0
2023-04-19 00:00:00+00:00,7.0528130531311035,7.0831217765808105,6.06273078918457,6.522244930267334,38550,0.0,0.0
2023-04-20 00:00:00+00:00,6.52225923538208,6.523612022399902,5.8295159339904785,5.830695152282715,35827,0.0,0.0
2023-04-21 00:00:00+00:00,5.830667018890381,6.192371845245361,5.22924280166626,6.190814018249512,32340,0.0,0.0
2023-04-22 00:00:00+00:00,6.190914154052734,6.802210807800293,5.311141014099121,6.1007537841796875,21415,0.0,0.0
2023-04-23 00:00:00+00:00,6.100732803344727,6.202692031860352,5.309998035430908,5.9496588706970215,33340,0.0,0.0
2023-04-24 00:00:00+00:00,5.949889183044434,6.783551216125488,5.299365043640137,5.820950984954834,34038,0.0,0.0
2023-04-25 00:00:00+00:00,5.820973873138428,6.462189197540283,5.198684215545654,6.360503196716309,27743,0.0,0.0
2023-04-26 00:00:00+00:00,6.360581874847412,6.971871852874756,5.5604681968688965,6.952785968780518,37016,0.0,0.0
2023-04-27 00:00:00+00:00,6.95273494720459,6.993713855743408,5.841407775878906,6.881161212921143,39394,0.0,0.0
2023-04-28 00:00:00+00:00,6.881202220916748,8.00534725189209,6.300990104675293,7.395659923553467,44850,0.0,0.0
2023-04-29 00:00:00+00:00,7.3960280418396,7.696753978729248,6.213535785675049,6.773871898651123,51217,0.0,0.0
2023-04-30 00:00:00+00:00,6.773737907409668,8.797099113464355,5.803283214569092,7.923224925994873,65229,0.0,0.0
2023-05-01 00:00:00+00:00,7.923165798187256,7.927328109741211,6.650392055511475,6.692145824432373,33898,0.0,0.0
2023-05-02 00:00:00+00:00,6.692163944244385,7.456161975860596,5.940753936767578,6.102248191833496,45355,0.0,0.0
2023-05-03 00:00:00+00:00,6.10250186920166,6.846304893493652,6.10250186920166,6.84225606918335,26098,0.0,0.0
2023-05-04 00:00:00+00:00,6.842228889465332,6.8538689613342285,5.360973834991455,5.673252105712891,40777,0.0,0.0
2023-05-05 00:00:00+00:00,5.6731719970703125,6.255565166473389,5.421779155731201,5.555751800537109,27691,0.0,0.0
2023-05-06 00:00:00+00:00,5.555555820465088,5.817368030548096,5.16422176361084,5.590456008911133,40574,0.0,0.0
