TIMESTAMP,PENG_OPEN_PRICE_USD,PENG_HIGH_PRICE_USD,PENG_LOW_PRICE_USD,PENG_CLOSE_PRICE_USD,PENG_VOLUME_USD,PENG_DIVIDENDS_USD,PENG_STOCK_SPLITS_USD
2024-03-12 00:00:00+00:00,0.3715910017490387,0.46887901425361633,0.30324000120162964,0.4357219934463501,20398923,0.0,0.0
2024-03-13 00:00:00+00:00,0.43789899349212646,0.8223400115966797,0.4076949954032898,0.756721019744873,45343068,0.0,0.0
2024-03-14 00:00:00+00:00,0.7559909820556641,1.7975900173187256,0.7432010173797607,1.6888469457626343,107909748,0.0,0.0
2024-03-15 00:00:00+00:00,1.6934549808502197,2.1451408863067627,1.069983959197998,1.3582149744033813,98422886,0.0,0.0
2024-03-16 00:00:00+00:00,1.3631500005722046,1.5017199516296387,0.789264976978302,1.0242489576339722,74537285,0.0,0.0
2024-03-17 00:00:00+00:00,1.0262290239334106,1.53814697265625,0.9328200221061707,1.5259159803390503,45281720,0.0,0.0
2024-03-18 00:00:00+00:00,1.3839110136032104,1.432489037513733,0.8078629970550537,0.8404769897460938,50589837,0.0,0.0
2024-03-19 00:00:00+00:00,0.8833519816398621,0.8884239792823792,0.5507060289382935,0.6485170125961304,37558402,0.0,0.0
2024-03-20 00:00:00+00:00,0.6440590023994446,0.9633700251579285,0.5483480095863342,0.7890110015869141,31185703,0.0,0.0
2024-03-21 00:00:00+00:00,0.7880359888076782,0.825543999671936,0.5832729935646057,0.6699320077896118,22063898,0.0,0.0
2024-03-22 00:00:00+00:00,0.6698560118675232,0.6714360117912292,0.46089300513267517,0.5054000020027161,20570354,0.0,0.0
2024-03-23 00:00:00+00:00,0.5053250193595886,0.5943139791488647,0.45510798692703247,0.460999995470047,14027194,0.0,0.0
2024-03-24 00:00:00+00:00,0.46157899498939514,0.6882050037384033,0.4127979874610901,0.5738760232925415,25178877,0.0,0.0
2024-03-25 00:00:00+00:00,0.5731070041656494,0.7784810066223145,0.5644530057907104,0.6296730041503906,23576778,0.0,0.0
2024-03-26 00:00:00+00:00,0.6299459934234619,0.6300569772720337,0.4649209976196289,0.5059030055999756,20338654,0.0,0.0
2024-03-27 00:00:00+00:00,0.5069990158081055,0.5488100051879883,0.41845500469207764,0.44969600439071655,14683408,0.0,0.0
2024-03-28 00:00:00+00:00,0.4497700035572052,0.49933499097824097,0.3483029901981354,0.4247249960899353,22251710,0.0,0.0
2024-03-29 00:00:00+00:00,0.42522698640823364,0.445358008146286,0.3132070004940033,0.32924699783325195,16149941,0.0,0.0
2024-03-30 00:00:00+00:00,0.32968300580978394,0.37476199865341187,0.2896159887313843,0.29143500328063965,14384642,0.0,0.0
2024-03-31 00:00:00+00:00,0.29143500328063965,0.379628986120224,0.29110899567604065,0.3596389889717102,11097733,0.0,0.0
