TIMESTAMP,DEEN_OPEN_PRICE_USD,DEEN_HIGH_PRICE_USD,DEEN_LOW_PRICE_USD,DEEN_CLOSE_PRICE_USD,DEEN_VOLUME_USD,DEEN_DIVIDENDS_USD,DEEN_STOCK_SPLITS_USD
2024-08-20 00:00:00+00:00,81.19786834716797,81.19786834716797,80.96250915527344,80.96250915527344,1105,0.0,0.0
2024-08-21 00:00:00+00:00,80.96250915527344,82.1992416381836,79.40179443359375,81.76673126220703,60,0.0,0.0
2024-08-22 00:00:00+00:00,81.76673126220703,86.10823822021484,79.57963562011719,80.36164855957031,4338,0.0,0.0
2024-08-23 00:00:00+00:00,80.42232513427734,82.07788848876953,78.8905029296875,80.87723541259766,7451,0.0,0.0
2024-08-24 00:00:00+00:00,79.92761993408203,85.337646484375,79.92761993408203,85.337646484375,1035,0.0,0.0
2024-08-25 00:00:00+00:00,85.337646484375,85.337646484375,80.05211639404297,80.05211639404297,4160,0.0,0.0
2024-08-26 00:00:00+00:00,80.05211639404297,81.7894058227539,79.5018310546875,80.0607681274414,2852,0.0,0.0
2024-08-27 00:00:00+00:00,80.0607681274414,81.08511352539062,77.1835708618164,77.1835708618164,961,0.0,0.0
2024-08-28 00:00:00+00:00,77.1835708618164,81.27793884277344,73.55026245117188,79.93098449707031,6068,0.0,0.0
2024-08-29 00:00:00+00:00,79.93098449707031,85.39871215820312,76.49555206298828,77.2579345703125,8273,0.0,0.0
2024-08-30 00:00:00+00:00,77.2579345703125,91.31522369384766,75.82262420654297,91.31522369384766,3777,0.0,0.0
2024-08-31 00:00:00+00:00,91.31522369384766,91.46832275390625,84.11282348632812,84.11282348632812,6086,0.0,0.0
2024-09-01 00:00:00+00:00,84.11282348632812,84.11282348632812,81.20317077636719,81.20317077636719,1775,0.0,0.0
2024-09-02 00:00:00+00:00,81.20317077636719,81.2871322631836,79.77433013916016,79.86961364746094,405,0.0,0.0
2024-09-03 00:00:00+00:00,79.86961364746094,80.9655990600586,78.08204650878906,78.98225402832031,5739,0.0,0.0
2024-09-04 00:00:00+00:00,78.98225402832031,81.34176635742188,78.43194580078125,78.95710754394531,47264,0.0,0.0
2024-09-05 00:00:00+00:00,79.50621032714844,82.13168334960938,79.35411834716797,81.55844116210938,16892,0.0,0.0
2024-09-06 00:00:00+00:00,81.55844116210938,82.40066528320312,77.9934310913086,79.12522888183594,23652,0.0,0.0
2024-09-07 00:00:00+00:00,79.12522888183594,81.99996185302734,78.27847290039062,79.2093276977539,29921,0.0,0.0
2024-09-08 00:00:00+00:00,79.2093276977539,82.15957641601562,78.7610855102539,81.97026062011719,22312,0.0,0.0
2024-09-09 00:00:00+00:00,81.97026062011719,82.27448272705078,77.58148193359375,80.96136474609375,8830,0.0,0.0
2024-09-10 00:00:00+00:00,80.96136474609375,81.34402465820312,79.77851867675781,79.87410736083984,3220,0.0,0.0
2024-09-11 00:00:00+00:00,79.87410736083984,81.8109359741211,78.64517211914062,81.59599304199219,9254,0.0,0.0
2024-09-12 00:00:00+00:00,81.59599304199219,83.18553924560547,79.51933288574219,83.14493560791016,12896,0.0,0.0
2024-09-13 00:00:00+00:00,83.49718475341797,84.56548309326172,81.64313507080078,83.93123626708984,18204,0.0,0.0
2024-09-14 00:00:00+00:00,82.77894592285156,83.8053970336914,82.38087463378906,82.96480560302734,6803,0.0,0.0
2024-09-15 00:00:00+00:00,82.96480560302734,83.60053253173828,81.88380432128906,82.89945983886719,18495,0.0,0.0
2024-09-16 00:00:00+00:00,82.87525939941406,83.62579345703125,81.96908569335938,82.45820617675781,23156,0.0,0.0
2024-09-17 00:00:00+00:00,82.46099853515625,83.96534729003906,82.41240692138672,83.5007095336914,103648,0.0,0.0
2024-09-18 00:00:00+00:00,83.5007095336914,83.9891128540039,82.26864624023438,82.4046401977539,53718,0.0,0.0
2024-09-19 00:00:00+00:00,82.18920135498047,83.36176300048828,81.94393920898438,82.8099365234375,7128,0.0,0.0
2024-09-20 00:00:00+00:00,82.8099365234375,84.65863800048828,82.5323257446289,83.98469543457031,7556,0.0,0.0
2024-09-21 00:00:00+00:00,83.92332458496094,84.357177734375,83.59275817871094,83.63139343261719,1969,0.0,0.0
2024-09-22 00:00:00+00:00,83.63139343261719,84.61643981933594,83.63139343261719,84.60641479492188,2218,0.0,0.0
2024-09-23 00:00:00+00:00,84.60641479492188,85.78491973876953,83.78630828857422,84.60305786132812,16336,0.0,0.0
2024-09-24 00:00:00+00:00,84.58411407470703,85.66572570800781,83.46863555908203,85.51854705810547,45881,0.0,0.0
2024-09-25 00:00:00+00:00,85.90672302246094,87.11089324951172,84.39520263671875,85.47942352294922,55674,0.0,0.0
2024-09-26 00:00:00+00:00,85.47942352294922,86.0216064453125,85.13048553466797,86.01346588134766,10169,0.0,0.0
2024-09-27 00:00:00+00:00,86.01346588134766,86.10102081298828,85.1214599609375,85.38525390625,6002,0.0,0.0
2024-09-28 00:00:00+00:00,85.38525390625,86.01274871826172,84.94084930419922,85.65681457519531,15570,0.0,0.0
2024-09-29 00:00:00+00:00,85.65681457519531,88.43412780761719,85.53987121582031,86.8980484008789,18342,0.0,0.0
2024-09-30 00:00:00+00:00,86.8980484008789,87.22743225097656,84.49934387207031,84.87348937988281,26734,0.0,0.0
2024-10-01 00:00:00+00:00,84.87348937988281,86.07243347167969,84.22391510009766,85.53584289550781,51176,0.0,0.0
2024-10-02 00:00:00+00:00,85.53584289550781,86.36863708496094,84.11654663085938,85.32717895507812,146670,0.0,0.0
2024-10-03 00:00:00+00:00,85.32717895507812,85.99838256835938,84.20972442626953,85.2557373046875,27387,0.0,0.0
2024-10-04 00:00:00+00:00,85.2470703125,86.36235046386719,83.8844223022461,85.21682739257812,12466,0.0,0.0
2024-10-05 00:00:00+00:00,85.21682739257812,86.49323272705078,84.70591735839844,85.21371459960938,16971,0.0,0.0
2024-10-06 00:00:00+00:00,85.11732482910156,85.33170318603516,84.7811050415039,85.32626342773438,4013,0.0,0.0
2024-10-07 00:00:00+00:00,85.39933013916016,85.88457489013672,84.7049560546875,84.93748474121094,10543,0.0,0.0
2024-10-08 00:00:00+00:00,84.93748474121094,85.05247497558594,83.86072540283203,83.97563171386719,9272,0.0,0.0
2024-10-09 00:00:00+00:00,83.9481201171875,84.74822235107422,82.73905944824219,83.51305389404297,19578,0.0,0.0
2024-10-10 00:00:00+00:00,83.71928405761719,84.5985336303711,83.3329086303711,84.5985336303711,6311,0.0,0.0
2024-10-11 00:00:00+00:00,84.4973373413086,85.5580825805664,83.91641998291016,85.25920867919922,21132,0.0,0.0
2024-10-12 00:00:00+00:00,85.25936126708984,86.06759643554688,83.8886489868164,85.43492126464844,20103,0.0,0.0
2024-10-13 00:00:00+00:00,85.43492126464844,85.72522735595703,84.63334655761719,85.0933837890625,8924,0.0,0.0
