TIMESTAMP,ZSC_OPEN_PRICE_USD,ZSC_HIGH_PRICE_USD,ZSC_LOW_PRICE_USD,ZSC_CLOSE_PRICE_USD,ZSC_VOLUME_USD,ZSC_DIVIDENDS_USD,ZSC_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,0.04313400015234947,0.04457499831914902,0.03996000066399574,0.04457499831914902,280231,0.0,0.0
2017-11-10 00:00:00+00:00,0.041694000363349915,0.04446300119161606,0.03654100000858307,0.03875499963760376,266776,0.0,0.0
2017-11-11 00:00:00+00:00,0.03864400088787079,0.041262999176979065,0.0356299988925457,0.0384880006313324,144843,0.0,0.0
2017-11-12 00:00:00+00:00,0.03848300129175186,0.0410740002989769,0.035819001495838165,0.0394430011510849,90006,0.0,0.0
2017-11-13 00:00:00+00:00,0.0395050011575222,0.04302600026130676,0.03734299913048744,0.04201800003647804,28821,0.0,0.0
2017-11-14 00:00:00+00:00,0.04207099974155426,0.044043999165296555,0.038304999470710754,0.04323500022292137,131520,0.0,0.0
2017-11-15 00:00:00+00:00,0.04325899854302406,0.04342300072312355,0.039236001670360565,0.03958100080490112,90879,0.0,0.0
2017-11-16 00:00:00+00:00,0.03957799822092056,0.08217299729585648,0.038669999688863754,0.03934299945831299,1459170,0.0,0.0
2017-11-17 00:00:00+00:00,0.03931500017642975,0.04317900165915489,0.039090998470783234,0.04123400151729584,498577,0.0,0.0
2017-11-18 00:00:00+00:00,0.041172001510858536,0.04546299949288368,0.040477000176906586,0.045242998749017715,723283,0.0,0.0
2017-11-19 00:00:00+00:00,0.04512599855661392,0.04732999950647354,0.04205099865794182,0.04293400049209595,2175560,0.0,0.0
2017-11-20 00:00:00+00:00,0.04288800060749054,0.046268999576568604,0.041349999606609344,0.04329000040888786,2199500,0.0,0.0
2017-11-21 00:00:00+00:00,0.043223001062870026,0.046509999781847,0.041519999504089355,0.04218500107526779,1014580,0.0,0.0
2017-11-22 00:00:00+00:00,0.042238999158144,0.04320700094103813,0.04055900126695633,0.04220300167798996,1233610,0.0,0.0
2017-11-23 00:00:00+00:00,0.042298998683691025,0.04365700110793114,0.03748499974608421,0.037772998213768005,1175470,0.0,0.0
2017-11-24 00:00:00+00:00,0.03758800029754639,0.04154200106859207,0.0346280001103878,0.038408998399972916,887616,0.0,0.0
2017-11-25 00:00:00+00:00,0.03840100020170212,0.03898699954152107,0.03417700156569481,0.035937000066041946,1162900,0.0,0.0
2017-11-26 00:00:00+00:00,0.035937998443841934,0.035937998443841934,0.032719001173973083,0.03334899991750717,1138040,0.0,0.0
2017-11-27 00:00:00+00:00,0.033341001719236374,0.035578999668359756,0.028439000248908997,0.03125699982047081,1212120,0.0,0.0
2017-11-28 00:00:00+00:00,0.03121500089764595,0.03147299960255623,0.02791300043463707,0.028147999197244644,1094920,0.0,0.0
2017-11-29 00:00:00+00:00,0.028170999139547348,0.031026000156998634,0.024212999269366264,0.02557400055229664,957260,0.0,0.0
2017-11-30 00:00:00+00:00,0.02590099908411503,0.02808699943125248,0.023535000160336494,0.02594500035047531,839591,0.0,0.0
2017-12-01 00:00:00+00:00,0.025882000103592873,0.03434000164270401,0.025335000827908516,0.03378500044345856,1364320,0.0,0.0
2017-12-02 00:00:00+00:00,0.033778999000787735,0.03660599887371063,0.033778999000787735,0.03588100150227547,1940770,0.0,0.0
2017-12-03 00:00:00+00:00,0.03589100018143654,0.03682800009846687,0.03240500018000603,0.033348001539707184,1618420,0.0,0.0
2017-12-04 00:00:00+00:00,0.0334089994430542,0.03556299954652786,0.03224699944257736,0.03374499827623367,1666690,0.0,0.0
2017-12-05 00:00:00+00:00,0.03376200050115585,0.03515399992465973,0.03175700083374977,0.03235499933362007,1344500,0.0,0.0
2017-12-06 00:00:00+00:00,0.03229900076985359,0.033858999609947205,0.030952999368309975,0.03247600048780441,1702600,0.0,0.0
2017-12-07 00:00:00+00:00,0.032363999634981155,0.0329429991543293,0.02891100011765957,0.03054399974644184,1814400,0.0,0.0
2017-12-08 00:00:00+00:00,0.030587999150156975,0.03470899909734726,0.029485000297427177,0.03401400148868561,1508260,0.0,0.0
2017-12-09 00:00:00+00:00,0.03401299938559532,0.03780600056052208,0.030244000256061554,0.03503800183534622,1914060,0.0,0.0
2017-12-10 00:00:00+00:00,0.03514799848198891,0.03514799848198891,0.02879600040614605,0.03180300071835518,1526120,0.0,0.0
2017-12-11 00:00:00+00:00,0.03183799982070923,0.034651000052690506,0.030713999643921852,0.034651000052690506,1146570,0.0,0.0
2017-12-12 00:00:00+00:00,0.0344339981675148,0.03824999928474426,0.031449999660253525,0.03799799829721451,1310200,0.0,0.0
2017-12-13 00:00:00+00:00,0.038022998720407486,0.03885899856686592,0.027017999440431595,0.029529999941587448,1076510,0.0,0.0
2017-12-14 00:00:00+00:00,0.029079999774694443,0.032210998237133026,0.02701999992132187,0.030324000865221024,1349010,0.0,0.0
2017-12-15 00:00:00+00:00,0.030187999829649925,0.03359299898147583,0.027744999155402184,0.03359299898147583,1817890,0.0,0.0
2017-12-16 00:00:00+00:00,0.03365800157189369,0.03584200143814087,0.031058000400662422,0.03225899860262871,1907380,0.0,0.0
2017-12-17 00:00:00+00:00,0.032336000353097916,0.04124600067734718,0.03213699907064438,0.04062899947166443,2605480,0.0,0.0
2017-12-18 00:00:00+00:00,0.04058700054883957,0.04536699876189232,0.03370000049471855,0.04055900126695633,2610420,0.0,0.0
2017-12-19 00:00:00+00:00,0.040571000427007675,0.04363400116562843,0.03576099872589111,0.03689499944448471,1961290,0.0,0.0
2017-12-20 00:00:00+00:00,0.03686700016260147,0.03941800072789192,0.03185499832034111,0.032823000103235245,1534640,0.0,0.0
2017-12-21 00:00:00+00:00,0.0328500010073185,0.03936000168323517,0.031690001487731934,0.032281000167131424,2039870,0.0,0.0
2017-12-22 00:00:00+00:00,0.03237200155854225,0.03263299912214279,0.0225249994546175,0.028612999245524406,1642910,0.0,0.0
2017-12-23 00:00:00+00:00,0.02881000004708767,0.03314200043678284,0.028738999739289284,0.03105499967932701,1704570,0.0,0.0
2017-12-24 00:00:00+00:00,0.03139200061559677,0.03139200061559677,0.0262410007417202,0.02908499911427498,1336760,0.0,0.0
2017-12-25 00:00:00+00:00,0.029221000149846077,0.03333999961614609,0.028116999194025993,0.03212900087237358,1627840,0.0,0.0
2017-12-26 00:00:00+00:00,0.03214000165462494,0.033574000000953674,0.03049900010228157,0.03217500075697899,1782690,0.0,0.0
2017-12-27 00:00:00+00:00,0.032242998480796814,0.03276100009679794,0.028209000825881958,0.029231000691652298,1703950,0.0,0.0
2017-12-28 00:00:00+00:00,0.029186999425292015,0.02956799976527691,0.026177000254392624,0.0286640003323555,1314620,0.0,0.0
2017-12-29 00:00:00+00:00,0.028822999447584152,0.03225800022482872,0.028536999598145485,0.029843000695109367,1304090,0.0,0.0
