TIMESTAMP,OC32660_OPEN_PRICE_USD,OC32660_HIGH_PRICE_USD,OC32660_LOW_PRICE_USD,OC32660_CLOSE_PRICE_USD,OC32660_VOLUME_USD,OC32660_DIVIDENDS_USD,OC32660_STOCK_SPLITS_USD
2024-08-13 00:00:00+00:00,0.24452699720859528,0.24583700299263,0.2428479939699173,0.24289700388908386,22579,0.0,0.0
2024-08-14 00:00:00+00:00,0.24289700388908386,0.25621598958969116,0.2349410057067871,0.24705399572849274,45643,0.0,0.0
2024-08-15 00:00:00+00:00,0.2487650066614151,0.2801629900932312,0.2487650066614151,0.2674970030784607,85755,0.0,0.0
2024-08-16 00:00:00+00:00,0.2677989900112152,0.26900699734687805,0.25325700640678406,0.2604750096797943,32385,0.0,0.0
2024-08-17 00:00:00+00:00,0.25944700837135315,0.25944700837135315,0.23882099986076355,0.24154500663280487,40707,0.0,0.0
2024-08-18 00:00:00+00:00,0.2417760044336319,0.24493800103664398,0.2354319989681244,0.24021600186824799,22830,0.0,0.0
2024-08-19 00:00:00+00:00,0.24021600186824799,0.28092101216316223,0.23531700670719147,0.251477986574173,68985,0.0,0.0
2024-08-20 00:00:00+00:00,0.2518079876899719,0.2657189965248108,0.24770499765872955,0.25602999329566956,89368,0.0,0.0
2024-08-21 00:00:00+00:00,0.25871899724006653,0.27150699496269226,0.25064200162887573,0.26430800557136536,80137,0.0,0.0
2024-08-22 00:00:00+00:00,0.25853899121284485,0.2634490132331848,0.23348799347877502,0.24719800055027008,67687,0.0,0.0
2024-08-23 00:00:00+00:00,0.24470600485801697,0.2512730062007904,0.23725099861621857,0.24199000000953674,36319,0.0,0.0
2024-08-24 00:00:00+00:00,0.24244900047779083,0.24479800462722778,0.2199530005455017,0.23708899319171906,38895,0.0,0.0
2024-08-25 00:00:00+00:00,0.23805800080299377,0.238973006606102,0.2097180038690567,0.2097180038690567,27408,0.0,0.0
2024-08-26 00:00:00+00:00,0.2097180038690567,0.2317029982805252,0.2090349942445755,0.22473900020122528,47308,0.0,0.0
2024-08-27 00:00:00+00:00,0.22473900020122528,0.22946299612522125,0.20580600202083588,0.20623399317264557,51389,0.0,0.0
2024-08-28 00:00:00+00:00,0.20623399317264557,0.20648999512195587,0.19098599255084991,0.19539499282836914,29777,0.0,0.0
2024-08-29 00:00:00+00:00,0.19539499282836914,0.21952000260353088,0.19327199459075928,0.20572100579738617,48457,0.0,0.0
2024-08-30 00:00:00+00:00,0.20572100579738617,0.22424599528312683,0.20572100579738617,0.22338299453258514,27990,0.0,0.0
2024-08-31 00:00:00+00:00,0.22338299453258514,0.23862899839878082,0.2222519963979721,0.22692899405956268,28140,0.0,0.0
2024-09-01 00:00:00+00:00,0.22692899405956268,0.22692899405956268,0.20900900661945343,0.20900900661945343,22205,0.0,0.0
2024-09-02 00:00:00+00:00,0.20900900661945343,0.2314170002937317,0.20281200110912323,0.20873400568962097,37425,0.0,0.0
2024-09-03 00:00:00+00:00,0.20863699913024902,0.20863699913024902,0.1882620006799698,0.18858100473880768,34529,0.0,0.0
2024-09-04 00:00:00+00:00,0.18858100473880768,0.2403320074081421,0.1823350042104721,0.19852299988269806,53387,0.0,0.0
2024-09-05 00:00:00+00:00,0.1987379938364029,0.20245599746704102,0.18397000432014465,0.18467600643634796,17518,0.0,0.0
2024-09-06 00:00:00+00:00,0.18467600643634796,0.2152319997549057,0.18250100314617157,0.1865530014038086,67562,0.0,0.0
2024-09-07 00:00:00+00:00,0.1865530014038086,0.21290899813175201,0.18588300049304962,0.19604499638080597,27843,0.0,0.0
2024-09-08 00:00:00+00:00,0.19604499638080597,0.2005690038204193,0.19604499638080597,0.2004140019416809,18416,0.0,0.0
2024-09-09 00:00:00+00:00,0.19973599910736084,0.20465199649333954,0.19756899774074554,0.2039480060338974,36651,0.0,0.0
2024-09-10 00:00:00+00:00,0.2039480060338974,0.2048259973526001,0.19204099476337433,0.19852499663829803,37315,0.0,0.0
2024-09-11 00:00:00+00:00,0.1986899971961975,0.1986899971961975,0.18526899814605713,0.18741300702095032,24946,0.0,0.0
2024-09-12 00:00:00+00:00,0.18741300702095032,0.19434599578380585,0.18423500657081604,0.18834200501441956,29023,0.0,0.0
2024-09-13 00:00:00+00:00,0.1885869950056076,0.19983699917793274,0.17717599868774414,0.18888400495052338,38430,0.0,0.0
2024-09-14 00:00:00+00:00,0.1863189935684204,0.19120299816131592,0.17360100150108337,0.17653200030326843,37387,0.0,0.0
2024-09-15 00:00:00+00:00,0.17653200030326843,0.19474300742149353,0.17544600367546082,0.18036900460720062,29890,0.0,0.0
