TIMESTAMP,SUITE_OPEN_PRICE_USD,SUITE_HIGH_PRICE_USD,SUITE_LOW_PRICE_USD,SUITE_CLOSE_PRICE_USD,SUITE_VOLUME_USD,SUITE_DIVIDENDS_USD,SUITE_STOCK_SPLITS_USD
2024-10-07 00:00:00+00:00,0.14293000102043152,0.1904670000076294,0.13313500583171844,0.15094800293445587,99420,0.0,0.0
2024-10-08 00:00:00+00:00,0.15094800293445587,0.1977269947528839,0.11111599951982498,0.1677590012550354,117233,0.0,0.0
2024-10-09 00:00:00+00:00,0.1677590012550354,0.18835300207138062,0.13989800214767456,0.15484699606895447,71500,0.0,0.0
2024-10-10 00:00:00+00:00,0.15484699606895447,0.26704299449920654,0.1364080011844635,0.22578999400138855,208261,0.0,0.0
2024-10-11 00:00:00+00:00,0.22219200432300568,0.26357799768447876,0.16181600093841553,0.22902600467205048,98220,0.0,0.0
2024-10-12 00:00:00+00:00,0.22902600467205048,0.2556599974632263,0.14853499829769135,0.1636269986629486,92248,0.0,0.0
2024-10-13 00:00:00+00:00,0.1636269986629486,0.18080100417137146,0.1344590038061142,0.1468389928340912,75940,0.0,0.0
2024-10-14 00:00:00+00:00,0.1468389928340912,0.17725199460983276,0.12023799866437912,0.14346300065517426,65846,0.0,0.0
2024-10-15 00:00:00+00:00,0.14346300065517426,0.15172800421714783,0.10303899645805359,0.15025900304317474,61678,0.0,0.0
2024-10-16 00:00:00+00:00,0.15025900304317474,0.15119099617004395,0.10356199741363525,0.11892399936914444,37182,0.0,0.0
2024-10-17 00:00:00+00:00,0.11892399936914444,0.1581829935312271,0.11663399636745453,0.1337279975414276,23308,0.0,0.0
2024-10-18 00:00:00+00:00,0.1337279975414276,0.13707800209522247,0.11062999814748764,0.11556900292634964,14231,0.0,0.0
2024-10-19 00:00:00+00:00,0.11556900292634964,0.118756003677845,0.08548100292682648,0.10220099985599518,38121,0.0,0.0
2024-10-20 00:00:00+00:00,0.10220099985599518,0.12103399634361267,0.08224400132894516,0.10253600031137466,36347,0.0,0.0
2024-10-21 00:00:00+00:00,0.10253600031137466,0.10736499726772308,0.08036600053310394,0.08385500311851501,31099,0.0,0.0
2024-10-22 00:00:00+00:00,0.08385500311851501,0.0854019969701767,0.06512200087308884,0.07386700063943863,28380,0.0,0.0
2024-10-23 00:00:00+00:00,0.07386700063943863,0.0805869996547699,0.0695979967713356,0.07760600000619888,8496,0.0,0.0
2024-10-24 00:00:00+00:00,0.07760600000619888,0.08115199953317642,0.07266300171613693,0.07634399831295013,4034,0.0,0.0
