TIMESTAMP,BTA_OPEN_PRICE_USD,BTA_HIGH_PRICE_USD,BTA_LOW_PRICE_USD,BTA_CLOSE_PRICE_USD,BTA_VOLUME_USD,BTA_DIVIDENDS_USD,BTA_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,0.16003400087356567,0.17668600380420685,0.1479170024394989,0.15480999648571014,2818,0.0,0.0
2017-11-10 00:00:00+00:00,0.15448300540447235,0.162431001663208,0.12908199429512024,0.14429299533367157,3949,0.0,0.0
2017-11-11 00:00:00+00:00,0.14243300259113312,0.1478469967842102,0.1241540014743805,0.12518200278282166,7325,0.0,0.0
2017-11-12 00:00:00+00:00,0.12492900341749191,0.12971100211143494,0.10775899887084961,0.11137399822473526,1458,0.0,0.0
2017-11-13 00:00:00+00:00,0.11153300106525421,0.12670999765396118,0.10140399634838104,0.1239669993519783,1501,0.0,0.0
2017-11-14 00:00:00+00:00,0.12470799684524536,0.1274610012769699,0.10535400360822678,0.12104299664497375,6706,0.0,0.0
2017-11-15 00:00:00+00:00,0.11923699826002121,0.1294970065355301,0.09272599965333939,0.12662099301815033,2863,0.0,0.0
2017-11-16 00:00:00+00:00,0.12732699513435364,0.12945100665092468,0.11733099818229675,0.12713700532913208,3811,0.0,0.0
2017-11-17 00:00:00+00:00,0.12674400210380554,0.13196100294589996,0.11272899806499481,0.125123992562294,2324,0.0,0.0
2017-11-18 00:00:00+00:00,0.12537799775600433,0.13101699948310852,0.1112309992313385,0.12571300566196442,2456,0.0,0.0
2017-11-19 00:00:00+00:00,0.12458200007677078,0.1756870001554489,0.11580599844455719,0.16612699627876282,2436,0.0,0.0
2017-11-20 00:00:00+00:00,0.16558599472045898,0.16858799755573273,0.1297380030155182,0.136913001537323,3648,0.0,0.0
2017-11-21 00:00:00+00:00,0.1399019956588745,0.14230500161647797,0.12427499890327454,0.12499400228261948,4997,0.0,0.0
2017-11-22 00:00:00+00:00,0.12579500675201416,0.13557599484920502,0.12335699796676636,0.13517600297927856,3653,0.0,0.0
2017-11-23 00:00:00+00:00,0.12924200296401978,0.13184399902820587,0.11541400104761124,0.12764500081539154,2055,0.0,0.0
2017-11-24 00:00:00+00:00,0.12743400037288666,0.12892000377178192,0.12085399776697159,0.12323399633169174,3862,0.0,0.0
2017-11-25 00:00:00+00:00,0.12265799939632416,0.14668700098991394,0.12107399851083755,0.13725000619888306,6210,0.0,0.0
2017-11-26 00:00:00+00:00,0.13632899522781372,0.15331900119781494,0.13385699689388275,0.1343259960412979,6745,0.0,0.0
2017-11-27 00:00:00+00:00,0.1355219930410385,0.14942599833011627,0.13484500348567963,0.14362500607967377,5595,0.0,0.0
2017-11-28 00:00:00+00:00,0.1440420001745224,0.18705199658870697,0.14343200623989105,0.16923899948596954,6925,0.0,0.0
