TIMESTAMP,GIZA36216_OPEN_PRICE_USD,GIZA36216_HIGH_PRICE_USD,GIZA36216_LOW_PRICE_USD,GIZA36216_CLOSE_PRICE_USD,GIZA36216_VOLUME_USD,GIZA36216_DIVIDENDS_USD,GIZA36216_STOCK_SPLITS_USD
2025-05-21 00:00:00+00:00,0.07218100130558014,0.07926800101995468,0.051635999232530594,0.05742599815130234,8256512,0.0,0.0
2025-05-22 00:00:00+00:00,0.05732399970293045,0.05833899974822998,0.04279100149869919,0.04436900094151497,4920740,0.0,0.0
2025-05-23 00:00:00+00:00,0.044390998780727386,0.05683799833059311,0.036715999245643616,0.051947999745607376,8283998,0.0,0.0
2025-05-24 00:00:00+00:00,0.051931001245975494,0.18845400214195251,0.04836999997496605,0.1782499998807907,19851699,0.0,0.0
2025-05-25 00:00:00+00:00,0.1782499998807907,0.18572600185871124,0.1285569965839386,0.13185299932956696,14959830,0.0,0.0
2025-05-26 00:00:00+00:00,0.13184800744056702,0.1380939930677414,0.09697700291872025,0.09847299754619598,17077787,0.0,0.0
2025-05-27 00:00:00+00:00,0.09859000146389008,0.1530590057373047,0.09766899794340134,0.1105939969420433,28441154,0.0,0.0
2025-05-28 00:00:00+00:00,0.11069899797439575,0.11609700322151184,0.0792509987950325,0.08061999827623367,6405689,0.0,0.0
2025-05-29 00:00:00+00:00,0.08045200258493423,0.09362199902534485,0.06894200295209885,0.07595600187778473,4913426,0.0,0.0
2025-05-30 00:00:00+00:00,0.07595200091600418,0.1306930035352707,0.07595200091600418,0.12264800071716309,7310452,0.0,0.0
2025-05-31 00:00:00+00:00,0.12236899882555008,0.12900899350643158,0.09551200270652771,0.10364100337028503,6552444,0.0,0.0
2025-06-01 00:00:00+00:00,0.10669788718223572,0.17366383969783783,0.10669788718223572,0.16186393797397614,8356845,0.0,0.0
