TIMESTAMP,ATOS_OPEN_PRICE_USD,ATOS_HIGH_PRICE_USD,ATOS_LOW_PRICE_USD,ATOS_CLOSE_PRICE_USD,ATOS_VOLUME_USD,ATOS_DIVIDENDS_USD,ATOS_STOCK_SPLITS_USD
2025-04-14 00:00:00+00:00,0.10987400263547897,0.11191999912261963,0.09148799628019333,0.1037139967083931,719,0.0,0.0
2025-04-15 00:00:00+00:00,0.1037139967083931,0.1064319983124733,0.09390600025653839,0.09429100155830383,679,0.0,0.0
2025-04-16 00:00:00+00:00,0.09429100155830383,0.09685400128364563,0.09383100271224976,0.09565000236034393,206,0.0,0.0
2025-04-17 00:00:00+00:00,0.09565000236034393,0.10115200281143188,0.09563100337982178,0.09853799641132355,1207,0.0,0.0
2025-04-18 00:00:00+00:00,0.09853799641132355,0.10279200226068497,0.09648700058460236,0.10270100086927414,999,0.0,0.0
2025-04-19 00:00:00+00:00,0.10270100086927414,0.10767000168561935,0.10230399668216705,0.10579600185155869,1413,0.0,0.0
2025-04-20 00:00:00+00:00,0.10579600185155869,0.10636100172996521,0.1025250032544136,0.10378800332546234,103,0.0,0.0
2025-04-21 00:00:00+00:00,0.10378800332546234,0.10704600065946579,0.10246399790048599,0.10518799722194672,10,0.0,0.0
2025-04-22 00:00:00+00:00,0.10518799722194672,0.11296500265598297,0.10490100085735321,0.1109049990773201,34459,0.0,0.0
2025-04-23 00:00:00+00:00,0.1109049990773201,0.111845001578331,0.108085997402668,0.11064600199460983,41441,0.0,0.0
2025-04-24 00:00:00+00:00,0.11064600199460983,1.5311909914016724,0.10344599932432175,0.1056239977478981,0,0.0,0.0
2025-04-25 00:00:00+00:00,0.1056239977478981,0.10813300311565399,0.10437300056219101,0.10688699781894684,8248,0.0,0.0
2025-04-26 00:00:00+00:00,0.10688699781894684,0.10813900083303452,0.1043270006775856,0.10733900219202042,0,0.0,0.0
2025-04-27 00:00:00+00:00,0.10733900219202042,0.10920900106430054,0.10255999863147736,0.10478600114583969,40790,0.0,0.0
2025-04-28 00:00:00+00:00,0.10478600114583969,0.10480999946594238,0.0996680036187172,0.101671002805233,20989,0.0,0.0
2025-04-29 00:00:00+00:00,0.101671002805233,0.103753000497818,0.09756699949502945,0.0995279997587204,60613,0.0,0.0
2025-04-30 00:00:00+00:00,0.0995279997587204,0.10033199936151505,0.09564600139856339,0.09597399830818176,50872,0.0,0.0
2025-05-01 00:00:00+00:00,0.09597399830818176,0.09999299794435501,0.06265900284051895,0.08336099982261658,449837,0.0,0.0
2025-05-02 00:00:00+00:00,0.08336099982261658,0.14521999657154083,0.06966999918222427,0.07490800321102142,165046,0.0,0.0
2025-05-03 00:00:00+00:00,0.07490800321102142,0.077674001455307,0.06333000212907791,0.0681300014257431,244677,0.0,0.0
2025-05-04 00:00:00+00:00,0.0681300014257431,0.07551199942827225,0.06743200123310089,0.07510200142860413,56556,0.0,0.0
2025-05-05 00:00:00+00:00,0.07510200142860413,0.08769699931144714,0.07510200142860413,0.08662799745798111,135097,0.0,0.0
2025-05-06 00:00:00+00:00,0.08662799745798111,0.08665499836206436,0.08027199655771255,0.08440600335597992,84323,0.0,0.0
2025-05-07 00:00:00+00:00,0.08440600335597992,0.08580700308084488,0.07975900173187256,0.08269199728965759,0,0.0,0.0
2025-05-08 00:00:00+00:00,0.08269199728965759,0.08690900355577469,0.07704800367355347,0.0834600031375885,190395,0.0,0.0
2025-05-09 00:00:00+00:00,0.0834600031375885,0.0883840024471283,0.08217799663543701,0.0842600017786026,63747,0.0,0.0
