TIMESTAMP,BITS_OPEN_PRICE_USD,BITS_HIGH_PRICE_USD,BITS_LOW_PRICE_USD,BITS_CLOSE_PRICE_USD,BITS_VOLUME_USD,BITS_DIVIDENDS_USD,BITS_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,0.024046000093221664,0.024046000093221664,0.02126000076532364,0.02203099988400936,202,0.0,0.0
2017-11-10 00:00:00+00:00,0.022160999476909637,0.02280599996447563,0.02031799964606762,0.020670000463724136,270,0.0,0.0
2017-11-11 00:00:00+00:00,0.020594999194145203,0.021330999210476875,0.01925799995660782,0.020018000155687332,5,0.0,0.0
2017-11-12 00:00:00+00:00,0.020003000274300575,0.02023399993777275,0.01741199940443039,0.018331000581383705,10,0.0,0.0
2017-11-13 00:00:00+00:00,0.018353000283241272,0.0212009996175766,0.018202999606728554,0.02115900069475174,84,0.0,0.0
2017-11-14 00:00:00+00:00,0.021199999377131462,0.02579599991440773,0.020786000415682793,0.02273700013756752,652,0.0,0.0
2017-11-15 00:00:00+00:00,0.022753000259399414,0.03164299950003624,0.02244199998676777,0.028404999524354935,5264,0.0,0.0
2017-11-16 00:00:00+00:00,0.028553999960422516,0.03450499847531319,0.027803000062704086,0.03381200134754181,2737,0.0,0.0
2017-11-17 00:00:00+00:00,0.031106000766158104,0.03145600110292435,0.026355000212788582,0.027473000809550285,1961,0.0,0.0
2017-11-18 00:00:00+00:00,0.027365000918507576,0.027666000649333,0.023562999442219734,0.024289999157190323,246,0.0,0.0
2017-11-19 00:00:00+00:00,0.02426699921488762,0.028179999440908432,0.021553000435233116,0.024613000452518463,614,0.0,0.0
2017-11-20 00:00:00+00:00,0.024598000571131706,0.025366999208927155,0.02241699956357479,0.023757999762892723,464,0.0,0.0
2017-11-21 00:00:00+00:00,0.02376200072467327,0.02495099976658821,0.02027600072324276,0.022564999759197235,226,0.0,0.0
2017-11-22 00:00:00+00:00,0.022619999945163727,0.024755999445915222,0.020687999203801155,0.02463500015437603,165,0.0,0.0
2017-11-23 00:00:00+00:00,0.024627000093460083,0.024747999384999275,0.022936999797821045,0.022936999797821045,6,0.0,0.0
2017-11-24 00:00:00+00:00,0.022905999794602394,0.027156999334692955,0.022644000127911568,0.025357000529766083,871,0.0,0.0
2017-11-25 00:00:00+00:00,0.02530599944293499,0.026890000328421593,0.02143000066280365,0.02143000066280365,176,0.0,0.0
2017-11-26 00:00:00+00:00,0.021756000816822052,0.02601799927651882,0.021049000322818756,0.02247699908912182,114,0.0,0.0
