TIMESTAMP,SWITCH_OPEN_PRICE_USD,SWITCH_HIGH_PRICE_USD,SWITCH_LOW_PRICE_USD,SWITCH_CLOSE_PRICE_USD,SWITCH_VOLUME_USD,SWITCH_DIVIDENDS_USD,SWITCH_STOCK_SPLITS_USD
2023-04-07 00:00:00+00:00,0.011870999820530415,0.01361900009214878,0.010672000236809254,0.012086000293493271,252340,0.0,0.0
2023-04-08 00:00:00+00:00,0.012078999541699886,0.015116999857127666,0.00937000010162592,0.012430000118911266,104505,0.0,0.0
2023-04-09 00:00:00+00:00,0.012431000359356403,0.0133689995855093,0.008693999610841274,0.011092999950051308,60857,0.0,0.0
2023-04-10 00:00:00+00:00,0.011087999679148197,0.013267000205814838,0.007460999768227339,0.009991999715566635,107824,0.0,0.0
2023-04-11 00:00:00+00:00,0.009991000406444073,0.011990999802947044,0.008427999913692474,0.009916000068187714,77740,0.0,0.0
2023-04-12 00:00:00+00:00,0.009917999617755413,0.012044999748468399,0.008573999628424644,0.009278000332415104,105266,0.0,0.0
2023-04-13 00:00:00+00:00,0.01023900043219328,0.010958000086247921,0.006653999909758568,0.008945000357925892,224361,0.0,0.0
2023-04-14 00:00:00+00:00,0.008945000357925892,0.009375999681651592,0.004687000066041946,0.008898000232875347,105368,0.0,0.0
2023-04-15 00:00:00+00:00,0.008898000232875347,0.009696000255644321,0.008239000104367733,0.00877199973911047,79459,0.0,0.0
2023-04-16 00:00:00+00:00,0.00877199973911047,0.009248999878764153,0.007853999733924866,0.007933000102639198,53523,0.0,0.0
2023-04-17 00:00:00+00:00,0.007931999862194061,0.008709000423550606,0.007488999981433153,0.007565999869257212,50591,0.0,0.0
2023-04-18 00:00:00+00:00,0.007567999884486198,0.007954999804496765,0.007263000123202801,0.007501000072807074,76219,0.0,0.0
2023-04-19 00:00:00+00:00,0.007493999786674976,0.007695999927818775,0.00532899983227253,0.0068270000629127026,132034,0.0,0.0
2023-04-20 00:00:00+00:00,0.0068270000629127026,0.007615000009536743,0.006401999853551388,0.006639999803155661,124189,0.0,0.0
2023-04-21 00:00:00+00:00,0.006632000207901001,0.006957000121474266,0.006409000139683485,0.0067610000260174274,34680,0.0,0.0
2023-04-22 00:00:00+00:00,0.0067610000260174274,0.007333000190556049,0.006616999860852957,0.007065999787300825,86458,0.0,0.0
2023-04-23 00:00:00+00:00,0.007065999787300825,0.007069000042974949,0.00559900002554059,0.006302000023424625,29235,0.0,0.0
2023-04-24 00:00:00+00:00,0.006302000023424625,0.00661400007084012,0.00483699981123209,0.006186999846249819,59014,0.0,0.0
2023-04-25 00:00:00+00:00,0.006186000071465969,0.007178999949246645,0.0038169999606907368,0.007104000076651573,132660,0.0,0.0
2023-04-26 00:00:00+00:00,0.007104000076651573,0.007104000076651573,0.004792000167071819,0.006058000028133392,76179,0.0,0.0
2023-04-27 00:00:00+00:00,0.006058000028133392,0.006517000030726194,0.004058000165969133,0.005917000118643045,50527,0.0,0.0
2023-04-28 00:00:00+00:00,0.005915999878197908,0.007296999916434288,0.00585100008174777,0.006115000229328871,230873,0.0,0.0
2023-04-29 00:00:00+00:00,0.006115000229328871,0.006972000002861023,0.005758999846875668,0.006800000090152025,103164,0.0,0.0
2023-04-30 00:00:00+00:00,0.0068060001358389854,0.007178999949246645,0.006496000103652477,0.006926000118255615,43169,0.0,0.0
2023-05-01 00:00:00+00:00,0.006916999816894531,0.00761799979954958,0.0040339999832212925,0.006562999915331602,112874,0.0,0.0
2023-05-02 00:00:00+00:00,0.006564000155776739,0.0065830000676214695,0.005249999929219484,0.00621700007468462,77769,0.0,0.0
2023-05-03 00:00:00+00:00,0.006213999819010496,0.016868000850081444,0.006190999876707792,0.010960999876260757,526321,0.0,0.0
2023-05-04 00:00:00+00:00,0.01095999963581562,0.011951000429689884,0.008384999819099903,0.008879000321030617,227991,0.0,0.0
2023-05-05 00:00:00+00:00,0.008876999840140343,0.009568000212311745,0.007346999831497669,0.008315999992191792,300973,0.0,0.0
2023-05-06 00:00:00+00:00,0.008322999812662601,0.008557000197470188,0.006657000165432692,0.008166000247001648,171939,0.0,0.0
2023-05-07 00:00:00+00:00,0.008166000247001648,0.008503000251948833,0.006953999865800142,0.0076870000921189785,113171,0.0,0.0
2023-05-08 00:00:00+00:00,0.0076870000921189785,0.008301000110805035,0.007577000185847282,0.007956000044941902,94899,0.0,0.0
2023-05-09 00:00:00+00:00,0.007956000044941902,0.008282000198960304,0.007658999878913164,0.007691000122576952,221567,0.0,0.0
2023-05-10 00:00:00+00:00,0.007693000137805939,0.008178000338375568,0.00648899981752038,0.0065750000067055225,49913,0.0,0.0
2023-05-11 00:00:00+00:00,0.006659000180661678,0.007135000079870224,0.006289000157266855,0.00685400003567338,36320,0.0,0.0
