TIMESTAMP,TYLER_OPEN_PRICE_USD,TYLER_HIGH_PRICE_USD,TYLER_LOW_PRICE_USD,TYLER_CLOSE_PRICE_USD,TYLER_VOLUME_USD,TYLER_DIVIDENDS_USD,TYLER_STOCK_SPLITS_USD
2024-10-10 00:00:00+00:00,0.0007939999923110008,0.0009950000094249845,0.0006939999875612557,0.0007130000158213079,116868,0.0,0.0
2024-10-11 00:00:00+00:00,0.0007130000158213079,0.0007159999804571271,0.000455000001238659,0.0005130000063218176,57740,0.0,0.0
2024-10-12 00:00:00+00:00,0.0005130000063218176,0.0005680000176653266,0.000295000005280599,0.00032699998700991273,32774,0.0,0.0
2024-10-13 00:00:00+00:00,0.00032699998700991273,0.0005729999975301325,0.0003000000142492354,0.00048099999548867345,48803,0.0,0.0
2024-10-14 00:00:00+00:00,0.00048099999548867345,0.0006799999973736703,0.00046999999904073775,0.0005130000063218176,49877,0.0,0.0
2024-10-15 00:00:00+00:00,0.0005130000063218176,0.0009830000344663858,0.0005130000063218176,0.0007730000070296228,80125,0.0,0.0
2024-10-16 00:00:00+00:00,0.0007730000070296228,0.0015269999857991934,0.0007719999994151294,0.0012580000329762697,209793,0.0,0.0
2024-10-17 00:00:00+00:00,0.0012580000329762697,0.0014220000011846423,0.0009139999747276306,0.0011950000189244747,151858,0.0,0.0
2024-10-18 00:00:00+00:00,0.0011950000189244747,0.0014949999749660492,0.001019999966956675,0.0013000000035390258,105166,0.0,0.0
2024-10-19 00:00:00+00:00,0.0013000000035390258,0.0018139999592676759,0.0012440000427886844,0.0017379999626427889,147396,0.0,0.0
2024-10-20 00:00:00+00:00,0.0017379999626427889,0.0020620001014322042,0.001673000049777329,0.0017659999430179596,139533,0.0,0.0
2024-10-21 00:00:00+00:00,0.0017659999430179596,0.0017940000398084521,0.0012390000047162175,0.0013889999827370048,111573,0.0,0.0
2024-10-22 00:00:00+00:00,0.0013889999827370048,0.00177800003439188,0.0013269999762997031,0.0013810000382363796,115092,0.0,0.0
2024-10-23 00:00:00+00:00,0.0013810000382363796,0.001690999954007566,0.001303000026382506,0.0015719999792054296,64689,0.0,0.0
2024-10-24 00:00:00+00:00,0.0015839999541640282,0.002022000029683113,0.0015650000423192978,0.0017109999898821115,112927,0.0,0.0
2024-10-25 00:00:00+00:00,0.0017109999898821115,0.0017930000321939588,0.0015010000206530094,0.0015770000172778964,110259,0.0,0.0
2024-10-26 00:00:00+00:00,0.0015810000477358699,0.0016060000052675605,0.0013719999697059393,0.001415999955497682,123775,0.0,0.0
2024-10-27 00:00:00+00:00,0.001415999955497682,0.0014850000152364373,0.0012009999481961131,0.0012029999634250998,34148,0.0,0.0
2024-10-28 00:00:00+00:00,0.0012029999634250998,0.001373999984934926,0.0010089999996125698,0.0010870000114664435,97662,0.0,0.0
2024-10-29 00:00:00+00:00,0.0010870000114664435,0.0012039999710395932,0.0008609999786131084,0.0011520000407472253,97950,0.0,0.0
2024-10-30 00:00:00+00:00,0.001158999977633357,0.0011599999852478504,0.0008689999813213944,0.0008779999916441739,50340,0.0,0.0
2024-10-31 00:00:00+00:00,0.0008779999916441739,0.0010430000256747007,0.0008219999726861715,0.0008730000117793679,55586,0.0,0.0
2024-11-01 00:00:00+00:00,0.0008730000117793679,0.0008970000199042261,0.0006329999887384474,0.0007029999978840351,94225,0.0,0.0
2024-11-02 00:00:00+00:00,0.0007029999978840351,0.0009069999796338379,0.0006719999946653843,0.0009059999720193446,48056,0.0,0.0
2024-11-03 00:00:00+00:00,0.0009059999720193446,0.0011070000473409891,0.0007450000266544521,0.0007830000249668956,42447,0.0,0.0
2024-11-04 00:00:00+00:00,0.0007830000249668956,0.0009820000268518925,0.0007249999907799065,0.0007389999809674919,38997,0.0,0.0
2024-11-05 00:00:00+00:00,0.0007389999809674919,0.000881000014487654,0.0007040000054985285,0.0007210000185295939,35309,0.0,0.0
2024-11-06 00:00:00+00:00,0.0007210000185295939,0.0008640000014565885,0.0006619999767281115,0.0006900000153109431,52678,0.0,0.0
2024-11-07 00:00:00+00:00,0.0006900000153109431,0.0008570000063627958,0.0005670000100508332,0.0007670000195503235,66863,0.0,0.0
2024-11-08 00:00:00+00:00,0.0007329999934881926,0.0007609999738633633,0.000645000021904707,0.0007280000136233866,36875,0.0,0.0
2024-11-09 00:00:00+00:00,0.0007280000136233866,0.0007650000043213367,0.0006140000186860561,0.0007650000043213367,46513,0.0,0.0
2024-11-10 00:00:00+00:00,0.0007650000043213367,0.0008249999955296516,0.0005939999828115106,0.0007520000217482448,69177,0.0,0.0
2024-11-11 00:00:00+00:00,0.0007520000217482448,0.001361000002361834,0.0007520000217482448,0.0012039999710395932,206226,0.0,0.0
2024-11-12 00:00:00+00:00,0.0012039999710395932,0.0013310000067576766,0.0009850000496953726,0.0010659999679774046,109734,0.0,0.0
