TIMESTAMP,ARTR_OPEN_PRICE_USD,ARTR_HIGH_PRICE_USD,ARTR_LOW_PRICE_USD,ARTR_CLOSE_PRICE_USD,ARTR_VOLUME_USD,ARTR_DIVIDENDS_USD,ARTR_STOCK_SPLITS_USD
2021-07-29 00:00:00+00:00,1.4192299842834473,1.4294140338897705,1.4182599782943726,1.4226189851760864,232688,0.0,0.0
2021-07-30 00:00:00+00:00,1.4225159883499146,1.4298650026321411,1.4185160398483276,1.4201569557189941,174688,0.0,0.0
2021-07-31 00:00:00+00:00,1.4199930429458618,1.42958402633667,1.4184999465942383,1.4221160411834717,154572,0.0,0.0
2021-08-01 00:00:00+00:00,1.4219629764556885,1.428544044494629,1.3706649541854858,1.420501947402954,195237,0.0,0.0
2021-08-02 00:00:00+00:00,1.420501947402954,1.4279520511627197,1.4109280109405518,1.4182490110397339,175758,0.0,0.0
2021-08-03 00:00:00+00:00,1.4182050228118896,1.4244519472122192,1.4057819843292236,1.4165610074996948,100007,0.0,0.0
2021-08-04 00:00:00+00:00,1.4165940284729004,1.4245680570602417,1.4045239686965942,1.416646957397461,151462,0.0,0.0
2021-08-05 00:00:00+00:00,1.416674017906189,1.4208379983901978,1.4078179597854614,1.4150960445404053,56046,0.0,0.0
2021-08-06 00:00:00+00:00,1.415120005607605,1.4381829500198364,1.4095710515975952,1.4204570055007935,58869,0.0,0.0
2021-08-07 00:00:00+00:00,1.4205050468444824,1.4334139823913574,1.4080179929733276,1.4113659858703613,123908,0.0,0.0
2021-08-08 00:00:00+00:00,1.4114389419555664,1.4247139692306519,0.35768699645996094,1.4144010543823242,104522,0.0,0.0
2021-08-09 00:00:00+00:00,1.4145389795303345,1.4191069602966309,1.3015719652175903,1.399873971939087,95306,0.0,0.0
2021-08-10 00:00:00+00:00,1.3999110460281372,1.4178669452667236,1.3604669570922852,1.4113010168075562,86484,0.0,0.0
2021-08-11 00:00:00+00:00,1.4113399982452393,1.4197620153427124,1.3881759643554688,1.4152090549468994,116911,0.0,0.0
2021-08-12 00:00:00+00:00,1.4152419567108154,1.4181979894638062,1.398717999458313,1.4110959768295288,100143,0.0,0.0
2021-08-13 00:00:00+00:00,1.4110679626464844,1.453665018081665,1.400907039642334,1.4495830535888672,117910,0.0,0.0
2021-08-14 00:00:00+00:00,1.4497079849243164,1.511916995048523,1.4259209632873535,1.4671779870986938,116406,0.0,0.0
2021-08-15 00:00:00+00:00,1.4669790267944336,1.4753119945526123,1.4442540407180786,1.4684590101242065,108508,0.0,0.0
2021-08-16 00:00:00+00:00,1.468485951423645,1.4693700075149536,1.441627025604248,1.4680299758911133,123520,0.0,0.0
2021-08-17 00:00:00+00:00,1.468088984489441,1.4684159755706787,1.020292043685913,1.4681650400161743,165422,0.0,0.0
