TIMESTAMP,MOLTEN_OPEN_PRICE_USD,MOLTEN_HIGH_PRICE_USD,MOLTEN_LOW_PRICE_USD,MOLTEN_CLOSE_PRICE_USD,MOLTEN_VOLUME_USD,MOLTEN_DIVIDENDS_USD,MOLTEN_STOCK_SPLITS_USD
2024-03-21 00:00:00+00:00,2.1540889739990234,2.158066987991333,1.8674999475479126,1.938999056816101,1149,0.0,0.0
2024-03-22 00:00:00+00:00,1.938999056816101,1.9646070003509521,1.7744669914245605,1.8789360523223877,2100,0.0,0.0
2024-03-23 00:00:00+00:00,1.8789360523223877,1.9980820417404175,1.8789360523223877,1.9485260248184204,526,0.0,0.0
2024-03-24 00:00:00+00:00,1.9485260248184204,1.9725149869918823,1.861251950263977,1.9439879655838013,1083,0.0,0.0
2024-03-25 00:00:00+00:00,1.9439879655838013,2.0933570861816406,1.785146951675415,1.9800000190734863,2622,0.0,0.0
2024-03-26 00:00:00+00:00,1.9800000190734863,2.1374409198760986,1.9568430185317993,1.9568430185317993,24065,0.0,0.0
2024-03-27 00:00:00+00:00,1.9568430185317993,1.9960509538650513,1.8903310298919678,1.9628510475158691,15766,0.0,0.0
2024-03-28 00:00:00+00:00,1.9628510475158691,2.073172092437744,1.9165509939193726,2.056885004043579,44788,0.0,0.0
2024-03-29 00:00:00+00:00,2.056885004043579,2.056885004043579,2.0010550022125244,2.0109729766845703,4325,0.0,0.0
2024-03-30 00:00:00+00:00,2.0109729766845703,2.0153250694274902,1.6939690113067627,1.9005589485168457,35736,0.0,0.0
2024-03-31 00:00:00+00:00,1.9005589485168457,2.050689935684204,1.8580689430236816,2.0397510528564453,40164,0.0,0.0
2024-04-01 00:00:00+00:00,2.0397510528564453,2.040374994277954,1.8140000104904175,1.8739680051803589,24926,0.0,0.0
2024-04-02 00:00:00+00:00,1.8739680051803589,1.8833119869232178,1.6899060010910034,1.7859270572662354,67772,0.0,0.0
2024-04-03 00:00:00+00:00,1.7859270572662354,1.7993500232696533,1.6930840015411377,1.701490044593811,19745,0.0,0.0
2024-04-04 00:00:00+00:00,1.701490044593811,1.7563079595565796,1.6109360456466675,1.6679439544677734,41296,0.0,0.0
2024-04-05 00:00:00+00:00,1.6679439544677734,1.8184020519256592,1.5291190147399902,1.6513299942016602,79028,0.0,0.0
2024-04-06 00:00:00+00:00,1.6513299942016602,1.6816999912261963,1.5894420146942139,1.6354169845581055,17335,0.0,0.0
2024-04-07 00:00:00+00:00,1.6354169845581055,1.6354169845581055,1.530776023864746,1.5878390073776245,19217,0.0,0.0
2024-04-08 00:00:00+00:00,1.5878390073776245,1.6308720111846924,1.5060640573501587,1.6173100471496582,33431,0.0,0.0
