TIMESTAMP,STONKS31802_OPEN_PRICE_USD,STONKS31802_HIGH_PRICE_USD,STONKS31802_LOW_PRICE_USD,STONKS31802_CLOSE_PRICE_USD,STONKS31802_VOLUME_USD,STONKS31802_DIVIDENDS_USD,STONKS31802_STOCK_SPLITS_USD
2024-07-13 00:00:00+00:00,1.8000000636675395e-05,1.9999999494757503e-05,1.8000000636675395e-05,1.8000000636675395e-05,186406,0.0,0.0
2024-07-14 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.5999999959603883e-05,1.8000000636675395e-05,205207,0.0,0.0
2024-07-15 00:00:00+00:00,1.8000000636675395e-05,2.300000051036477e-05,1.4000000192027073e-05,1.8999999156221747e-05,670777,0.0,0.0
2024-07-16 00:00:00+00:00,1.8999999156221747e-05,2.300000051036477e-05,1.8000000636675395e-05,2.099999983329326e-05,275475,0.0,0.0
2024-07-17 00:00:00+00:00,2.099999983329326e-05,2.300000051036477e-05,1.9999999494757503e-05,1.9999999494757503e-05,167490,0.0,0.0
2024-07-18 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.700000029813964e-05,1.700000029813964e-05,160904,0.0,0.0
2024-07-19 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.5999999959603883e-05,266572,0.0,0.0
2024-07-20 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4000000192027073e-05,220633,0.0,0.0
2024-07-21 00:00:00+00:00,1.4000000192027073e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4999999621068127e-05,257418,0.0,0.0
2024-07-22 00:00:00+00:00,1.4999999621068127e-05,1.700000029813964e-05,1.2999999853491317e-05,1.5999999959603883e-05,264039,0.0,0.0
2024-07-23 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.2999999853491317e-05,1.4999999621068127e-05,261004,0.0,0.0
2024-07-24 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.2999999853491317e-05,280906,0.0,0.0
2024-07-25 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2000000424450263e-05,214632,0.0,0.0
2024-07-26 00:00:00+00:00,1.2000000424450263e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2999999853491317e-05,244971,0.0,0.0
2024-07-27 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2000000424450263e-05,207286,0.0,0.0
2024-07-28 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,218701,0.0,0.0
2024-07-29 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,209783,0.0,0.0
2024-07-30 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,9.999999747378752e-06,1.1000000085914508e-05,224427,0.0,0.0
2024-07-31 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,185897,0.0,0.0
2024-08-01 00:00:00+00:00,9.999999747378752e-06,1.2000000424450263e-05,9.999999747378752e-06,9.999999747378752e-06,194660,0.0,0.0
2024-08-02 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,7.000000096013537e-06,7.000000096013537e-06,116546,0.0,0.0
2024-08-03 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,156223,0.0,0.0
2024-08-04 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,6.000000212225132e-06,6.000000212225132e-06,110688,0.0,0.0
2024-08-05 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,120583,0.0,0.0
2024-08-06 00:00:00+00:00,6.000000212225132e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,169612,0.0,0.0
2024-08-07 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,4.999999873689376e-06,4.999999873689376e-06,151999,0.0,0.0
2024-08-08 00:00:00+00:00,4.999999873689376e-06,9.000000318337698e-06,4.999999873689376e-06,9.000000318337698e-06,156212,0.0,0.0
2024-08-09 00:00:00+00:00,9.000000318337698e-06,1.700000029813964e-05,9.000000318337698e-06,1.5999999959603883e-05,233457,0.0,0.0
2024-08-10 00:00:00+00:00,1.5999999959603883e-05,2.300000051036477e-05,1.5999999959603883e-05,1.700000029813964e-05,303249,0.0,0.0
2024-08-11 00:00:00+00:00,1.700000029813964e-05,2.099999983329326e-05,1.5999999959603883e-05,1.8000000636675395e-05,248246,0.0,0.0
2024-08-12 00:00:00+00:00,1.8000000636675395e-05,2.2000000171829015e-05,1.700000029813964e-05,2.099999983329326e-05,322957,0.0,0.0
2024-08-13 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.4999999621068127e-05,1.700000029813964e-05,200871,0.0,0.0
2024-08-14 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.2000000424450263e-05,1.2999999853491317e-05,218046,0.0,0.0
2024-08-15 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,9.999999747378752e-06,1.1000000085914508e-05,157374,0.0,0.0
2024-08-16 00:00:00+00:00,1.1000000085914508e-05,1.4000000192027073e-05,9.999999747378752e-06,1.4000000192027073e-05,170438,0.0,0.0
2024-08-17 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.2999999853491317e-05,128906,0.0,0.0
2024-08-18 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,139574,0.0,0.0
2024-08-19 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,9.999999747378752e-06,9.999999747378752e-06,173671,0.0,0.0
2024-08-20 00:00:00+00:00,9.999999747378752e-06,1.4000000192027073e-05,9.000000318337698e-06,1.1000000085914508e-05,168631,0.0,0.0
2024-08-21 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,7.999999979801942e-06,7.999999979801942e-06,120641,0.0,0.0
2024-08-22 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.000000096013537e-06,9.000000318337698e-06,152848,0.0,0.0
2024-08-23 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,176267,0.0,0.0
2024-08-24 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,179625,0.0,0.0
2024-08-25 00:00:00+00:00,9.999999747378752e-06,1.2000000424450263e-05,9.999999747378752e-06,9.999999747378752e-06,212430,0.0,0.0
2024-08-26 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,178065,0.0,0.0
2024-08-27 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.999999979801942e-06,7.999999979801942e-06,174821,0.0,0.0
2024-08-28 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,210997,0.0,0.0
2024-08-29 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,213712,0.0,0.0
2024-08-30 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,257722,0.0,0.0
2024-08-31 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,204769,0.0,0.0
2024-09-01 00:00:00+00:00,7.000000096013537e-06,9.000000318337698e-06,6.000000212225132e-06,6.000000212225132e-06,149649,0.0,0.0
2024-09-02 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,182206,0.0,0.0
2024-09-03 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,173368,0.0,0.0
2024-09-04 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,216414,0.0,0.0
2024-09-05 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,281072,0.0,0.0
2024-09-06 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,259725,0.0,0.0
2024-09-07 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,229500,0.0,0.0
2024-09-08 00:00:00+00:00,4.999999873689376e-06,7.000000096013537e-06,4.999999873689376e-06,6.000000212225132e-06,162819,0.0,0.0
2024-09-09 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,4.999999873689376e-06,6.000000212225132e-06,144686,0.0,0.0
2024-09-10 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,141648,0.0,0.0
2024-09-11 00:00:00+00:00,6.000000212225132e-06,7.999999979801942e-06,6.000000212225132e-06,7.999999979801942e-06,232432,0.0,0.0
2024-09-12 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,228748,0.0,0.0
2024-09-13 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,225825,0.0,0.0
2024-09-14 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,237998,0.0,0.0
2024-09-15 00:00:00+00:00,9.000000318337698e-06,1.1000000085914508e-05,9.000000318337698e-06,9.000000318337698e-06,233784,0.0,0.0
2024-09-16 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,221760,0.0,0.0
2024-09-17 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,243823,0.0,0.0
2024-09-18 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,274773,0.0,0.0
2024-09-19 00:00:00+00:00,9.000000318337698e-06,1.2000000424450263e-05,9.000000318337698e-06,1.1000000085914508e-05,252768,0.0,0.0
2024-09-20 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,9.999999747378752e-06,9.999999747378752e-06,215466,0.0,0.0
2024-09-21 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,7.999999979801942e-06,9.999999747378752e-06,284691,0.0,0.0
2024-09-22 00:00:00+00:00,9.999999747378752e-06,1.2999999853491317e-05,9.999999747378752e-06,1.1000000085914508e-05,286892,0.0,0.0
2024-09-23 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,287106,0.0,0.0
2024-09-24 00:00:00+00:00,1.1000000085914508e-05,1.4000000192027073e-05,1.1000000085914508e-05,1.2999999853491317e-05,290345,0.0,0.0
2024-09-25 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.1000000085914508e-05,1.2000000424450263e-05,254743,0.0,0.0
2024-09-26 00:00:00+00:00,1.2000000424450263e-05,1.4000000192027073e-05,1.1000000085914508e-05,1.4000000192027073e-05,252783,0.0,0.0
2024-09-27 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.2999999853491317e-05,287543,0.0,0.0
2024-09-28 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2000000424450263e-05,223493,0.0,0.0
2024-09-29 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,269874,0.0,0.0
2024-09-30 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,9.999999747378752e-06,9.999999747378752e-06,228281,0.0,0.0
2024-10-01 00:00:00+00:00,9.999999747378752e-06,1.2999999853491317e-05,9.999999747378752e-06,1.1000000085914508e-05,270157,0.0,0.0
2024-10-02 00:00:00+00:00,1.1000000085914508e-05,1.2999999853491317e-05,9.999999747378752e-06,9.999999747378752e-06,279262,0.0,0.0
2024-10-03 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,304131,0.0,0.0
2024-10-04 00:00:00+00:00,9.000000318337698e-06,1.2000000424450263e-05,9.000000318337698e-06,9.999999747378752e-06,327284,0.0,0.0
2024-10-05 00:00:00+00:00,9.999999747378752e-06,1.2999999853491317e-05,9.999999747378752e-06,1.2000000424450263e-05,312262,0.0,0.0
2024-10-06 00:00:00+00:00,1.2000000424450263e-05,1.9999999494757503e-05,1.2000000424450263e-05,1.700000029813964e-05,580003,0.0,0.0
2024-10-07 00:00:00+00:00,1.700000029813964e-05,2.4000000848900527e-05,1.4999999621068127e-05,1.8999999156221747e-05,483343,0.0,0.0
2024-10-08 00:00:00+00:00,1.8999999156221747e-05,2.300000051036477e-05,1.8000000636675395e-05,1.9999999494757503e-05,393907,0.0,0.0
2024-10-09 00:00:00+00:00,1.8000000636675395e-05,2.2000000171829015e-05,1.8000000636675395e-05,1.8000000636675395e-05,368853,0.0,0.0
2024-10-10 00:00:00+00:00,1.8000000636675395e-05,2.700000004551839e-05,9.000000318337698e-06,2.5999999706982635e-05,502394,0.0,0.0
2024-10-11 00:00:00+00:00,2.5999999706982635e-05,3.400000059627928e-05,2.099999983329326e-05,2.9999999242136255e-05,600416,0.0,0.0
2024-10-12 00:00:00+00:00,2.9999999242136255e-05,3.5000000934815034e-05,2.499999936844688e-05,3.099999958067201e-05,363543,0.0,0.0
2024-10-13 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,2.4000000848900527e-05,2.5999999706982635e-05,248818,0.0,0.0
2024-10-14 00:00:00+00:00,2.5999999706982635e-05,6.199999916134402e-05,2.499999936844688e-05,5.199999941396527e-05,1843899,0.0,0.0
2024-10-15 00:00:00+00:00,5.199999941396527e-05,6.500000017695129e-05,3.9999998989515007e-05,4.400000034365803e-05,1125801,0.0,0.0
2024-10-16 00:00:00+00:00,4.400000034365803e-05,4.8999998398358e-05,3.600000127335079e-05,3.9999998989515007e-05,602327,0.0,0.0
2024-10-17 00:00:00+00:00,3.9999998989515007e-05,4.5000000682193786e-05,3.7000001611886546e-05,3.899999865097925e-05,355124,0.0,0.0
2024-10-18 00:00:00+00:00,3.899999865097925e-05,5.2999999752501026e-05,3.7000001611886546e-05,4.999999873689376e-05,452827,0.0,0.0
2024-10-19 00:00:00+00:00,4.999999873689376e-05,4.999999873689376e-05,3.7999998312443495e-05,4.199999966658652e-05,220716,0.0,0.0
2024-10-20 00:00:00+00:00,4.3000000005122274e-05,5.199999941396527e-05,3.7999998312443495e-05,4.400000034365803e-05,456999,0.0,0.0
2024-10-21 00:00:00+00:00,4.199999966658652e-05,4.3000000005122274e-05,3.5000000934815034e-05,3.7000001611886546e-05,281959,0.0,0.0
2024-10-22 00:00:00+00:00,3.7000001611886546e-05,4.999999873689376e-05,3.7000001611886546e-05,4.999999873689376e-05,301700,0.0,0.0
2024-10-23 00:00:00+00:00,4.999999873689376e-05,4.999999873689376e-05,3.600000127335079e-05,3.7000001611886546e-05,381211,0.0,0.0
2024-10-24 00:00:00+00:00,3.7000001611886546e-05,3.9999998989515007e-05,3.199999991920777e-05,3.7999998312443495e-05,297714,0.0,0.0
2024-10-25 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.199999991920777e-05,3.7000001611886546e-05,172988,0.0,0.0
2024-10-26 00:00:00+00:00,3.5000000934815034e-05,3.7999998312443495e-05,3.099999958067201e-05,3.099999958067201e-05,184332,0.0,0.0
2024-10-27 00:00:00+00:00,3.099999958067201e-05,3.600000127335079e-05,2.8000000384054147e-05,3.400000059627928e-05,136230,0.0,0.0
2024-10-28 00:00:00+00:00,3.400000059627928e-05,3.7999998312443495e-05,2.499999936844688e-05,3.600000127335079e-05,404300,0.0,0.0
2024-10-29 00:00:00+00:00,3.7000001611886546e-05,5.500000042957254e-05,3.5000000934815034e-05,4.5000000682193786e-05,804787,0.0,0.0
2024-10-30 00:00:00+00:00,4.400000034365803e-05,5.0999999075429514e-05,4.099999932805076e-05,4.400000034365803e-05,312986,0.0,0.0
2024-10-31 00:00:00+00:00,4.400000034365803e-05,4.5000000682193786e-05,3.5000000934815034e-05,3.600000127335079e-05,145124,0.0,0.0
2024-11-01 00:00:00+00:00,3.7000001611886546e-05,3.7000001611886546e-05,3.199999991920777e-05,3.5000000934815034e-05,191356,0.0,0.0
2024-11-02 00:00:00+00:00,3.5000000934815034e-05,3.600000127335079e-05,2.9999999242136255e-05,3.199999991920777e-05,274524,0.0,0.0
2024-11-03 00:00:00+00:00,3.199999991920777e-05,3.5000000934815034e-05,2.8000000384054147e-05,2.9999999242136255e-05,199773,0.0,0.0
2024-11-04 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.499999936844688e-05,2.499999936844688e-05,214607,0.0,0.0
2024-11-05 00:00:00+00:00,2.499999936844688e-05,3.400000059627928e-05,2.4000000848900527e-05,3.199999991920777e-05,259016,0.0,0.0
2024-11-06 00:00:00+00:00,3.199999991920777e-05,4.3000000005122274e-05,2.8000000384054147e-05,4.099999932805076e-05,416714,0.0,0.0
2024-11-07 00:00:00+00:00,4.199999966658652e-05,4.5000000682193786e-05,3.5000000934815034e-05,3.9999998989515007e-05,270953,0.0,0.0
2024-11-08 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,3.300000025774352e-05,3.600000127335079e-05,244656,0.0,0.0
2024-11-09 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,3.400000059627928e-05,3.7999998312443495e-05,165363,0.0,0.0
2024-11-10 00:00:00+00:00,3.7999998312443495e-05,5.199999941396527e-05,3.600000127335079e-05,4.600000102072954e-05,460228,0.0,0.0
2024-11-11 00:00:00+00:00,4.600000102072954e-05,5.0999999075429514e-05,4.3000000005122274e-05,4.5000000682193786e-05,287182,0.0,0.0
2024-11-12 00:00:00+00:00,4.600000102072954e-05,6.0999998822808266e-05,3.899999865097925e-05,4.999999873689376e-05,563700,0.0,0.0
2024-11-13 00:00:00+00:00,5.199999941396527e-05,5.999999848427251e-05,4.8999998398358e-05,4.999999873689376e-05,412533,0.0,0.0
2024-11-14 00:00:00+00:00,4.999999873689376e-05,5.0999999075429514e-05,3.899999865097925e-05,4.3000000005122274e-05,463242,0.0,0.0
2024-11-15 00:00:00+00:00,4.099999932805076e-05,4.400000034365803e-05,3.7000001611886546e-05,4.199999966658652e-05,290187,0.0,0.0
2024-11-16 00:00:00+00:00,3.9999998989515007e-05,4.199999966658652e-05,3.5000000934815034e-05,4.199999966658652e-05,360054,0.0,0.0
2024-11-17 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.300000025774352e-05,3.600000127335079e-05,163104,0.0,0.0
2024-11-18 00:00:00+00:00,3.600000127335079e-05,3.7999998312443495e-05,3.099999958067201e-05,3.5000000934815034e-05,300331,0.0,0.0
2024-11-19 00:00:00+00:00,3.5000000934815034e-05,3.600000127335079e-05,2.5999999706982635e-05,3.199999991920777e-05,469705,0.0,0.0
2024-11-20 00:00:00+00:00,3.7000001611886546e-05,3.899999865097925e-05,2.9000000722589903e-05,2.9999999242136255e-05,330602,0.0,0.0
2024-11-21 00:00:00+00:00,2.9999999242136255e-05,3.9999998989515007e-05,2.9999999242136255e-05,3.300000025774352e-05,266658,0.0,0.0
2024-11-22 00:00:00+00:00,3.099999958067201e-05,3.600000127335079e-05,2.9999999242136255e-05,3.099999958067201e-05,184468,0.0,0.0
2024-11-23 00:00:00+00:00,3.099999958067201e-05,3.400000059627928e-05,2.9000000722589903e-05,2.9999999242136255e-05,211415,0.0,0.0
2024-11-24 00:00:00+00:00,2.9999999242136255e-05,3.7000001611886546e-05,2.8000000384054147e-05,2.8000000384054147e-05,319271,0.0,0.0
2024-11-25 00:00:00+00:00,2.8000000384054147e-05,3.099999958067201e-05,2.4000000848900527e-05,3.099999958067201e-05,367096,0.0,0.0
2024-11-26 00:00:00+00:00,2.9999999242136255e-05,3.099999958067201e-05,2.2000000171829015e-05,2.300000051036477e-05,360114,0.0,0.0
2024-11-27 00:00:00+00:00,2.099999983329326e-05,2.300000051036477e-05,1.4999999621068127e-05,1.9999999494757503e-05,1022894,0.0,0.0
2024-11-28 00:00:00+00:00,1.5999999959603883e-05,2.2000000171829015e-05,1.2999999853491317e-05,1.9999999494757503e-05,703272,0.0,0.0
2024-11-29 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.5999999959603883e-05,1.5999999959603883e-05,224837,0.0,0.0
2024-11-30 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.4999999621068127e-05,1.4999999621068127e-05,142242,0.0,0.0
2024-12-01 00:00:00+00:00,1.5999999959603883e-05,1.8999999156221747e-05,1.5999999959603883e-05,1.5999999959603883e-05,120367,0.0,0.0
2024-12-02 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.2999999853491317e-05,1.4999999621068127e-05,248901,0.0,0.0
2024-12-03 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,6.000000212225132e-06,7.000000096013537e-06,1079247,0.0,0.0
2024-12-04 00:00:00+00:00,7.000000096013537e-06,9.999999747378752e-06,4.999999873689376e-06,9.999999747378752e-06,643578,0.0,0.0
2024-12-05 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,6.000000212225132e-06,6.000000212225132e-06,298250,0.0,0.0
2024-12-06 00:00:00+00:00,7.000000096013537e-06,1.4000000192027073e-05,7.000000096013537e-06,1.2999999853491317e-05,410219,0.0,0.0
2024-12-07 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2000000424450263e-05,199390,0.0,0.0
2024-12-08 00:00:00+00:00,1.2999999853491317e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.4000000192027073e-05,181382,0.0,0.0
2024-12-09 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,9.000000318337698e-06,9.999999747378752e-06,128617,0.0,0.0
2024-12-10 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.000000318337698e-06,9.999999747378752e-06,86384,0.0,0.0
2024-12-11 00:00:00+00:00,9.999999747378752e-06,1.4000000192027073e-05,9.999999747378752e-06,1.2999999853491317e-05,237543,0.0,0.0
2024-12-12 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.1000000085914508e-05,1.1000000085914508e-05,130106,0.0,0.0
2024-12-13 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,69469,0.0,0.0
2024-12-14 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,39833,0.0,0.0
