TIMESTAMP,SHEESHA10337_OPEN_PRICE_USD,SHEESHA10337_HIGH_PRICE_USD,SHEESHA10337_LOW_PRICE_USD,SHEESHA10337_CLOSE_PRICE_USD,SHEESHA10337_VOLUME_USD,SHEESHA10337_DIVIDENDS_USD,SHEESHA10337_STOCK_SPLITS_USD
2021-06-09 00:00:00+00:00,182.03260803222656,189.4172821044922,171.72012329101562,187.36802673339844,171241,0.0,0.0
2021-06-10 00:00:00+00:00,187.33193969726562,187.6868133544922,168.08055114746094,171.55364990234375,852699,0.0,0.0
2021-06-11 00:00:00+00:00,171.48992919921875,177.18690490722656,164.08413696289062,164.81504821777344,2132083,0.0,0.0
2021-06-12 00:00:00+00:00,164.89407348632812,165.66465759277344,155.6697540283203,161.16680908203125,1854552,0.0,0.0
2021-06-13 00:00:00+00:00,161.095947265625,168.87269592285156,150.9483642578125,167.7247772216797,1066703,0.0,0.0
2021-06-14 00:00:00+00:00,167.8087158203125,170.6669921875,156.57650756835938,167.99925231933594,621194,0.0,0.0
2021-06-15 00:00:00+00:00,161.30795288085938,164.10296630859375,156.75807189941406,161.04490661621094,690208,0.0,0.0
2021-06-16 00:00:00+00:00,160.22898864746094,160.22898864746094,144.6129150390625,146.09544372558594,611594,0.0,0.0
2021-06-17 00:00:00+00:00,146.17666625976562,153.0172576904297,144.18057250976562,149.67149353027344,640581,0.0,0.0
2021-06-18 00:00:00+00:00,149.88876342773438,152.85520935058594,139.72694396972656,142.04544067382812,633711,0.0,0.0
2021-06-19 00:00:00+00:00,142.14453125,145.6575469970703,138.6327362060547,141.4365692138672,620614,0.0,0.0
2021-06-20 00:00:00+00:00,141.44554138183594,145.13314819335938,134.62655639648438,143.54664611816406,595836,0.0,0.0
2021-06-21 00:00:00+00:00,143.69786071777344,144.5784912109375,114.0599594116211,114.0599594116211,448929,0.0,0.0
2021-06-22 00:00:00+00:00,113.99617767333984,122.77233123779297,97.38300323486328,109.44512176513672,420163,0.0,0.0
2021-06-23 00:00:00+00:00,109.40917205810547,128.62893676757812,107.18336486816406,123.133544921875,419584,0.0,0.0
2021-06-24 00:00:00+00:00,124.8023452758789,132.9134979248047,119.09501647949219,130.09939575195312,522168,0.0,0.0
2021-06-25 00:00:00+00:00,130.28135681152344,132.2622833251953,114.83626556396484,119.51964569091797,792270,0.0,0.0
2021-06-26 00:00:00+00:00,119.4801025390625,121.78713989257812,111.27845001220703,116.78002166748047,480465,0.0,0.0
2021-06-27 00:00:00+00:00,116.94783020019531,120.9481430053711,112.27031707763672,119.03944396972656,510965,0.0,0.0
2021-06-28 00:00:00+00:00,119.06466674804688,123.34977722167969,117.16223907470703,119.78564453125,502155,0.0,0.0
2021-06-29 00:00:00+00:00,119.8504409790039,130.15196228027344,119.8504409790039,124.15342712402344,529311,0.0,0.0
2021-06-30 00:00:00+00:00,124.22307586669922,125.18756103515625,115.73004913330078,125.11341857910156,514078,0.0,0.0
2021-07-01 00:00:00+00:00,125.12532043457031,125.35258483886719,114.421142578125,118.64793395996094,465783,0.0,0.0
2021-07-02 00:00:00+00:00,118.48947143554688,124.79231262207031,113.47176361083984,123.39105224609375,500573,0.0,0.0
2021-07-03 00:00:00+00:00,122.75751495361328,126.58753967285156,119.63259887695312,123.09488677978516,519648,0.0,0.0
2021-07-04 00:00:00+00:00,123.10277557373047,142.05419921875,119.56957244873047,133.18218994140625,570033,0.0,0.0
2021-07-05 00:00:00+00:00,133.20977783203125,142.02352905273438,121.57633209228516,128.17367553710938,535909,0.0,0.0
2021-07-06 00:00:00+00:00,128.41934204101562,134.70590209960938,125.36974334716797,133.82093811035156,544918,0.0,0.0
2021-07-07 00:00:00+00:00,133.70359802246094,140.380859375,131.02662658691406,134.0231170654297,560624,0.0,0.0
2021-07-08 00:00:00+00:00,133.55044555664062,133.66049194335938,123.50716400146484,124.90340423583984,529559,0.0,0.0
2021-07-09 00:00:00+00:00,125.61351013183594,131.28672790527344,122.53192138671875,129.8556365966797,538235,0.0,0.0
2021-07-10 00:00:00+00:00,129.8497772216797,131.19981384277344,125.83338928222656,128.80979919433594,531570,0.0,0.0
2021-07-11 00:00:00+00:00,128.83348083496094,133.5404510498047,127.24838256835938,131.59164428710938,554793,0.0,0.0
2021-07-12 00:00:00+00:00,131.4462432861328,135.78782653808594,125.84614562988281,128.13473510742188,530333,0.0,0.0
2021-07-13 00:00:00+00:00,128.1248321533203,129.8882598876953,123.46578979492188,124.75267028808594,517423,0.0,0.0
2021-07-14 00:00:00+00:00,124.7781753540039,126.98925018310547,118.00542449951172,125.7256851196289,531353,0.0,0.0
2021-07-15 00:00:00+00:00,125.96480560302734,132.33956909179688,123.2577133178711,127.1162109375,526500,0.0,0.0
