TIMESTAMP,PEN34420_OPEN_PRICE_USD,PEN34420_HIGH_PRICE_USD,PEN34420_LOW_PRICE_USD,PEN34420_CLOSE_PRICE_USD,PEN34420_VOLUME_USD,PEN34420_DIVIDENDS_USD,PEN34420_STOCK_SPLITS_USD
2024-12-29 00:00:00+00:00,0.07489199936389923,0.07506100088357925,0.0613120011985302,0.061438001692295074,214246,0.0,0.0
2024-12-30 00:00:00+00:00,0.061438001692295074,0.06307200342416763,0.060844000428915024,0.06127699837088585,103500,0.0,0.0
2024-12-31 00:00:00+00:00,0.06127699837088585,0.06218099966645241,0.059734001755714417,0.05988999828696251,101489,0.0,0.0
2025-01-01 00:00:00+00:00,0.05988999828696251,0.06078299880027771,0.056637998670339584,0.057172998785972595,104277,0.0,0.0
2025-01-02 00:00:00+00:00,0.057172998785972595,0.0612960010766983,0.05496099963784218,0.060520000755786896,158771,0.0,0.0
2025-01-03 00:00:00+00:00,0.060520999133586884,0.0652799978852272,0.057294998317956924,0.06040799990296364,193690,0.0,0.0
2025-01-04 00:00:00+00:00,0.06040799990296364,0.06262800097465515,0.05827600136399269,0.06084199994802475,1611813,0.0,0.0
2025-01-05 00:00:00+00:00,0.06084199994802475,0.06312800198793411,0.058083999902009964,0.05925000086426735,319105,0.0,0.0
2025-01-06 00:00:00+00:00,0.05925000086426735,0.06429799646139145,0.05914900079369545,0.06229899823665619,1239054,0.0,0.0
2025-01-07 00:00:00+00:00,0.06229899823665619,0.06284700334072113,0.05950300022959709,0.05976700037717819,1175000,0.0,0.0
2025-01-08 00:00:00+00:00,0.05976700037717819,0.06026099994778633,0.056248001754283905,0.05663000047206879,1041172,0.0,0.0
2025-01-09 00:00:00+00:00,0.05663000047206879,0.057020001113414764,0.05415299907326698,0.055677998811006546,1311669,0.0,0.0
2025-01-10 00:00:00+00:00,0.05567700043320656,0.05617599934339523,0.05297299847006798,0.05307300016283989,1758371,0.0,0.0
2025-01-11 00:00:00+00:00,0.05307000130414963,0.05319200083613396,0.0507970005273819,0.051791999489068985,1313926,0.0,0.0
2025-01-12 00:00:00+00:00,0.051791999489068985,0.06069599837064743,0.049268998205661774,0.05540499836206436,736112,0.0,0.0
2025-01-13 00:00:00+00:00,0.055410001426935196,0.05588800087571144,0.05048299953341484,0.05273599922657013,2121516,0.0,0.0
2025-01-14 00:00:00+00:00,0.05273599922657013,0.05369900166988373,0.05214500054717064,0.052264001220464706,1173113,0.0,0.0
2025-01-15 00:00:00+00:00,0.052264001220464706,0.058970000594854355,0.05161700025200844,0.05578500032424927,2023604,0.0,0.0
2025-01-16 00:00:00+00:00,0.05578500032424927,0.06052999943494797,0.0437530018389225,0.05082700029015541,1792580,0.0,0.0
2025-01-17 00:00:00+00:00,0.05082700029015541,0.05149200186133385,0.04174700006842613,0.04389600083231926,2307545,0.0,0.0
2025-01-18 00:00:00+00:00,0.04389600083231926,0.044397998601198196,0.0373230017721653,0.03762099891901016,1847099,0.0,0.0
2025-01-19 00:00:00+00:00,0.03762099891901016,0.0399480015039444,0.03314400091767311,0.03438600152730942,585235,0.0,0.0
2025-01-20 00:00:00+00:00,0.03438600152730942,0.03703400120139122,0.03176499903202057,0.031909000128507614,2499690,0.0,0.0
2025-01-21 00:00:00+00:00,0.031909000128507614,0.03578300029039383,0.031647998839616776,0.03508099913597107,2698966,0.0,0.0
2025-01-22 00:00:00+00:00,0.03508099913597107,0.03544500097632408,0.0308229997754097,0.03182800114154816,1848570,0.0,0.0
2025-01-23 00:00:00+00:00,0.03182800114154816,0.03185499832034111,0.030805999413132668,0.03185499832034111,2304349,0.0,0.0
2025-01-24 00:00:00+00:00,0.03185499832034111,0.032607000321149826,0.030480999499559402,0.030518999323248863,1046431,0.0,0.0
2025-01-25 00:00:00+00:00,0.030518999323248863,0.030964000150561333,0.02986600063741207,0.030734999105334282,809854,0.0,0.0
2025-01-26 00:00:00+00:00,0.03073599934577942,0.03448000177741051,0.030395999550819397,0.03269699960947037,524127,0.0,0.0
2025-01-27 00:00:00+00:00,0.03269699960947037,0.03269900009036064,0.029015999287366867,0.02990500070154667,1395880,0.0,0.0
2025-01-28 00:00:00+00:00,0.029905999079346657,0.029905999079346657,0.0270370002835989,0.027931999415159225,2672287,0.0,0.0
2025-01-29 00:00:00+00:00,0.027931999415159225,0.028203999623656273,0.02754100039601326,0.027666000649333,1784950,0.0,0.0
2025-01-30 00:00:00+00:00,0.027666000649333,0.028502000495791435,0.02758900076150894,0.028258999809622765,397873,0.0,0.0
2025-01-31 00:00:00+00:00,0.028258999809622765,0.02859099954366684,0.02746500074863434,0.02758900076150894,104672,0.0,0.0
2025-02-01 00:00:00+00:00,0.027598999440670013,0.027706999331712723,0.02560799941420555,0.02566700056195259,98024,0.0,0.0
2025-02-02 00:00:00+00:00,0.02566700056195259,0.025746000930666924,0.02198299951851368,0.022005999460816383,825452,0.0,0.0
2025-02-03 00:00:00+00:00,0.022005999460816383,0.022174999117851257,0.019888000562787056,0.02161400020122528,1279776,0.0,0.0
2025-02-04 00:00:00+00:00,0.02161400020122528,0.02178799919784069,0.020145000889897346,0.020193999633193016,6220885,0.0,0.0
2025-02-05 00:00:00+00:00,0.020193999633193016,0.0209989994764328,0.020123999565839767,0.020507000386714935,9233249,0.0,0.0
2025-02-06 00:00:00+00:00,0.020507000386714935,0.021019000560045242,0.019139999523758888,0.019324999302625656,9627864,0.0,0.0
2025-02-07 00:00:00+00:00,0.019324999302625656,0.019996000453829765,0.01866699941456318,0.018887000158429146,7038603,0.0,0.0
2025-02-08 00:00:00+00:00,0.018887000158429146,0.019222000613808632,0.017388999462127686,0.018035000190138817,15776112,0.0,0.0
2025-02-09 00:00:00+00:00,0.018035000190138817,0.019246000796556473,0.017582999542355537,0.01830199919641018,8318723,0.0,0.0
2025-02-10 00:00:00+00:00,0.01830199919641018,0.02131200022995472,0.017986999824643135,0.019266000017523766,3932863,0.0,0.0
2025-02-11 00:00:00+00:00,0.019266000017523766,0.01942400075495243,0.017548000440001488,0.018125999718904495,5426847,0.0,0.0
2025-02-12 00:00:00+00:00,0.018125999718904495,0.02270600013434887,0.017878999933600426,0.022523999214172363,1460135,0.0,0.0
2025-02-13 00:00:00+00:00,0.022523999214172363,0.024085000157356262,0.02183300070464611,0.02214300073683262,5051585,0.0,0.0
2025-02-14 00:00:00+00:00,0.02214300073683262,0.02355100028216839,0.022055000066757202,0.022817999124526978,487136,0.0,0.0
2025-02-15 00:00:00+00:00,0.022817999124526978,0.02295600064098835,0.021580999717116356,0.02173599973320961,472929,0.0,0.0
2025-02-16 00:00:00+00:00,0.02173599973320961,0.02184000052511692,0.01912200078368187,0.019269000738859177,131071,0.0,0.0
2025-02-17 00:00:00+00:00,0.019269000738859177,0.01962199993431568,0.01802000030875206,0.018391000106930733,667908,0.0,0.0
