TIMESTAMP,CRGPT_OPEN_PRICE_USD,CRGPT_HIGH_PRICE_USD,CRGPT_LOW_PRICE_USD,CRGPT_CLOSE_PRICE_USD,CRGPT_VOLUME_USD,CRGPT_DIVIDENDS_USD,CRGPT_STOCK_SPLITS_USD
2024-04-01 00:00:00+00:00,1.4962769746780396,1.634850025177002,0.7601609826087952,0.7601609826087952,255978,0.0,0.0
2024-04-02 00:00:00+00:00,0.7601609826087952,1.1160579919815063,0.7575700283050537,1.0221710205078125,149599,0.0,0.0
2024-04-03 00:00:00+00:00,1.0221710205078125,1.0705770254135132,0.9071009755134583,0.9775559902191162,88062,0.0,0.0
2024-04-04 00:00:00+00:00,0.9775559902191162,1.2803560495376587,0.96001797914505,1.1362520456314087,95238,0.0,0.0
2024-04-05 00:00:00+00:00,1.1362520456314087,1.7176309823989868,1.1344740390777588,1.50028395652771,182346,0.0,0.0
2024-04-06 00:00:00+00:00,1.50028395652771,1.6906360387802124,1.431130051612854,1.431130051612854,143628,0.0,0.0
2024-04-07 00:00:00+00:00,1.431130051612854,1.7184330224990845,1.4187350273132324,1.5376750230789185,169532,0.0,0.0
2024-04-08 00:00:00+00:00,1.5376750230789185,1.7122540473937988,1.5091609954833984,1.7122540473937988,85982,0.0,0.0
2024-04-09 00:00:00+00:00,1.7122540473937988,1.8416550159454346,1.5409350395202637,1.7140790224075317,137815,0.0,0.0
2024-04-10 00:00:00+00:00,1.7140790224075317,1.7140790224075317,1.3929450511932373,1.5357979536056519,147006,0.0,0.0
2024-04-11 00:00:00+00:00,1.5357979536056519,1.6595590114593506,1.4969309568405151,1.5238230228424072,74139,0.0,0.0
2024-04-12 00:00:00+00:00,1.5238230228424072,1.7134300470352173,1.3588199615478516,1.3765560388565063,418224,0.0,0.0
2024-04-13 00:00:00+00:00,1.3765560388565063,1.549589991569519,1.2113720178604126,1.2759239673614502,101507,0.0,0.0
2024-04-14 00:00:00+00:00,1.2759239673614502,1.2759239673614502,0.9876739978790283,1.1050009727478027,111477,0.0,0.0
2024-04-15 00:00:00+00:00,1.1050009727478027,1.1831539869308472,1.080414056777954,1.100695013999939,22847,0.0,0.0
2024-04-16 00:00:00+00:00,1.100695013999939,1.2081990242004395,0.7900350093841553,1.0078409910202026,190666,0.0,0.0
2024-04-17 00:00:00+00:00,1.0336099863052368,1.110442042350769,1.001255989074707,1.0308610200881958,38601,0.0,0.0
2024-04-18 00:00:00+00:00,1.0308610200881958,1.0812100172042847,0.9745709896087646,1.066483974456787,26281,0.0,0.0
2024-04-19 00:00:00+00:00,1.066483974456787,1.066483974456787,0.9530979990959167,0.9974830150604248,36748,0.0,0.0
2024-04-20 00:00:00+00:00,0.9974830150604248,1.0469709634780884,0.9221950173377991,0.9799299836158752,71343,0.0,0.0
2024-04-21 00:00:00+00:00,0.9799299836158752,1.0519579648971558,0.9435989856719971,0.974045991897583,64424,0.0,0.0
2024-04-22 00:00:00+00:00,0.974045991897583,1.1020300388336182,0.8398810029029846,1.0613609552383423,127027,0.0,0.0
2024-04-23 00:00:00+00:00,1.0613609552383423,1.1531579494476318,1.0613609552383423,1.1476000547409058,22199,0.0,0.0
2024-04-24 00:00:00+00:00,1.1476000547409058,1.2465460300445557,1.0783369541168213,1.1271289587020874,117512,0.0,0.0
2024-04-25 00:00:00+00:00,1.1271289587020874,1.1271289587020874,0.9566059708595276,0.996740996837616,87731,0.0,0.0
2024-04-26 00:00:00+00:00,0.996740996837616,1.0118039846420288,0.9904109835624695,1.0118039846420288,4851,0.0,0.0
