TIMESTAMP,VPT_OPEN_PRICE_USD,VPT_HIGH_PRICE_USD,VPT_LOW_PRICE_USD,VPT_CLOSE_PRICE_USD,VPT_VOLUME_USD,VPT_DIVIDENDS_USD,VPT_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.004031000193208456,0.004033000208437443,0.003633999964222312,0.0036440000403672457,63203,0.0,0.0
2025-04-02 00:00:00+00:00,0.0036440000403672457,0.0036460000555962324,0.0030070000793784857,0.00305499997921288,53765,0.0,0.0
2025-04-03 00:00:00+00:00,0.00305499997921288,0.003369000041857362,0.0030010000336915255,0.0032029999420046806,60480,0.0,0.0
2025-04-04 00:00:00+00:00,0.0032029999420046806,0.00468500005081296,0.0031049998942762613,0.0036100000143051147,83192,0.0,0.0
2025-04-05 00:00:00+00:00,0.0036100000143051147,0.0036329999566078186,0.003011999884620309,0.0032919999212026596,59198,0.0,0.0
2025-04-06 00:00:00+00:00,0.0032919999212026596,0.0035749999806284904,0.003002000041306019,0.003369000041857362,61622,0.0,0.0
2025-04-07 00:00:00+00:00,0.003369000041857362,0.004652999807149172,0.0033660000190138817,0.0036150000523775816,77211,0.0,0.0
2025-04-08 00:00:00+00:00,0.0036150000523775816,0.003630999941378832,0.0033279999624937773,0.003579000011086464,64226,0.0,0.0
2025-04-09 00:00:00+00:00,0.003579000011086464,0.004914000164717436,0.0035170000046491623,0.004230000078678131,179710,0.0,0.0
2025-04-10 00:00:00+00:00,0.004230000078678131,0.00469700014218688,0.003837999887764454,0.0041959998197853565,154104,0.0,0.0
2025-04-11 00:00:00+00:00,0.0041959998197853565,0.005113999824970961,0.004195000045001507,0.004350999835878611,122367,0.0,0.0
2025-04-12 00:00:00+00:00,0.004350999835878611,0.004840000066906214,0.004013999830931425,0.004162999801337719,78846,0.0,0.0
2025-04-13 00:00:00+00:00,0.004162999801337719,0.004282000008970499,0.0029990000184625387,0.0033420000690966845,53445,0.0,0.0
2025-04-14 00:00:00+00:00,0.0033420000690966845,0.004201999865472317,0.003329999977722764,0.0036639999598264694,97736,0.0,0.0
2025-04-15 00:00:00+00:00,0.0036639999598264694,0.004064000211656094,0.003633999964222312,0.003739000065252185,106004,0.0,0.0
2025-04-16 00:00:00+00:00,0.003739000065252185,0.0039820000529289246,0.003621000098064542,0.003621000098064542,65540,0.0,0.0
2025-04-17 00:00:00+00:00,0.003621000098064542,0.0037330000195652246,0.0031479999888688326,0.0034030000679194927,89008,0.0,0.0
2025-04-18 00:00:00+00:00,0.0034030000679194927,0.003957000095397234,0.0032790000550448895,0.0037010000087320805,108545,0.0,0.0
2025-04-19 00:00:00+00:00,0.0037010000087320805,0.0037159998901188374,0.0034439999144524336,0.0035359999164938927,54965,0.0,0.0
2025-04-20 00:00:00+00:00,0.0035359999164938927,0.003955999854952097,0.0033130000811070204,0.0036720000207424164,170640,0.0,0.0
2025-04-21 00:00:00+00:00,0.0036720000207424164,0.0038499999791383743,0.0035069999285042286,0.0036800000816583633,113664,0.0,0.0
2025-04-22 00:00:00+00:00,0.0036800000816583633,0.003969000186771154,0.003461000043898821,0.003710000077262521,124637,0.0,0.0
2025-04-23 00:00:00+00:00,0.003710000077262521,0.0038189999759197235,0.0036230001132935286,0.0036780000664293766,56635,0.0,0.0
2025-04-24 00:00:00+00:00,0.0036780000664293766,0.0039090001955628395,0.0036329999566078186,0.0036869999021291733,62189,0.0,0.0
2025-04-25 00:00:00+00:00,0.0036869999021291733,0.0037720000836998224,0.003653000108897686,0.0036559998989105225,54983,0.0,0.0
2025-04-26 00:00:00+00:00,0.0036559998989105225,0.003926999866962433,0.0032969999592751265,0.0037620000075548887,145215,0.0,0.0
2025-04-27 00:00:00+00:00,0.0037620000075548887,0.0037620000075548887,0.0032319999299943447,0.0033569999504834414,90495,0.0,0.0
2025-04-28 00:00:00+00:00,0.0033569999504834414,0.0034000000450760126,0.002850000048056245,0.003017999930307269,59505,0.0,0.0
2025-04-29 00:00:00+00:00,0.003017999930307269,0.003102000104263425,0.002807999961078167,0.0029780000913888216,60443,0.0,0.0
2025-04-30 00:00:00+00:00,0.0029780000913888216,0.0029780000913888216,0.0025760000571608543,0.002747999969869852,54275,0.0,0.0
