,params_TRAIN_batch_size,params_TRAIN_learning_rate,params_TRAIN_momentum,params_TRAIN_n_epochs,params_TRAIN_optimizer,params_TRAIN_weight_decay,params_VMD_DC,params_VMD_K,params_VMD_alpha,params_VMD_init,params_VMD_tau,params_VMD_tol,user_attrs_mean_train_mae,user_attrs_mean_train_mse,user_attrs_mean_val_mae,user_attrs_mean_val_mse,user_attrs_median_train_mae,user_attrs_median_train_mse,user_attrs_median_val_mae,user_attrs_median_val_mse,Mean_Train_MSE,Median_Train_MSE,Mean_Train_MAE,Median_Train_MAE,Mean_Val_MSE,Median_Val_MSE,Mean_Val_MAE,Median_Val_MAE
16,40,0.0009584098760408673,0.8057922170211719,184,NAdam,0.0001,True,6,6900,zero,0.35,0.00045294266106370634,0.03543517793579403,0.0035136429029755055,0.0683150138795073,0.009785420135076274,0.035113962892110336,0.0034487318371662625,0.06800058596137198,0.010128237071572009,0.0035136429029755055,0.0034487318371662625,0.03543517793579403,0.035113962892110336,0.009785420135076274,0.010128237071572009,0.0683150138795073,0.06800058596137198
17,16,2.4880706800278538e-05,0.8517955636847528,130,RMSprop,0.01,False,2,4800,uniform,0.05,0.0013203701219631765,0.03342632234630988,0.0029211839015983935,0.07533288304965781,0.009954649439541849,0.03319488681833768,0.0029144871953276108,0.08146846354878207,0.010914795342579425,0.0029211839015983935,0.0029144871953276108,0.03342632234630988,0.03319488681833768,0.009954649439541849,0.010914795342579425,0.07533288304965781,0.08146846354878207
18,48,0.00013442758944711666,0.8632975290368058,168,RMSprop,1e-06,True,2,1200,uniform,0.0,0.00016786943601448636,0.03934841456522032,0.00439481268962517,0.07373444359431212,0.010773003350206513,0.039088859426765904,0.004406446565266986,0.07403343083746236,0.011420597757832586,0.00439481268962517,0.004406446565266986,0.03934841456522032,0.039088859426765904,0.010773003350206513,0.011420597757832586,0.07373444359431212,0.07403343083746236
19,48,0.00026428676653723204,0.8317618135164383,162,Adam,0.0,False,2,8000,uniform,0.05,0.0068570148146744545,0.04169859544318875,0.005232075676201677,0.07254611270572889,0.011264380001458666,0.04145820298265049,0.005151249020679188,0.07391600901046025,0.011854541100444024,0.005232075676201677,0.005151249020679188,0.04169859544318875,0.04145820298265049,0.011264380001458666,0.011854541100444024,0.07254611270572889,0.07391600901046025
20,56,7.237215309258585e-05,0.8224375895098495,176,Adam,0.0001,False,3,7000,uniform,0.0001,8.265382627571603e-05,0.040316525664253054,0.004864579520016023,0.07578339943934703,0.011737862952891106,0.03965389338581657,0.0047871972828665375,0.07454153937582221,0.011797979086536913,0.004864579520016023,0.0047871972828665375,0.040316525664253054,0.03965389338581657,0.011737862952891106,0.011797979086536913,0.07578339943934703,0.07454153937582221
21,64,0.00017900811309166882,0.8452976733874875,114,Adam,1e-05,False,5,6500,uniform,0.4,0.0011480006100480704,0.0463982042592633,0.006049129522661403,0.08370829927107669,0.013530073742652762,0.04545055769294748,0.005912670142896726,0.08261303528983666,0.0137107087184664,0.006049129522661403,0.005912670142896726,0.0463982042592633,0.04545055769294748,0.013530073742652762,0.0137107087184664,0.08370829927107669,0.08261303528983666
22,72,4.1208935877804936e-05,0.8344974757133183,138,Adam,0.0001,False,4,3700,uniform,0.4,2.3872316451536497e-07,0.049026348223627586,0.006641857411780105,0.08644032038279259,0.01531904625973235,0.04870209035153467,0.006570281598425743,0.08639186631551196,0.014919859631689309,0.006641857411780105,0.006570281598425743,0.049026348223627586,0.04870209035153467,0.01531904625973235,0.014919859631689309,0.08644032038279259,0.08639186631551196
23,88,0.0001338421787888583,0.8718309657427733,156,Adam,0.0001,False,5,7300,uniform,0.0001,0.00020282533210390832,0.054177182064528706,0.007744929473391979,0.08931626877857206,0.01566029783585973,0.053472213298663696,0.007571607037714194,0.08990367952694162,0.01602460400479046,0.007744929473391979,0.007571607037714194,0.054177182064528706,0.053472213298663696,0.01566029783585973,0.01602460400479046,0.08931626877857206,0.08990367952694162
24,72,8.595362303961329e-05,0.8195743081096756,172,Adamax,1e-06,False,15,2000,uniform,0.25,0.00011147268966807451,0.05528749271225062,0.007738929123265697,0.09237614199757348,0.017111227602953593,0.0552187256506934,0.00743628322134509,0.09321481741458426,0.016946345778104454,0.007738929123265697,0.00743628322134509,0.05528749271225062,0.0552187256506934,0.017111227602953593,0.016946345778104454,0.09237614199757348,0.09321481741458426
25,40,2.823631239917337e-05,0.9495911590619287,122,Adam,0.01,False,7,6300,uniform,0.5,5.113785202901889e-05,0.05015806851557289,0.006503320143479854,0.09073493496156763,0.01803362101321922,0.04902267673202519,0.006326430737999938,0.08961864546966836,0.01787943556146747,0.006503320143479854,0.006326430737999938,0.05015806851557289,0.04902267673202519,0.01803362101321922,0.01787943556146747,0.09073493496156763,0.08961864546966836
26,104,0.0015962507730131743,0.8295506543061215,92,Adam,1e-06,True,10,6700,random,0.15,2.4216800401373067e-08,0.062224207067010734,0.009985328138958553,0.09653569076242373,0.018146950053739272,0.062161429626698406,0.00992200430345759,0.09774109970384198,0.01905800916278386,0.009985328138958553,0.00992200430345759,0.062224207067010734,0.062161429626698406,0.018146950053739272,0.01905800916278386,0.09653569076242373,0.09774109970384198
27,112,0.0003160041804638384,0.9668419451318846,44,NAdam,1e-05,True,12,6700,random,0.45,5.3698750775996436e-06,0.06407949760755452,0.010538199787172374,0.10206175729164142,0.02017254874215531,0.06389754151639426,0.010524812735665901,0.10372198226470744,0.021516711362369434,0.010538199787172374,0.010524812735665901,0.06407949760755452,0.06389754151639426,0.02017254874215531,0.021516711362369434,0.10206175729164142,0.10372198226470744
28,136,0.0017380981797335475,0.8748821087542527,40,AdamW,1e-05,True,9,700,random,0.3,0.0085017386863021,0.06224815887999414,0.009201069780465105,0.10400954184374438,0.020865427765014665,0.060933660922974336,0.00895927078633463,0.10605024502888272,0.020743847296451595,0.009201069780465105,0.00895927078633463,0.06224815887999414,0.060933660922974336,0.020865427765014665,0.020743847296451595,0.10400954184374438,0.10605024502888272
29,176,0.00024694344235129417,0.9704146616554132,106,RMSprop,1e-06,True,8,5300,zero,0.01,1.2022926832419438e-05,0.06626641747690161,0.010996879988893371,0.10637807234193102,0.02169402973808796,0.06472240447812283,0.010666391435796414,0.10305589786187427,0.02033672576166922,0.010996879988893371,0.010666391435796414,0.06626641747690161,0.06472240447812283,0.02169402973808796,0.02033672576166922,0.10637807234193102,0.10305589786187427
30,48,1.0177680786307843e-05,0.8007561671850264,200,Adam,0.0001,False,3,7900,uniform,0.35,0.009544244025171006,0.054823447205943954,0.008255571563979968,0.10473270647338186,0.022495339114809294,0.0497201519902441,0.006867073901640309,0.09031711690494643,0.01635366798682116,0.008255571563979968,0.006867073901640309,0.054823447205943954,0.0497201519902441,0.022495339114809294,0.01635366798682116,0.10473270647338186,0.09031711690494643
31,152,0.00046314225090841583,0.8917092697420006,92,Adam,1e-06,False,4,5000,uniform,0.25,3.5021088686938406e-06,0.06489063272514385,0.008431730166021197,0.11103812033825627,0.023939491326344223,0.06344146693528965,0.008190760419386319,0.1096688585311458,0.022618312304216955,0.008431730166021197,0.008190760419386319,0.06489063272514385,0.06344146693528965,0.023939491326344223,0.022618312304216955,0.11103812033825627,0.1096688585311458
32,16,0.00016697535571988262,0.8597890362877016,68,SGD,0.0,True,13,2200,random,1e-06,1.2640917317936708e-05,0.07555034291967246,0.01336258414557418,0.14586277286555024,0.038371155031329776,0.07004003721961413,0.01099030413552478,0.1453539928330776,0.03590097304697006,0.01336258414557418,0.01099030413552478,0.07555034291967246,0.07004003721961413,0.038371155031329776,0.03590097304697006,0.14586277286555024,0.1453539928330776
33,248,0.0046476646616906625,0.9179020845964436,102,Adamax,1e-05,False,7,5700,zero,0.1,0.0005923493381827654,0.0960985282795299,0.02151218489798203,0.15464745215666528,0.04208657007459115,0.09473965614129454,0.02120389498027668,0.16123199972811816,0.046209390156454616,0.02151218489798203,0.02120389498027668,0.0960985282795299,0.09473965614129454,0.04208657007459115,0.046209390156454616,0.15464745215666528,0.16123199972811816
34,16,5.006795300951452e-05,0.8417699517450038,180,SGD,0.0001,False,3,6000,uniform,0.0001,0.0007884979614687674,0.07866915727346012,0.013009800038333371,0.1632841464834879,0.04219566085921025,0.0817736322727429,0.01389669488116033,0.1639757729515094,0.04489991422072018,0.013009800038333371,0.01389669488116033,0.07866915727346012,0.0817736322727429,0.04219566085921025,0.04489991422072018,0.1632841464834879,0.1639757729515094
35,232,0.0009539307420870859,0.8980253668582023,32,NAdam,0.0001,False,10,6500,uniform,0.15,2.357678953713944e-05,0.09786674947077796,0.02255312098311657,0.15962135013922632,0.045344847279239986,0.09595140348270671,0.021878388167043038,0.1637808553741414,0.04871517752847147,0.02255312098311657,0.021878388167043038,0.09786674947077796,0.09595140348270671,0.045344847279239986,0.04871517752847147,0.15962135013922632,0.1637808553741414
36,120,0.0005044638646583219,0.8430802583809163,156,SGD,0.0,True,4,6200,uniform,0.001,0.0003466082465818661,0.08435562266329338,0.01579389241498506,0.1606979311954406,0.04615434953398606,0.07909971276653441,0.01401975601692267,0.14750700335019734,0.03965160495191009,0.01579389241498506,0.01401975601692267,0.08435562266329338,0.07909971276653441,0.04615434953398606,0.03965160495191009,0.1606979311954406,0.14750700335019734
37,168,3.3263953855588424e-05,0.837065744427584,162,Adam,0.001,False,4,2800,uniform,0.4,6.438627611429522e-05,0.08078534220062812,0.015343140198411612,0.16714307628508163,0.04928295525160615,0.07683828562282755,0.013859183951481339,0.15651007840506498,0.04694300748854574,0.015343140198411612,0.013859183951481339,0.08078534220062812,0.07683828562282755,0.04928295525160615,0.04694300748854574,0.16714307628508163,0.15651007840506498
38,64,1.1032573190167839e-05,0.8292250394712455,162,Adam,0.01,False,2,7800,uniform,0.2,0.002449684542486307,0.09029694094695455,0.01783149289439842,0.19815032459522,0.06051508536895134,0.08825087207059466,0.017384339719914703,0.2151463743083813,0.06886269284969981,0.01783149289439842,0.017384339719914703,0.09029694094695455,0.08825087207059466,0.06051508536895134,0.06886269284969981,0.19815032459522,0.2151463743083813
39,56,1.3981595477265911e-05,0.9069717348571208,200,Adamax,1e-06,False,2,5300,zero,0.1,0.0012947561981827295,0.09657339323598456,0.020648716706292997,0.22712041977412248,0.0764003755106598,0.09749628725588678,0.019318934079019988,0.21769799963962358,0.07747665052082099,0.020648716706292997,0.019318934079019988,0.09657339323598456,0.09749628725588678,0.0764003755106598,0.07747665052082099,0.22712041977412248,0.21769799963962358
40,208,0.00989906450003957,0.8172645326451377,152,Adadelta,0.0001,False,5,3100,uniform,0.4,0.00217154115961364,0.11325875944266427,0.026868908808354977,0.23558181100744788,0.08194197054829488,0.11391085881533464,0.02648559018161587,0.244181214339483,0.08682833829480258,0.026868908808354977,0.02648559018161587,0.11325875944266427,0.11391085881533464,0.08194197054829488,0.08682833829480258,0.23558181100744788,0.244181214339483
41,184,2.0749204300072493e-05,0.8506801300153736,124,AdamW,0.0001,False,4,4500,uniform,0.5,1.3917344688769659e-06,0.10974913297531862,0.025577410668554967,0.23761456519008164,0.08297593145724709,0.10860848183306676,0.0260237318800141,0.23648468262236266,0.07891512583718227,0.025577410668554967,0.0260237318800141,0.10974913297531862,0.10860848183306676,0.08297593145724709,0.07891512583718227,0.23761456519008164,0.23648468262236266
42,56,3.486059109497176e-05,0.8929498112011102,168,SGD,1e-06,False,6,1800,random,0.25,0.0002997436325820356,0.10740561126330823,0.024674033887669016,0.24062409519994363,0.08421077108430232,0.10421502309903763,0.025087437749759342,0.22188867836905912,0.08245716851930615,0.024674033887669016,0.025087437749759342,0.10740561126330823,0.10421502309903763,0.08421077108430232,0.08245716851930615,0.24062409519994363,0.22188867836905912
43,96,0.00022148021673172003,0.9769491320569448,28,Adagrad,0.0,True,13,600,zero,0.001,2.2407589631992315e-08,0.10871756671760983,0.026778380205169133,0.26073860609130245,0.09503732232600821,0.10608816218157384,0.026705458286165922,0.25125882219607754,0.0864541004130236,0.026778380205169133,0.026705458286165922,0.10871756671760983,0.10608816218157384,0.09503732232600821,0.0864541004130236,0.26073860609130245,0.25125882219607754
44,128,0.00010373487672212019,0.8732317271915213,142,Adagrad,1e-05,True,6,3900,random,0.0,0.00024096071756459856,0.10953466183618754,0.028519191998873802,0.2862980838516543,0.1102078108960541,0.11267101391885813,0.02729824885921811,0.29448000611124503,0.10952464269956994,0.028519191998873802,0.02729824885921811,0.10953466183618754,0.11267101391885813,0.1102078108960541,0.10952464269956994,0.2862980838516543,0.29448000611124503
45,248,1.9879207950290336e-05,0.8005651267105758,66,Adamax,0.0,False,2,5600,uniform,0.0,0.00016288426639180038,0.11371013206758708,0.03101821831615448,0.29949980063536286,0.119826921411414,0.11278413101795712,0.029655274471969945,0.28692735427108534,0.11744046681278655,0.03101821831615448,0.029655274471969945,0.11371013206758708,0.11278413101795712,0.119826921411414,0.11744046681278655,0.29949980063536286,0.28692735427108534
46,32,4.627380724417896e-05,0.8819926872719126,174,Adagrad,1e-05,False,6,7500,uniform,0.0,1.7035205357495e-05,0.11447747372475588,0.031155983933629353,0.3067513829898388,0.12136495800152873,0.11063222411106444,0.02974275531890056,0.3073024643891904,0.11600662692453158,0.031155983933629353,0.02974275531890056,0.11447747372475588,0.11063222411106444,0.12136495800152873,0.11600662692453158,0.3067513829898388,0.3073024643891904
47,16,0.0001796062549513048,0.9408415064790765,148,Adadelta,0.0,False,10,3400,random,1e-06,2.9540943414923075e-05,0.11277267688517971,0.03369665501007616,0.3346876453672427,0.14062043812585856,0.11357554182227443,0.032615181336064045,0.36296196001325526,0.15137466020625734,0.03369665501007616,0.032615181336064045,0.11277267688517971,0.11357554182227443,0.14062043812585856,0.15137466020625734,0.3346876453672427,0.36296196001325526
48,80,2.594171497232338e-05,0.8633956965628977,140,Adagrad,1e-06,True,5,4500,random,0.45,0.0017311654725194413,0.13878829519355507,0.044187431144265564,0.36373659471570724,0.16880718138462625,0.12695460830708905,0.0402009848381638,0.37509177127044324,0.1721048276733418,0.044187431144265564,0.0402009848381638,0.13878829519355507,0.12695460830708905,0.16880718138462625,0.1721048276733418,0.36373659471570724,0.37509177127044324
49,96,5.136929994892629e-05,0.9204298820777598,70,Adadelta,0.001,False,5,5800,zero,0.01,1.0997288699737288e-06,0.19464032536261167,0.0676730771317917,0.4349791830235943,0.23154613727074416,0.18802681228027335,0.06642086332278957,0.4637432271744383,0.2486478070196265,0.0676730771317917,0.06642086332278957,0.19464032536261167,0.18802681228027335,0.23154613727074416,0.2486478070196265,0.4349791830235943,0.4637432271744383
