TIMESTAMP,TRENCHER_OPEN_PRICE_USD,TRENCHER_HIGH_PRICE_USD,TRENCHER_LOW_PRICE_USD,TRENCHER_CLOSE_PRICE_USD,TRENCHER_VOLUME_USD,TRENCHER_DIVIDENDS_USD,TRENCHER_STOCK_SPLITS_USD
2025-04-28 00:00:00+00:00,0.008581999689340591,0.01056199986487627,0.004650999791920185,0.005663999821990728,10064615,0.0,0.0
2025-04-29 00:00:00+00:00,0.005642999894917011,0.006138000171631575,0.0032659999560564756,0.0035059999208897352,9099281,0.0,0.0
2025-04-30 00:00:00+00:00,0.0035039999056607485,0.008390000090003014,0.0031429999507963657,0.006818000227212906,11921921,0.0,0.0
2025-05-01 00:00:00+00:00,0.006785999983549118,0.009479999542236328,0.004461000207811594,0.004807999823242426,8867627,0.0,0.0
2025-05-02 00:00:00+00:00,0.004809000063687563,0.007919000461697578,0.0044109998270869255,0.00672100018709898,7478329,0.0,0.0
2025-05-03 00:00:00+00:00,0.006738999858498573,0.008097999729216099,0.005739999935030937,0.006849000230431557,6868013,0.0,0.0
2025-05-04 00:00:00+00:00,0.006849000230431557,0.009451000019907951,0.005762999877333641,0.007360000163316727,7321316,0.0,0.0
2025-05-05 00:00:00+00:00,0.00737700005993247,0.010645999573171139,0.006771000102162361,0.009583000093698502,7917890,0.0,0.0
2025-05-06 00:00:00+00:00,0.009584000334143639,0.010095999576151371,0.005001000128686428,0.005514000076800585,7634295,0.0,0.0
2025-05-07 00:00:00+00:00,0.005514000076800585,0.005625999998301268,0.0031930000986903906,0.003727999981492758,5449421,0.0,0.0
2025-05-08 00:00:00+00:00,0.003727999981492758,0.005036000162363052,0.003404000075533986,0.003942999988794327,7610418,0.0,0.0
2025-05-09 00:00:00+00:00,0.003942999988794327,0.00431999983265996,0.003019999945536256,0.003369000041857362,10371966,0.0,0.0
2025-05-10 00:00:00+00:00,0.003369000041857362,0.004311999771744013,0.003315000096336007,0.0037090000696480274,9913393,0.0,0.0
2025-05-11 00:00:00+00:00,0.0037090000696480274,0.0039450000040233135,0.0032339999452233315,0.0034169999416917562,8919074,0.0,0.0
2025-05-12 00:00:00+00:00,0.0034169999416917562,0.004954999778419733,0.0034129999112337828,0.00355300004594028,15614885,0.0,0.0
2025-05-13 00:00:00+00:00,0.00355900009162724,0.0037769998889416456,0.001762000028975308,0.0023089998867362738,10671085,0.0,0.0
2025-05-14 00:00:00+00:00,0.002308000111952424,0.002831999910995364,0.0015460000140592456,0.0016199999954551458,6085284,0.0,0.0
2025-05-15 00:00:00+00:00,0.0016199999954551458,0.00215300009585917,0.0015369999455288053,0.001832999987527728,6242717,0.0,0.0
2025-05-16 00:00:00+00:00,0.001832999987527728,0.0020830000285059214,0.0016339999856427312,0.0017300000181421638,3399957,0.0,0.0
2025-05-17 00:00:00+00:00,0.0017310000257566571,0.002572000026702881,0.0016479999758303165,0.0020149999763816595,3513606,0.0,0.0
2025-05-18 00:00:00+00:00,0.0020149999763816595,0.004007000010460615,0.0018739999504759908,0.003579000011086464,7338539,0.0,0.0
2025-05-19 00:00:00+00:00,0.003579000011086464,0.003806999884545803,0.002773999935016036,0.0029619999695569277,3975595,0.0,0.0
2025-05-20 00:00:00+00:00,0.0029619999695569277,0.0038010000716894865,0.0028929999098181725,0.003530000103637576,3594958,0.0,0.0
2025-05-21 00:00:00+00:00,0.003530000103637576,0.003788999980315566,0.0024679999332875013,0.0026499999221414328,4947055,0.0,0.0
2025-05-22 00:00:00+00:00,0.0026499999221414328,0.0026579999830573797,0.0020719999447464943,0.0024319998919963837,5532476,0.0,0.0
2025-05-23 00:00:00+00:00,0.0024319998919963837,0.002750999992713332,0.0021619999315589666,0.0021619999315589666,7105120,0.0,0.0
2025-05-24 00:00:00+00:00,0.00216299993917346,0.0026320000179111958,0.0021089999936521053,0.0025679999962449074,2618906,0.0,0.0
2025-05-25 00:00:00+00:00,0.0025679999962449074,0.0038010000716894865,0.0019660000689327717,0.0035000001080334187,5321958,0.0,0.0
2025-05-26 00:00:00+00:00,0.003495000069960952,0.005669000092893839,0.003029000014066696,0.004964999854564667,6204360,0.0,0.0
2025-05-27 00:00:00+00:00,0.0049669998697936535,0.005158999934792519,0.0032689999788999557,0.0037060000468045473,4222185,0.0,0.0
2025-05-28 00:00:00+00:00,0.0037070000544190407,0.003969999961555004,0.003260999917984009,0.0034000000450760126,3172546,0.0,0.0
2025-05-29 00:00:00+00:00,0.0034000000450760126,0.003601999953389168,0.0026920000091195107,0.002807999961078167,3265826,0.0,0.0
2025-05-30 00:00:00+00:00,0.002804999938234687,0.003034000052139163,0.0023769999388605356,0.0026990000624209642,6037616,0.0,0.0
2025-05-31 00:00:00+00:00,0.0026990000624209642,0.003192000091075897,0.0025470000691711903,0.0029509998857975006,3396210,0.0,0.0
2025-06-01 00:00:00+00:00,0.0029524487908929586,0.0031732916831970215,0.0024168083909898996,0.0026072373148053885,2133651,0.0,0.0
