TIMESTAMP,FRATT_OPEN_PRICE_USD,FRATT_HIGH_PRICE_USD,FRATT_LOW_PRICE_USD,FRATT_CLOSE_PRICE_USD,FRATT_VOLUME_USD,FRATT_DIVIDENDS_USD,FRATT_STOCK_SPLITS_USD
2024-10-14 00:00:00+00:00,0.028433000668883324,0.028950000181794167,0.02698799967765808,0.02703399956226349,19969,0.0,0.0
2024-10-15 00:00:00+00:00,0.02703399956226349,0.027331000193953514,0.01683099940419197,0.01683099940419197,47635,0.0,0.0
2024-10-16 00:00:00+00:00,0.01683099940419197,0.017822999507188797,0.01648000068962574,0.017477000132203102,8819,0.0,0.0
2024-10-17 00:00:00+00:00,0.017477000132203102,0.018308000639081,0.014674999751150608,0.014674999751150608,9237,0.0,0.0
2024-10-18 00:00:00+00:00,0.014674999751150608,0.01523900032043457,0.010827000252902508,0.011022999882698059,17439,0.0,0.0
2024-10-19 00:00:00+00:00,0.011022999882698059,0.011022999882698059,0.010173999704420567,0.01024600025266409,2623,0.0,0.0
2024-10-20 00:00:00+00:00,0.01024600025266409,0.013466999866068363,0.01024600025266409,0.01215600036084652,36029,0.0,0.0
2024-10-21 00:00:00+00:00,0.01215600036084652,0.014050999656319618,0.012009999714791775,0.014034999534487724,12644,0.0,0.0
2024-10-22 00:00:00+00:00,0.014034999534487724,0.014034999534487724,0.013147000223398209,0.013439999893307686,2383,0.0,0.0
2024-10-23 00:00:00+00:00,0.013439999893307686,0.015762999653816223,0.013113000430166721,0.01575399935245514,34193,0.0,0.0
2024-10-24 00:00:00+00:00,0.015943000093102455,0.016673000529408455,0.014119000174105167,0.014568000100553036,47898,0.0,0.0
2024-10-25 00:00:00+00:00,0.014568000100553036,0.015971999615430832,0.01338099967688322,0.014069000259041786,71960,0.0,0.0
2024-10-26 00:00:00+00:00,0.014069000259041786,0.01428299956023693,0.012636000290513039,0.012709000147879124,74691,0.0,0.0
2024-10-27 00:00:00+00:00,0.012709000147879124,0.013399000279605389,0.012086999602615833,0.012264999561011791,98906,0.0,0.0
2024-10-28 00:00:00+00:00,0.012264999561011791,0.012388999573886395,0.011191999539732933,0.012085000053048134,65480,0.0,0.0
2024-10-29 00:00:00+00:00,0.012085000053048134,0.016385000199079514,0.012085000053048134,0.015915000811219215,78596,0.0,0.0
2024-10-30 00:00:00+00:00,0.015915000811219215,0.016339000314474106,0.014134000055491924,0.01486700028181076,11607,0.0,0.0
2024-10-31 00:00:00+00:00,0.01486700028181076,0.01486700028181076,0.013914000242948532,0.014210999943315983,109,0.0,0.0
2024-11-01 00:00:00+00:00,0.014210999943315983,0.014705999754369259,0.013527999632060528,0.014120000414550304,1195,0.0,0.0
2024-11-02 00:00:00+00:00,0.014120000414550304,0.014209000393748283,0.011862999759614468,0.011862999759614468,7156,0.0,0.0
2024-11-03 00:00:00+00:00,0.011862999759614468,0.011862999759614468,0.010827000252902508,0.010827000252902508,2836,0.0,0.0
2024-11-04 00:00:00+00:00,0.010827000252902508,0.011947999708354473,0.010827000252902508,0.011699999682605267,30967,0.0,0.0
2024-11-05 00:00:00+00:00,0.011699999682605267,0.013554000295698643,0.011615999974310398,0.012955999933183193,36839,0.0,0.0
2024-11-06 00:00:00+00:00,0.012958000414073467,0.015242000110447407,0.012954000383615494,0.01358100026845932,49679,0.0,0.0
2024-11-07 00:00:00+00:00,0.01358100026845932,0.013918999582529068,0.012853000313043594,0.013592000119388103,56691,0.0,0.0
2024-11-08 00:00:00+00:00,0.01359300035983324,0.013694999739527702,0.01253500021994114,0.012953000143170357,26111,0.0,0.0
2024-11-09 00:00:00+00:00,0.012953000143170357,0.01580899953842163,0.012690999545156956,0.015309999696910381,16471,0.0,0.0
